stage,variant,scope,cv_scheme,feature_set,n,n_pos,AUC,PR_AUC,CIR_only_12_Recall_at_FPR_1pct,CIR_only_12_Recall_at_FPR_5pct,CIR_only_12_Recall_at_FPR_10pct,CIR_only_12_LoS_FPR_at_NLoS_recall_80pct,CIR_only_12_LoS_FPR_at_NLoS_recall_90pct,CIR_only_12_LoS_FPR_at_NLoS_recall_95pct,CP6_canonical_Recall_at_FPR_1pct,CP6_canonical_Recall_at_FPR_5pct,CP6_canonical_Recall_at_FPR_10pct,CP6_canonical_LoS_FPR_at_NLoS_recall_80pct,CP6_canonical_LoS_FPR_at_NLoS_recall_90pct,CP6_canonical_LoS_FPR_at_NLoS_recall_95pct,Joint_CIR_plus_CP6_Recall_at_FPR_1pct,Joint_CIR_plus_CP6_Recall_at_FPR_5pct,Joint_CIR_plus_CP6_Recall_at_FPR_10pct,Joint_CIR_plus_CP6_LoS_FPR_at_NLoS_recall_80pct,Joint_CIR_plus_CP6_LoS_FPR_at_NLoS_recall_90pct,Joint_CIR_plus_CP6_LoS_FPR_at_NLoS_recall_95pct,status,CP_all_RH_LH_16_Recall_at_FPR_1pct,CP_all_RH_LH_16_Recall_at_FPR_5pct,CP_all_RH_LH_16_Recall_at_FPR_10pct,CP_all_RH_LH_16_LoS_FPR_at_NLoS_recall_80pct,CP_all_RH_LH_16_LoS_FPR_at_NLoS_recall_90pct,CP_all_RH_LH_16_LoS_FPR_at_NLoS_recall_95pct,CP_pruned_6_Recall_at_FPR_1pct,CP_pruned_6_Recall_at_FPR_5pct,CP_pruned_6_Recall_at_FPR_10pct,CP_pruned_6_LoS_FPR_at_NLoS_recall_80pct,CP_pruned_6_LoS_FPR_at_NLoS_recall_90pct,CP_pruned_6_LoS_FPR_at_NLoS_recall_95pct,CP_low_overlap_4_Recall_at_FPR_1pct,CP_low_overlap_4_Recall_at_FPR_5pct,CP_low_overlap_4_Recall_at_FPR_10pct,CP_low_overlap_4_LoS_FPR_at_NLoS_recall_80pct,CP_low_overlap_4_LoS_FPR_at_NLoS_recall_90pct,CP_low_overlap_4_LoS_FPR_at_NLoS_recall_95pct,Joint_CIR_plus_CP_all_Recall_at_FPR_1pct,Joint_CIR_plus_CP_all_Recall_at_FPR_5pct,Joint_CIR_plus_CP_all_Recall_at_FPR_10pct,Joint_CIR_plus_CP_all_LoS_FPR_at_NLoS_recall_80pct,Joint_CIR_plus_CP_all_LoS_FPR_at_NLoS_recall_90pct,Joint_CIR_plus_CP_all_LoS_FPR_at_NLoS_recall_95pct,Joint_CIR_plus_CP_pruned_Recall_at_FPR_1pct,Joint_CIR_plus_CP_pruned_Recall_at_FPR_5pct,Joint_CIR_plus_CP_pruned_Recall_at_FPR_10pct,Joint_CIR_plus_CP_pruned_LoS_FPR_at_NLoS_recall_80pct,Joint_CIR_plus_CP_pruned_LoS_FPR_at_NLoS_recall_90pct,Joint_CIR_plus_CP_pruned_LoS_FPR_at_NLoS_recall_95pct,Joint_CIR_plus_CP_low_overlap_Recall_at_FPR_1pct,Joint_CIR_plus_CP_low_overlap_Recall_at_FPR_5pct,Joint_CIR_plus_CP_low_overlap_Recall_at_FPR_10pct,Joint_CIR_plus_CP_low_overlap_LoS_FPR_at_NLoS_recall_80pct,Joint_CIR_plus_CP_low_overlap_LoS_FPR_at_NLoS_recall_90pct,Joint_CIR_plus_CP_low_overlap_LoS_FPR_at_NLoS_recall_95pct,AUC_CIR,AUC_CP,AUC_Joint,Delta_AUC,CP_save,CP_harm,Net_recovery,Recovery_given_CIR_fail,Harm_given_CIR_correct,Delta_AUC_boot_CI_low,Delta_AUC_boot_CI_high,Net_recovery_CI_low,Net_recovery_CI_high
stage2,new_theta0_posz_cp16,room:B,stratified5,Joint_CIR_plus_CP_pruned,300.0,138.0,0.6526659509751297,0.6249602835286008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028985507246376812,0.17391304347826086,0.26811594202898553,0.654320987654321,0.8209876543209876,0.8888888888888888,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,stratified5,Joint_CIR_plus_CP_low_overlap,300.0,138.0,0.6496689926641618,0.6268489885115369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050724637681159424,0.17391304347826086,0.26811594202898553,0.6234567901234568,0.8024691358024691,0.8765432098765432,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,stratified5,CIR_only_12,300.0,164.0,0.6227134146341463,0.6645192553745872,0.04878048780487805,0.12195121951219512,0.17073170731707318,0.6691176470588235,0.75,0.7867647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,stratified5,CP6_canonical,300.0,164.0,0.7315728120516499,0.8142241073513204,,,,,,,0.35365853658536583,0.40853658536585363,0.4817073170731707,0.5882352941176471,0.8161764705882353,0.9117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,stratified5,Joint_CIR_plus_CP6,300.0,164.0,0.7499103299856529,0.8181642711389401,,,,,,,,,,,,,0.2865853658536585,0.4329268292682927,0.4695121951219512,0.5220588235294118,0.6691176470588235,0.8161764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,stratified5,CP_all_RH_LH_16,300.0,164.0,0.7563217360114778,0.8327431263724838,,,,,,,,,,,,,,,,,,,,0.3597560975609756,0.45121951219512196,0.5060975609756098,0.5294117647058824,0.7941176470588235,0.8602941176470589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,stratified5,CP_pruned_6,300.0,164.0,0.7349802725968436,0.8154714687710514,,,,,,,,,,,,,,,,,,,,,,,,,,0.3597560975609756,0.38414634146341464,0.4878048780487805,0.5514705882352942,0.7941176470588235,0.8455882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,stratified5,CP_low_overlap_4,300.0,164.0,0.7293758967001435,0.8160971664686615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36585365853658536,0.38414634146341464,0.5,0.5882352941176471,0.8382352941176471,0.9264705882352942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,stratified5,Joint_CIR_plus_CP_all,300.0,164.0,0.7843436154949784,0.8425306244420041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3475609756097561,0.45121951219512196,0.47560975609756095,0.3897058823529412,0.6838235294117647,0.8014705882352942,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,stratified5,Joint_CIR_plus_CP_pruned,300.0,164.0,0.7739867288378767,0.8252200843046372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3231707317073171,0.3902439024390244,0.43902439024390244,0.4485294117647059,0.6323529411764706,0.7647058823529411,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,stratified5,Joint_CIR_plus_CP_low_overlap,300.0,164.0,0.7677098278335724,0.821682605242937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2804878048780488,0.3719512195121951,0.45121951219512196,0.4852941176470588,0.6323529411764706,0.75,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,CIR_only_12,530.0,67.0,0.7684149447148706,0.3909623448897378,0.16417910447761194,0.31343283582089554,0.3880597014925373,0.4708423326133909,0.5421166306695464,0.5874730021598272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,CP6_canonical,530.0,67.0,0.9986783146900486,0.9939495071227714,,,,,,,0.9850746268656716,0.9850746268656716,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,Joint_CIR_plus_CP6,530.0,67.0,0.9997743464104961,0.9985504902394591,,,,,,,,,,,,,0.9850746268656716,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,CP_all_RH_LH_16,530.0,67.0,0.999903291318784,0.9993603411513861,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,CP_pruned_6,530.0,67.0,0.9980013539215371,0.989174088963656,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701492537313433,0.9850746268656716,1.0,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,CP_low_overlap_4,530.0,67.0,0.9980013539215371,0.9892162100397993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9701492537313433,0.9850746268656716,1.0,0.0021598272138228943,0.0021598272138228943,0.0021598272138228943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,Joint_CIR_plus_CP_all,530.0,67.0,0.999967763772928,0.999780509218613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,Joint_CIR_plus_CP_pruned,530.0,67.0,0.9987427871441926,0.9924786595084825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9552238805970149,1.0,1.0,0.0,0.0,0.0064794816414686825,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,stratified5,Joint_CIR_plus_CP_low_overlap,530.0,67.0,0.9977757003320331,0.9875617178627609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9402985074626866,0.9850746268656716,1.0,0.0,0.0021598272138228943,0.01079913606911447,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CIR_only_12,833.0,370.0,0.6332438269803281,0.5693356849493675,0.03513513513513514,0.12972972972972974,0.21621621621621623,0.6263498920086393,0.7473002159827213,0.8423326133909287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP6_canonical,833.0,370.0,0.5997314809409842,0.5420264306132536,,,,,,,0.032432432432432434,0.0891891891891892,0.1837837837837838,0.6825053995680346,0.8660907127429806,0.91792656587473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,Joint_CIR_plus_CP6,833.0,370.0,0.652127721674158,0.5697678736377365,,,,,,,,,,,,,0.02972972972972973,0.10540540540540541,0.1864864864864865,0.5788336933045356,0.7192224622030238,0.8401727861771058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP_all_RH_LH_16,833.0,370.0,0.6310373007997199,0.5766314629505636,,,,,,,,,,,,,,,,,,,,0.032432432432432434,0.12972972972972974,0.21891891891891893,0.6393088552915767,0.8293736501079914,0.9028077753779697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP_pruned_6,833.0,370.0,0.6246045181250365,0.5736922935985671,,,,,,,,,,,,,,,,,,,,,,,,,,0.04054054054054054,0.13243243243243244,0.23513513513513515,0.7170626349892009,0.8509719222462203,0.9200863930885529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,CP_low_overlap_4,833.0,370.0,0.6320530033273013,0.5836413304049363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03513513513513514,0.13243243243243244,0.23243243243243245,0.6954643628509719,0.8423326133909287,0.9200863930885529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,Joint_CIR_plus_CP_all,833.0,370.0,0.6718580351409725,0.5889261123652166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02702702702702703,0.12972972972972974,0.22702702702702704,0.5485961123110151,0.6911447084233261,0.8120950323974082,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,Joint_CIR_plus_CP_pruned,833.0,370.0,0.672015644153873,0.5864821848680908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032432432432432434,0.12432432432432433,0.1891891891891892,0.5701943844492441,0.6630669546436285,0.7775377969762419,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:bounce,stratified5,Joint_CIR_plus_CP_low_overlap,833.0,370.0,0.6733699141906485,0.5884844604485804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02972972972972973,0.12702702702702703,0.1972972972972973,0.5637149028077754,0.6479481641468683,0.8034557235421166,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CIR_only_12,900.0,437.0,0.6396399958483869,0.6156630642711122,0.04805491990846682,0.13501144164759726,0.18077803203661327,0.6306695464362851,0.7408207343412527,0.816414686825054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP6_canonical,900.0,437.0,0.659888993777523,0.6823662668738701,,,,,,,0.16933638443935928,0.2379862700228833,0.30434782608695654,0.6630669546436285,0.8142548596112311,0.9092872570194385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,Joint_CIR_plus_CP6,900.0,437.0,0.701202485036895,0.7060385732393256,,,,,,,,,,,,,0.13729977116704806,0.26773455377574373,0.3157894736842105,0.5701943844492441,0.6954643628509719,0.8012958963282938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP_all_RH_LH_16,900.0,437.0,0.6832022774562474,0.713771125537578,,,,,,,,,,,,,,,,,,,,0.20137299771167047,0.2768878718535469,0.3501144164759725,0.6306695464362851,0.7667386609071274,0.8401727861771058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP_pruned_6,900.0,437.0,0.6721906183432098,0.7067440643608655,,,,,,,,,,,,,,,,,,,,,,,,,,0.15102974828375287,0.2745995423340961,0.3684210526315789,0.693304535637149,0.8293736501079914,0.8833693304535637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,CP_low_overlap_4,900.0,437.0,0.6682960100034103,0.7057315472175079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14645308924485126,0.2929061784897025,0.37299771167048057,0.6673866090712743,0.857451403887689,0.9049676025917927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,Joint_CIR_plus_CP_all,900.0,437.0,0.7147594782806391,0.7194083602026811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17391304347826086,0.2654462242562929,0.3340961098398169,0.5140388768898488,0.6479481641468683,0.7796976241900648,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,Joint_CIR_plus_CP_pruned,900.0,437.0,0.7164695474247644,0.7149391477093288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13272311212814644,0.2631578947368421,0.33638443935926776,0.5399568034557235,0.6501079913606912,0.7321814254859611,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,ALL,room_label_stratified5,Joint_CIR_plus_CP_low_overlap,900.0,437.0,0.719860031334793,0.7163072248089868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13729977116704806,0.2723112128146453,0.34553775743707094,0.5161987041036717,0.6630669546436285,0.7451403887688985,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CIR_only_12,300.0,135.0,0.6361840628507295,0.5779430782049348,0.044444444444444446,0.1037037037037037,0.21481481481481482,0.6121212121212121,0.8,0.8909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP6_canonical,300.0,135.0,0.6106846240179574,0.5398585080467122,,,,,,,0.007407407407407408,0.0962962962962963,0.17037037037037037,0.6545454545454545,0.8181818181818182,0.9151515151515152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,Joint_CIR_plus_CP6,300.0,135.0,0.6422446689113356,0.5572800511039392,,,,,,,,,,,,,0.007407407407407408,0.05185185185185185,0.17777777777777778,0.5757575757575758,0.7818181818181819,0.8424242424242424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP_all_RH_LH_16,300.0,135.0,0.5702356902356902,0.5203800210498921,,,,,,,,,,,,,,,,,,,,0.007407407407407408,0.0962962962962963,0.16296296296296298,0.793939393939394,0.8787878787878788,0.9030303030303031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP_pruned_6,300.0,135.0,0.583793490460157,0.5293377155432505,,,,,,,,,,,,,,,,,,,,,,,,,,0.007407407407407408,0.08148148148148149,0.18518518518518517,0.7393939393939394,0.8484848484848485,0.896969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,CP_low_overlap_4,300.0,135.0,0.6033221099887767,0.5662579880593854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,0.1111111111111111,0.2074074074074074,0.7151515151515152,0.8424242424242424,0.9212121212121213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,Joint_CIR_plus_CP_all,300.0,135.0,0.6566554433221099,0.5616377850288011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007407407407407408,0.06666666666666667,0.14814814814814814,0.5515151515151515,0.7515151515151515,0.8484848484848485,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,Joint_CIR_plus_CP_pruned,300.0,135.0,0.6564758698092032,0.5642075115294924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007407407407407408,0.07407407407407407,0.17037037037037037,0.5515151515151515,0.7212121212121212,0.8606060606060606,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:A,room_label_stratified5,Joint_CIR_plus_CP_low_overlap,300.0,135.0,0.6710662177328844,0.5899852621443498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044444444444444446,0.0962962962962963,0.17777777777777778,0.5515151515151515,0.7272727272727273,0.8727272727272727,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CIR_only_12,300.0,138.0,0.5994363929146538,0.5359379103560857,0.014492753623188406,0.09420289855072464,0.18115942028985507,0.6296296296296297,0.7592592592592593,0.808641975308642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP6_canonical,300.0,138.0,0.5816335659330828,0.5537669547885946,,,,,,,0.007246376811594203,0.13043478260869565,0.21014492753623187,0.7160493827160493,0.8888888888888888,0.9567901234567902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,Joint_CIR_plus_CP6,300.0,138.0,0.6129450706745392,0.5703777670802832,,,,,,,,,,,,,0.028985507246376812,0.13043478260869565,0.21739130434782608,0.6728395061728395,0.7839506172839507,0.8703703703703703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP_all_RH_LH_16,300.0,138.0,0.6227858293075684,0.6268595658244429,,,,,,,,,,,,,,,,,,,,0.10869565217391304,0.2028985507246377,0.26811594202898553,0.7469135802469136,0.845679012345679,0.9382716049382716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP_pruned_6,300.0,138.0,0.6177312578278762,0.6334003267482262,,,,,,,,,,,,,,,,,,,,,,,,,,0.057971014492753624,0.2608695652173913,0.30434782608695654,0.7592592592592593,0.8641975308641975,0.9320987654320988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,CP_low_overlap_4,300.0,138.0,0.6253354804079442,0.6392240071995827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057971014492753624,0.2391304347826087,0.32608695652173914,0.7654320987654321,0.9012345679012346,0.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,Joint_CIR_plus_CP_all,300.0,138.0,0.6347736625514404,0.6155001191100973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07971014492753623,0.16666666666666666,0.2536231884057971,0.6419753086419753,0.808641975308642,0.9074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,Joint_CIR_plus_CP_pruned,300.0,138.0,0.6526659509751297,0.6249602835286008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028985507246376812,0.17391304347826086,0.26811594202898553,0.654320987654321,0.8209876543209876,0.8888888888888888,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:B,room_label_stratified5,Joint_CIR_plus_CP_low_overlap,300.0,138.0,0.6496689926641618,0.6268489885115369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050724637681159424,0.17391304347826086,0.26811594202898553,0.6234567901234568,0.8024691358024691,0.8765432098765432,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CIR_only_12,300.0,164.0,0.6227134146341463,0.6645192553745872,0.04878048780487805,0.12195121951219512,0.17073170731707318,0.6691176470588235,0.75,0.7867647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP6_canonical,300.0,164.0,0.7315728120516499,0.8142241073513204,,,,,,,0.35365853658536583,0.40853658536585363,0.4817073170731707,0.5882352941176471,0.8161764705882353,0.9117647058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,Joint_CIR_plus_CP6,300.0,164.0,0.7499103299856529,0.8181642711389401,,,,,,,,,,,,,0.2865853658536585,0.4329268292682927,0.4695121951219512,0.5220588235294118,0.6691176470588235,0.8161764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP_all_RH_LH_16,300.0,164.0,0.7563217360114778,0.8327431263724838,,,,,,,,,,,,,,,,,,,,0.3597560975609756,0.45121951219512196,0.5060975609756098,0.5294117647058824,0.7941176470588235,0.8602941176470589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP_pruned_6,300.0,164.0,0.7349802725968436,0.8154714687710514,,,,,,,,,,,,,,,,,,,,,,,,,,0.3597560975609756,0.38414634146341464,0.4878048780487805,0.5514705882352942,0.7941176470588235,0.8455882352941176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,CP_low_overlap_4,300.0,164.0,0.7293758967001435,0.8160971664686615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36585365853658536,0.38414634146341464,0.5,0.5882352941176471,0.8382352941176471,0.9264705882352942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,Joint_CIR_plus_CP_all,300.0,164.0,0.7843436154949784,0.8425306244420041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3475609756097561,0.45121951219512196,0.47560975609756095,0.3897058823529412,0.6838235294117647,0.8014705882352942,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,Joint_CIR_plus_CP_pruned,300.0,164.0,0.7739867288378767,0.8252200843046372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3231707317073171,0.3902439024390244,0.43902439024390244,0.4485294117647059,0.6323529411764706,0.7647058823529411,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,room:C,room_label_stratified5,Joint_CIR_plus_CP_low_overlap,300.0,164.0,0.7677098278335724,0.821682605242937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2804878048780488,0.3719512195121951,0.45121951219512196,0.4852941176470588,0.6323529411764706,0.75,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CIR_only_12,530.0,67.0,0.775087843718771,0.42460812920516744,0.13432835820895522,0.31343283582089554,0.40298507462686567,0.4838012958963283,0.5377969762419006,0.591792656587473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stage2,new_theta0_posz_cp16,component:geo,room_label_stratified5,CP6_canonical,530.0,67.0,0.9982914799651849,0.9923896444418834,,,,,,,0.9701492537313433,0.9850746268656716,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
