EL_db,L_m,P_lin,case_id,incidence_deg,link_id,los_flag_ray,material_class,n_bounce,parity,ray_index,run_id,scenario_id,surface_seq,tau_s
2.7239601688117006,9.486832980505138,5.277195428006415e-08,25,18.434948822922,B1_25,0.0,103,1.0,odd,11.0,step1_B1,B1,103,3.164466859438184e-08
2.7239601688117006,9.899494936611665,4.846403964495692e-08,25,45.0,B1_25,0.0,101|104,2.0,even,12.0,step1_B1,B1,101|104,3.302116071449558e-08
2.7348301702400306,9.949874371066201,4.7854578154132685e-08,25,48.8455006034433,B1_25,0.0,103|105,2.0,even,13.0,step1_B1,B1,103|105,3.3189208419199796e-08
2.7348301702400306,9.949874371066201,4.7854578154132724e-08,25,48.845500603443284,B1_25,0.0,103|106,2.0,even,14.0,step1_B1,B1,103|106,3.3189208419199796e-08
2.7239601688116863,11.401754250991381,3.6534429886198304e-08,25,44.99999999999999,B1_25,0.0,101|103,2.0,even,15.0,step1_B1,B1,101|103,3.803215840403624e-08
2.7239601688117006,13.038404810405297,2.7938093442386904e-08,25,4.398705354995508,B1_25,0.0,102,1.0,odd,16.0,step1_B1,B1,102,4.349143703410076e-08
2.7280944699985383,13.379088160259652,2.650813818362438e-08,25,45.35707658471922,B1_25,0.0,105|102,2.0,even,17.0,step1_B1,B1,105|102,4.4627834367533195e-08
2.7280944699985383,13.379088160259652,2.650813818362438e-08,25,45.35707658471922,B1_25,0.0,106|102,2.0,even,18.0,step1_B1,B1,106|102,4.4627834367533195e-08
2.7239601688117006,14.764823060233402,2.1786586629384297e-08,25,44.999999999999986,B1_25,0.0,104|102,2.0,even,19.0,step1_B1,B1,104|102,4.925014844847565e-08
2.7239601688117006,15.297058540778355,2.029690549233238e-08,25,11.309932474020195,B1_25,0.0,103|104,2.0,even,20.0,step1_B1,B1,103|104,5.1025494913478964e-08
2.7239601688117006,15.811388300841896,1.8997903540823107e-08,25,45.0,B1_25,0.0,103|102,2.0,even,21.0,step1_B1,B1,103|102,5.274111432396974e-08
2.7239601688116863,17.0293863659264,1.6377503052433695e-08,25,3.3664606634298315,B1_25,0.0,101|102,2.0,even,22.0,step1_B1,B1,101|102,5.680391854929986e-08
2.7239601688117006,17.26267650163207,1.5937838540958996e-08,25,10.007979801441312,B1_25,0.0,104|103,2.0,even,23.0,step1_B1,B1,104|103,5.758209067965302e-08
2.7239601688117006,23.021728866442675,8.961275255105239e-09,25,2.489552921999128,B1_25,0.0,102|101,2.0,even,24.0,step1_B1,B1,102|101,7.67922215923213e-08
2.7239601688117006,3.605551275463989,3.6534429886198264e-07,26,nan,B1_26,1.0,NA,0.0,even,0.0,step1_B1,B1,,1.2026824488906885e-08
2.7296740690172214,4.69041575982343,2.1560141961151984e-07,26,50.23784084819495,B1_26,0.0,105,1.0,odd,1.0,step1_B1,B1,105,1.5645542890286552e-08
2.7296740690172214,4.69041575982343,2.1560141961151984e-07,26,50.23784084819495,B1_26,0.0,106,1.0,odd,2.0,step1_B1,B1,106,1.5645542890286552e-08
2.7239601688116863,6.708203932499369,1.0554390856012844e-07,26,26.56505117707798,B1_26,0.0,104,1.0,odd,3.0,step1_B1,B1,104,2.2376159751488378e-08
2.7239601688117006,7.0,9.69280792899137e-08,26,31.00271913387398,B1_26,0.0,105|106,2.0,even,4.0,step1_B1,B1,105|106,2.3349486663870644e-08
2.7239601688117006,7.0,9.69280792899137e-08,26,31.00271913387398,B1_26,0.0,106|105,2.0,even,5.0,step1_B1,B1,106|105,2.3349486663870644e-08
2.7239601688117006,7.280109889280518,8.961275255105237e-08,26,15.945395900922858,B1_26,0.0,101,1.0,odd,6.0,step1_B1,B1,101,2.428383268160975e-08
2.73450037621366,7.348469228349534,8.774005582351202e-08,26,50.58477356532197,B1_26,0.0,105|104,2.0,even,7.0,step1_B1,B1,105|104,2.4511854892458746e-08
2.73450037621366,7.348469228349534,8.774005582351202e-08,26,50.58477356532197,B1_26,0.0,106|104,2.0,even,8.0,step1_B1,B1,106|104,2.4511854892458746e-08
