scenario_id,case_id,link_id,Te_ns,noise_tail_ns,threshold_db,xpd_early_ex_db,xpd_late_ex_db,l_pol_db,rho_early_linear,rho_early_db,ds_ns,early_energy_fraction,delta_xpd_early_ex_db,delta_xpd_late_ex_db,delta_l_pol_db,delta_rho_early_db,delta_ds_ns,delta_early_energy_fraction
A2,0,A2_0,2.0,30.0,4.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,2.0,30.0,6.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,2.0,30.0,8.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,2.0,50.0,4.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,2.0,50.0,6.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,2.0,50.0,8.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,2.0,80.0,4.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,2.0,80.0,6.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,2.0,80.0,8.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,3.0,30.0,4.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,3.0,30.0,6.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,3.0,30.0,8.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,3.0,50.0,4.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,3.0,50.0,6.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,3.0,50.0,8.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,3.0,80.0,4.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,3.0,80.0,6.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,3.0,80.0,8.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,5.0,30.0,4.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,5.0,30.0,6.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,5.0,30.0,8.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,5.0,50.0,4.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,5.0,50.0,6.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,5.0,50.0,8.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,5.0,80.0,4.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,5.0,80.0,6.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,0,A2_0,5.0,80.0,8.0,-33.06286467695759,-25.06286481744288,-7.9999998595147055,6.309573240700269,7.999999859514707,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,2.0,30.0,4.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,2.0,30.0,6.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,2.0,30.0,8.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,2.0,50.0,4.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,2.0,50.0,6.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,2.0,50.0,8.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,2.0,80.0,4.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,2.0,80.0,6.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,2.0,80.0,8.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,3.0,30.0,4.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,3.0,30.0,6.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,3.0,30.0,8.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,3.0,50.0,4.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,3.0,50.0,6.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,3.0,50.0,8.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,3.0,80.0,4.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,3.0,80.0,6.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,3.0,80.0,8.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,5.0,30.0,4.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,5.0,30.0,6.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,5.0,30.0,8.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,5.0,50.0,4.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,5.0,50.0,6.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,5.0,50.0,8.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,5.0,80.0,4.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,5.0,80.0,6.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,1,A2_1,5.0,80.0,8.0,-33.062864587047,-25.06286481744288,-7.999999769604122,6.3095731100752115,7.9999997696041225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,2.0,30.0,4.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,2.0,30.0,6.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,2.0,30.0,8.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,2.0,50.0,4.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,2.0,50.0,6.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,2.0,50.0,8.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,2.0,80.0,4.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,2.0,80.0,6.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,2.0,80.0,8.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,3.0,30.0,4.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,3.0,30.0,6.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,3.0,30.0,8.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,3.0,50.0,4.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,3.0,50.0,6.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,3.0,50.0,8.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,3.0,80.0,4.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,3.0,80.0,6.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,3.0,80.0,8.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,5.0,30.0,4.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,5.0,30.0,6.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,5.0,30.0,8.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,5.0,50.0,4.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,5.0,50.0,6.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,5.0,50.0,8.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,5.0,80.0,4.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,5.0,80.0,6.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,2,A2_2,5.0,80.0,8.0,-33.06286456456935,-25.06286481744288,-7.999999747126473,6.309573077418947,7.999999747126475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,2.0,30.0,4.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,2.0,30.0,6.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,2.0,30.0,8.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,2.0,50.0,4.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,2.0,50.0,6.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,2.0,50.0,8.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,2.0,80.0,4.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,2.0,80.0,6.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,2.0,80.0,8.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,3.0,30.0,4.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,3.0,30.0,6.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,3.0,30.0,8.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,3.0,50.0,4.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,3.0,50.0,6.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,3.0,50.0,8.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,3.0,80.0,4.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,3.0,80.0,6.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,3.0,80.0,8.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,5.0,30.0,4.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,5.0,30.0,6.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,5.0,30.0,8.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,5.0,50.0,4.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,5.0,50.0,6.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,5.0,50.0,8.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,5.0,80.0,4.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,5.0,80.0,6.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A2,3,A2_3,5.0,80.0,8.0,-33.062864474658774,-25.06286481744288,-7.999999657215893,6.309572946793898,7.999999657215894,4.440892098500626e-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,2.0,30.0,4.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,2.0,30.0,6.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,2.0,30.0,8.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,2.0,50.0,4.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,2.0,50.0,6.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,2.0,50.0,8.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,2.0,80.0,4.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,2.0,80.0,6.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,2.0,80.0,8.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,3.0,30.0,4.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,3.0,30.0,6.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,3.0,30.0,8.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,3.0,50.0,4.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,3.0,50.0,6.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,3.0,50.0,8.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,3.0,80.0,4.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,3.0,80.0,6.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,3.0,80.0,8.0,-33.062864634812,-17.062865101223167,-15.999999533588833,6.309573179469771,7.999999817369119,2.3184775065068375,0.6084337365685178,0.0,0.0,0.0,0.0,0.0,0.0
A3,0,A3_0,5.0,30.0,4.0,-26.442638836811795,-25.06286481744288,-1.3797740193689165,1.373970480022992,1.37977401936892,2.3184775065068375,1.0,6.620225798000206,-7.999999716219712,14.620225514219916,-6.620225798000199,0.0,0.39156626343148215
A3,0,A3_0,5.0,30.0,6.0,-26.442638836811795,-25.06286481744288,-1.3797740193689165,1.373970480022992,1.37977401936892,2.3184775065068375,1.0,6.620225798000206,-7.999999716219712,14.620225514219916,-6.620225798000199,0.0,0.39156626343148215
A3,0,A3_0,5.0,30.0,8.0,-26.442638836811795,-25.06286481744288,-1.3797740193689165,1.373970480022992,1.37977401936892,2.3184775065068375,1.0,6.620225798000206,-7.999999716219712,14.620225514219916,-6.620225798000199,0.0,0.39156626343148215
A3,0,A3_0,5.0,50.0,4.0,-26.442638836811795,-25.06286481744288,-1.3797740193689165,1.373970480022992,1.37977401936892,2.3184775065068375,1.0,6.620225798000206,-7.999999716219712,14.620225514219916,-6.620225798000199,0.0,0.39156626343148215
A3,0,A3_0,5.0,50.0,6.0,-26.442638836811795,-25.06286481744288,-1.3797740193689165,1.373970480022992,1.37977401936892,2.3184775065068375,1.0,6.620225798000206,-7.999999716219712,14.620225514219916,-6.620225798000199,0.0,0.39156626343148215
A3,0,A3_0,5.0,50.0,8.0,-26.442638836811795,-25.06286481744288,-1.3797740193689165,1.373970480022992,1.37977401936892,2.3184775065068375,1.0,6.620225798000206,-7.999999716219712,14.620225514219916,-6.620225798000199,0.0,0.39156626343148215
A3,0,A3_0,5.0,80.0,4.0,-26.442638836811795,-25.06286481744288,-1.3797740193689165,1.373970480022992,1.37977401936892,2.3184775065068375,1.0,6.620225798000206,-7.999999716219712,14.620225514219916,-6.620225798000199,0.0,0.39156626343148215
A3,0,A3_0,5.0,80.0,6.0,-26.442638836811795,-25.06286481744288,-1.3797740193689165,1.373970480022992,1.37977401936892,2.3184775065068375,1.0,6.620225798000206,-7.999999716219712,14.620225514219916,-6.620225798000199,0.0,0.39156626343148215
A3,0,A3_0,5.0,80.0,8.0,-26.442638836811795,-25.06286481744288,-1.3797740193689165,1.373970480022992,1.37977401936892,2.3184775065068375,1.0,6.620225798000206,-7.999999716219712,14.620225514219916,-6.620225798000199,0.0,0.39156626343148215
