scenario_id,case_id,link_id,xpd_early_ex_db,xpd_late_ex_db,l_pol_db,rho_early_linear,rho_early_db,ds_ns,early_energy_fraction,EL_proxy_db,LOSflag,material,stress_flag,claim_caution_early,claim_caution_late
A6_on,79,A6_on_79,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.374999999999998,0.5000000000000003,-43.18130024575239,1,PEC,0,0,0
A6_on,80,A6_on_80,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.375,0.5000000000000004,-43.06230801275531,1,PEC,0,0,0
A6_on,81,A6_on_81,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.375,0.5000000000000004,-43.06230801275531,1,PEC,0,0,0
A6_on,82,A6_on_82,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.375,0.5000000000000004,-43.06230801275531,1,PEC,0,0,0
A6_on,83,A6_on_83,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.375,0.5000000000000004,-43.06230801275531,1,PEC,0,0,0
A6_on,84,A6_on_84,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.375,0.5000000000000004,-43.06230801275531,1,PEC,0,0,0
A6_on,85,A6_on_85,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.374999999999998,0.5000000000000003,-43.18130024575239,1,PEC,0,0,0
A6_on,86,A6_on_86,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.374999999999998,0.5000000000000003,-43.18130024575239,1,PEC,0,0,0
A6_on,87,A6_on_87,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.374999999999998,0.5000000000000003,-43.18130024575239,1,PEC,0,0,0
A6_on,88,A6_on_88,-17.062864817442932,-17.062864817442932,0.0,0.15848931924611329,-7.999999999999919,12.374999999999998,0.5000000000000003,-43.18130024575239,1,PEC,0,0,0
