stage,cp_feature,cir_feature,pearson,spearman,abs_pearson,abs_spearman
stage2,gamma_anchor_linear,fp_to_total_ratio,-0.294556468703374,-0.5065321315211501,0.294556468703374,0.5065321315211501
stage2,gamma_anchor_linear,k_factor_estimate,-0.28098689674909527,-0.5065321315211501,0.28098689674909527,0.5065321315211501
stage2,delta_p_l_given_r_db,mean_excess_delay,-0.38573697360503256,-0.4847101786545415,0.38573697360503256,0.4847101786545415
stage2,gamma_delay_linear,mean_excess_delay,0.2081385505119103,0.4748713846148781,0.2081385505119103,0.4748713846148781
stage2,gamma_delay_linear,max_excess_delay,0.20387702318208525,0.47217823726631897,0.20387702318208525,0.47217823726631897
stage2,delta_p_l_given_r_db,max_excess_delay,-0.20837314089756873,-0.4674893292962513,0.20837314089756873,0.4674893292962513
stage2,cp_phase_residual_circvar,num_significant_peaks,0.4247833555885884,0.4618438436722551,0.4247833555885884,0.4618438436722551
stage2,gamma_delay_linear,num_significant_peaks,0.18798182081474468,0.45597283408958034,0.18798182081474468,0.45597283408958034
stage2,s3_fp,mean_excess_delay,-0.23349426994601338,-0.45558155010067913,0.23349426994601338,0.45558155010067913
stage2,xpr_fp_db,mean_excess_delay,-0.3497343473152777,-0.45558155010067913,0.3497343473152777,0.45558155010067913
stage2,gamma_anchor_linear,mean_excess_delay,0.22362972664362285,0.45558155010067913,0.22362972664362285,0.45558155010067913
stage2,delta_p_l_given_r_db,num_significant_peaks,-0.34597746896393106,-0.45436979915695747,0.34597746896393106,0.45436979915695747
stage2,f_r_fp,num_significant_peaks,-0.47883234620962206,-0.4529800185369661,0.47883234620962206,0.4529800185369661
stage2,delta_p_l_given_r_db,energy_concentration_50ns,0.37366419774343945,0.4518811010877791,0.37366419774343945,0.4518811010877791
stage2,delta_p_l_given_r_db,rms_delay_spread,-0.40673247012972435,-0.4510978573224576,0.40673247012972435,0.4510978573224576
stage2,f_r_fp,rise_time_fp,-0.42909657454380823,-0.44580102735962823,0.42909657454380823,0.44580102735962823
stage2,delta_f_l_minus_r_fp,max_excess_delay,0.2111665359641569,0.4429879347967167,0.2111665359641569,0.4429879347967167
stage2,s3_all,skewness_total,0.2491353875107101,0.4419119200558684,0.2491353875107101,0.4419119200558684
stage2,xpr_all_db,skewness_total,0.3724020227387503,0.4419119200558684,0.3724020227387503,0.4419119200558684
stage2,s3_fp,max_excess_delay,-0.07826455412936194,-0.43567858118621816,0.07826455412936194,0.43567858118621816
stage2,xpr_fp_db,max_excess_delay,-0.15853467098079738,-0.43567858118621816,0.15853467098079738,0.43567858118621816
stage2,gamma_anchor_linear,max_excess_delay,0.1107941240480571,0.43567858118621816,0.1107941240480571,0.43567858118621816
stage2,gamma_delay_linear,rms_delay_spread,0.18700673938142182,0.4339717127222791,0.18700673938142182,0.4339717127222791
stage2,gamma_delay_linear,energy_concentration_50ns,-0.19717557680552952,-0.43261941475647914,0.19717557680552952,0.43261941475647914
stage2,xpr_fp_db,energy_concentration_50ns,0.33891002037004175,0.42628264973166635,0.33891002037004175,0.42628264973166635
stage2,gamma_anchor_linear,energy_concentration_50ns,-0.21490413829389923,-0.42628264973166635,0.21490413829389923,0.42628264973166635
stage2,s3_fp,energy_concentration_50ns,0.2293143929772313,0.42628264973166635,0.2293143929772313,0.42628264973166635
stage2,gamma_anchor_linear,rms_delay_spread,0.2101283071454432,0.42443436761444564,0.2101283071454432,0.42443436761444564
stage2,xpr_fp_db,rms_delay_spread,-0.3810998115339007,-0.42443436761444564,0.3810998115339007,0.42443436761444564
stage2,s3_fp,rms_delay_spread,-0.28648844308614363,-0.42443436761444564,0.28648844308614363,0.42443436761444564
stage2,cp_phase_slope_delay_s,kurtosis_total,0.31492386555073953,0.42296825880855,0.31492386555073953,0.42296825880855
stage2,xpr_all_db,kurtosis_total,0.35566704854954,0.4168974858816698,0.35566704854954,0.4168974858816698
stage2,s3_all,kurtosis_total,0.22752591793421287,0.4168974858816698,0.22752591793421287,0.4168974858816698
stage2,cp_phase_slope_delay_s,fp_to_total_ratio,0.30734540978645664,0.41412984460474644,0.30734540978645664,0.41412984460474644
stage2,cp_phase_slope_delay_s,k_factor_estimate,0.30136076526993866,0.41412984460474644,0.30136076526993866,0.41412984460474644
stage2,f_r_fp,energy_concentration_50ns,0.4870213961842744,0.4131263701148602,0.4870213961842744,0.4131263701148602
stage2,s3_all,peak_to_avg_ratio,0.2711186280051843,0.41273591695792217,0.2711186280051843,0.41273591695792217
stage2,xpr_all_db,peak_to_avg_ratio,0.3709516084776722,0.41273591695792217,0.3709516084776722,0.41273591695792217
stage2,cp_phase_slope_delay_s,peak_to_avg_ratio,0.30699690180548583,0.411824409659765,0.30699690180548583,0.411824409659765
stage2,s3_all,mean_excess_delay,-0.24181151251456623,-0.4094960940280996,0.24181151251456623,0.4094960940280996
stage2,xpr_all_db,mean_excess_delay,-0.28169191322374326,-0.4094960940280996,0.28169191322374326,0.4094960940280996
stage2,f_r_fp,rms_delay_spread,-0.45764549861807013,-0.4094671886426197,0.45764549861807013,0.4094671886426197
stage2,cp_phase_residual_circvar,energy_concentration_50ns,-0.4692026445665625,-0.4085023644062112,0.4692026445665625,0.4085023644062112
stage2,cp_phase_residual_circvar,rms_delay_spread,0.45778915344806403,0.40727553161588265,0.45778915344806403,0.40727553161588265
stage2,cp_phase_slope_delay_s,skewness_total,0.28730014604791837,0.4060739005027578,0.28730014604791837,0.4060739005027578
stage2,s3_all,num_significant_peaks,-0.18887973654771462,-0.39758208563462316,0.18887973654771462,0.39758208563462316
stage2,xpr_all_db,num_significant_peaks,-0.23148447132440575,-0.39758208563462316,0.23148447132440575,0.39758208563462316
stage2,gamma_anchor_linear,num_significant_peaks,0.21400272280168112,0.3964449457879693,0.21400272280168112,0.3964449457879693
stage2,s3_fp,num_significant_peaks,-0.17964951328237605,-0.3964449457879693,0.17964951328237605,0.3964449457879693
stage2,xpr_fp_db,num_significant_peaks,-0.3032164254325771,-0.3964449457879693,0.3032164254325771,0.3964449457879693
stage2,xpr_all_db,rms_delay_spread,-0.33435097782846096,-0.39518458664763784,0.33435097782846096,0.39518458664763784
stage2,s3_all,rms_delay_spread,-0.29823896885742873,-0.39518458664763784,0.29823896885742873,0.39518458664763784
stage2,s3_all,energy_concentration_50ns,0.23724946178141712,0.39375520216691623,0.23724946178141712,0.39375520216691623
stage2,xpr_all_db,energy_concentration_50ns,0.27134602587836393,0.39375520216691623,0.27134602587836393,0.39375520216691623
stage2,s3_fp,rise_time_fp,-0.19740657708179246,-0.3922936853795375,0.19740657708179246,0.3922936853795375
stage2,xpr_fp_db,rise_time_fp,-0.31088834441495383,-0.3922936853795375,0.31088834441495383,0.3922936853795375
stage2,gamma_anchor_linear,rise_time_fp,0.15558334872543367,0.3922936853795375,0.15558334872543367,0.3922936853795375
stage2,delta_f_l_minus_r_fp,mean_excess_delay,0.36941570891573966,0.38348709072480336,0.36941570891573966,0.38348709072480336
stage2,xpr_late_db,skewness_total,0.3331986218926392,0.3822531138927332,0.3331986218926392,0.3822531138927332
stage2,s3_late,skewness_total,0.23018917319068244,0.3822531138927332,0.23018917319068244,0.3822531138927332
stage2,cp_phase_residual_circvar,rise_time_fp,0.3519818840210398,0.37927094392036936,0.3519818840210398,0.37927094392036936
stage2,s3_all,max_excess_delay,-0.08213616422765137,-0.3717827066214226,0.08213616422765137,0.3717827066214226
stage2,xpr_all_db,max_excess_delay,-0.11286772463001368,-0.3717827066214226,0.11286772463001368,0.3717827066214226
stage2,s3_late,kurtosis_total,0.2144504619981318,0.3620941260421309,0.2144504619981318,0.3620941260421309
stage2,xpr_late_db,kurtosis_total,0.3217550073198211,0.3620941260421309,0.3217550073198211,0.3620941260421309
stage2,cp_phase_slope_delay_s,max_excess_delay,-0.048972840179118564,-0.3611409298539303,0.048972840179118564,0.3611409298539303
stage2,xpr_late_db,num_significant_peaks,-0.1903572471229699,-0.354890426631126,0.1903572471229699,0.354890426631126
stage2,s3_late,num_significant_peaks,-0.15762120688634443,-0.354890426631126,0.15762120688634443,0.354890426631126
stage2,s3_late,peak_to_avg_ratio,0.24248939465689417,0.3514094544149643,0.24248939465689417,0.3514094544149643
stage2,xpr_late_db,peak_to_avg_ratio,0.3246469713318645,0.3514094544149643,0.3246469713318645,0.3514094544149643
stage2,s3_late,mean_excess_delay,-0.20193557830210657,-0.3451572327044025,0.20193557830210657,0.3451572327044025
stage2,xpr_late_db,mean_excess_delay,-0.2323249843334473,-0.3451572327044025,0.2323249843334473,0.3451572327044025
stage2,xpr_all_db,fp_to_total_ratio,0.2823549667653785,0.33607205276385116,0.2823549667653785,0.33607205276385116
stage2,s3_all,fp_to_total_ratio,0.1891260421997705,0.33607205276385116,0.1891260421997705,0.33607205276385116
stage2,xpr_all_db,k_factor_estimate,0.2732273674935469,0.33607205276385116,0.2732273674935469,0.33607205276385116
stage2,s3_all,k_factor_estimate,0.18289092045045421,0.33607205276385116,0.18289092045045421,0.33607205276385116
stage2,xpr_late_db,rms_delay_spread,-0.2789492271965806,-0.3353006114822364,0.2789492271965806,0.3353006114822364
stage2,s3_late,rms_delay_spread,-0.2511580755891798,-0.3353006114822364,0.2511580755891798,0.3353006114822364
stage2,s3_late,energy_concentration_50ns,0.1942098707568669,0.33151028581516767,0.1942098707568669,0.33151028581516767
stage2,xpr_late_db,energy_concentration_50ns,0.21954830231482272,0.33151028581516767,0.21954830231482272,0.33151028581516767
stage2,delta_p_l_given_r_db,rise_time_fp,-0.27847872514744,-0.3284211668089911,0.27847872514744,0.3284211668089911
stage2,s3_late,max_excess_delay,-0.0750165915200064,-0.32690760803795804,0.0750165915200064,0.32690760803795804
stage2,xpr_late_db,max_excess_delay,-0.10394725010527532,-0.32690760803795804,0.10394725010527532,0.32690760803795804
stage2,delta_f_l_minus_r_fp,energy_concentration_50ns,-0.35625412310977267,-0.3251455865994896,0.35625412310977267,0.3251455865994896
stage2,delta_f_l_minus_r_fp,rms_delay_spread,0.3511341499383002,0.32086650312737014,0.3511341499383002,0.32086650312737014
stage2,delta_f_l_minus_r_fp,rise_time_fp,0.30491596526448234,0.31049238218214675,0.30491596526448234,0.31049238218214675
stage2,delta_f_l_minus_r_fp,num_significant_peaks,0.3473313906944342,0.3062268948651509,0.3473313906944342,0.3062268948651509
stage2,f_r_fp,fp_kurtosis,-0.2954399628209065,-0.29050389774143753,0.2954399628209065,0.29050389774143753
stage2,lambda_l_late_fraction,num_significant_peaks,0.11324462919366622,0.2818207655668751,0.11324462919366622,0.2818207655668751
stage2,s3_late,k_factor_estimate,0.15050253091192944,0.26784265165759463,0.15050253091192944,0.26784265165759463
stage2,s3_late,fp_to_total_ratio,0.15707625347220164,0.26784265165759463,0.15707625347220164,0.26784265165759463
stage2,xpr_late_db,fp_to_total_ratio,0.22816920575306432,0.26784265165759463,0.22816920575306432,0.26784265165759463
stage2,xpr_late_db,k_factor_estimate,0.21944551758902564,0.26784265165759463,0.21944551758902564,0.26784265165759463
stage2,xpr_all_db,rise_time_fp,-0.20527515543833186,-0.2557360407344697,0.20527515543833186,0.2557360407344697
stage2,s3_all,rise_time_fp,-0.17716295190633716,-0.2557360407344697,0.17716295190633716,0.2557360407344697
stage2,gamma_delay_linear,rise_time_fp,0.043356624686117985,0.25338834992994697,0.043356624686117985,0.25338834992994697
stage2,delta_tau_l_given_r_s,rise_time_fp,-0.22057214072695874,-0.24444997824252018,0.22057214072695874,0.24444997824252018
stage2,lambda_l_late_fraction,mean_excess_delay,0.13751736981539214,0.24231514689112785,0.13751736981539214,0.24231514689112785
stage2,lambda_l_late_fraction,rms_delay_spread,0.15966245581209987,0.24122125253652577,0.15966245581209987,0.24122125253652577
stage2,cp_phase_slope_delay_s,rise_time_fp,-0.14263839584605872,-0.23934851104194538,0.14263839584605872,0.23934851104194538
stage2,delta_f_l_minus_r_fp,fp_kurtosis,0.1800926320167762,0.23703504160704725,0.1800926320167762,0.23703504160704725
stage2,lambda_l_late_fraction,energy_concentration_50ns,-0.1292981152102115,-0.23662557608095813,0.1292981152102115,0.23662557608095813
stage2,lambda_l_late_fraction,skewness_total,-0.16696496137849648,-0.2210487008831698,0.16696496137849648,0.2210487008831698
stage2,lambda_l_late_fraction,peak_to_avg_ratio,-0.17166564450522856,-0.20483636811074252,0.17166564450522856,0.20483636811074252
stage2,lambda_l_late_fraction,kurtosis_total,-0.15618005166872836,-0.2044076103797659,0.15618005166872836,0.2044076103797659
stage2,cp_phase_slope_delay_s,num_significant_peaks,-0.07137377362894669,-0.19396908123269269,0.07137377362894669,0.19396908123269269
stage2,cp_phase_slope_delay_s,mean_excess_delay,-0.0894754197687427,-0.19291431223989167,0.0894754197687427,0.19291431223989167
stage2,lambda_l_late_fraction,max_excess_delay,0.08513927722686894,0.18264632537943423,0.08513927722686894,0.18264632537943423
stage2,s3_late,fp_kurtosis,0.05489436337604963,0.16667923458341719,0.05489436337604963,0.16667923458341719
stage2,xpr_late_db,fp_kurtosis,0.05440095811813508,0.16667923458341719,0.05440095811813508,0.16667923458341719
stage2,lambda_l_late_fraction,k_factor_estimate,-0.1008006341751939,-0.16134294816001832,0.1008006341751939,0.16134294816001832
stage2,lambda_l_late_fraction,fp_to_total_ratio,-0.10455996229076903,-0.16134294816001832,0.10455996229076903,0.16134294816001832
stage2,cp_phase_slope_delay_s,energy_concentration_50ns,0.08250486102560475,0.13166893621679368,0.08250486102560475,0.13166893621679368
stage2,lambda_l_late_fraction,fp_kurtosis,-0.2186372673441955,-0.12759166369341196,0.2186372673441955,0.12759166369341196
stage2,cp_phase_slope_delay_s,rms_delay_spread,-0.13225410568612977,-0.12717416523559494,0.13225410568612977,0.12717416523559494
stage2,xpr_late_db,rise_time_fp,-0.07670635469500751,-0.12254526605905693,0.07670635469500751,0.12254526605905693
stage2,s3_late,rise_time_fp,-0.06659429159472424,-0.12254526605905693,0.06659429159472424,0.12254526605905693
stage2,xpr_all_db,fp_kurtosis,-0.0545646533463099,0.10714485655743608,0.0545646533463099,0.10714485655743608
stage2,s3_all,fp_kurtosis,-0.026752824316263822,0.10714485655743608,0.026752824316263822,0.10714485655743608
stage2,delta_tau_l_given_r_s,num_significant_peaks,-0.03369248701907918,0.0687871029639862,0.03369248701907918,0.0687871029639862
stage2,cp_phase_residual_circvar,fp_kurtosis,0.05156114400832926,-0.047269210620424634,0.05156114400832926,0.047269210620424634
stage2,delta_tau_l_given_r_s,fp_kurtosis,-0.16237885111580178,-0.04692726279852422,0.16237885111580178,0.04692726279852422
stage2,gamma_delay_linear,fp_kurtosis,0.09194656650615057,-0.043527329457608385,0.09194656650615057,0.043527329457608385
stage2,delta_tau_l_given_r_s,max_excess_delay,0.031736997663116204,0.04242865648897316,0.031736997663116204,0.04242865648897316
stage2,f_l_fp,energy_concentration_50ns,-0.021650136534063114,-0.03428993533736873,0.021650136534063114,0.03428993533736873
stage2,lambda_l_late_fraction,rise_time_fp,-0.10022546579019317,-0.034138258167077044,0.10022546579019317,0.034138258167077044
stage2,f_l_fp,rms_delay_spread,0.04414637643045569,0.03274448486973441,0.04414637643045569,0.03274448486973441
stage2,cp_phase_slope_delay_s,fp_kurtosis,-0.0938363211711255,-0.03268191689125542,0.0938363211711255,0.03268191689125542
stage2,s3_fp,fp_kurtosis,-0.057012801071612905,-0.02607682231706459,0.057012801071612905,0.02607682231706459
stage2,xpr_fp_db,fp_kurtosis,-0.18985370041864347,-0.02607682231706459,0.18985370041864347,0.02607682231706459
stage2,gamma_anchor_linear,fp_kurtosis,0.2502198455059468,0.02607682231706459,0.2502198455059468,0.02607682231706459
stage2,f_l_fp,fp_kurtosis,-0.03924573796952345,0.025559784641709434,0.03924573796952345,0.025559784641709434
stage2,f_l_fp,num_significant_peaks,0.01702182927029182,-0.02335800849288355,0.01702182927029182,0.02335800849288355
stage2,delta_tau_l_given_r_s,peak_to_avg_ratio,0.02387207875824562,0.02207284256724405,0.02387207875824562,0.02207284256724405
stage2,f_l_fp,k_factor_estimate,-0.03901203231426698,-0.016211015898373538,0.03901203231426698,0.016211015898373538
stage2,f_l_fp,fp_to_total_ratio,-0.03712772300847207,-0.016211015898373538,0.03712772300847207,0.016211015898373538
stage2,delta_tau_l_given_r_s,fp_to_total_ratio,-0.0008751196984886527,-0.015533779148656246,0.0008751196984886527,0.015533779148656246
stage2,delta_tau_l_given_r_s,k_factor_estimate,-0.003132666350410511,-0.015533779148656246,0.003132666350410511,0.015533779148656246
stage2,delta_p_l_given_r_db,fp_kurtosis,-0.11136544013492629,-0.014878454582454218,0.11136544013492629,0.014878454582454218
stage2,f_l_fp,peak_to_avg_ratio,-0.03787965010430803,-0.014808907171490335,0.03787965010430803,0.014808907171490335
stage2,delta_tau_l_given_r_s,energy_concentration_50ns,0.06323670466576206,0.011625599072175275,0.06323670466576206,0.011625599072175275
stage2,delta_tau_l_given_r_s,rms_delay_spread,-0.08744552913977803,-0.008889873891520442,0.08744552913977803,0.008889873891520442
stage2,f_l_fp,mean_excess_delay,0.02205221478355114,0.0072764534277202815,0.02205221478355114,0.0072764534277202815
stage2,f_l_fp,max_excess_delay,0.010639562924476516,0.006323072019262773,0.010639562924476516,0.006323072019262773
stage2,f_l_fp,rise_time_fp,0.006036629246290586,-0.006134419906155785,0.006036629246290586,0.006134419906155785
stage2,delta_tau_l_given_r_s,mean_excess_delay,-0.05701306987831157,-0.0031627651662750104,0.05701306987831157,0.0031627651662750104
stage2,f_l_fp,skewness_total,-0.01834266733808767,0.0029500612552196565,0.01834266733808767,0.0029500612552196565
stage2,delta_tau_l_given_r_s,skewness_total,0.0021476156479583773,-0.0020488980999663316,0.0021476156479583773,0.0020488980999663316
stage2,delta_tau_l_given_r_s,kurtosis_total,-0.007230275593167545,-0.0014215491882784194,0.007230275593167545,0.0014215491882784194
stage2,f_l_fp,kurtosis_total,-0.015029841917463411,-0.0004292350978211084,0.015029841917463411,0.0004292350978211084
