stage,feature_a,feature_b,pair_type,pearson,spearman,abs_pearson,abs_spearman
stage2,s3_late,s3_all,cp_cp,0.9317408231803872,0.9190372333793004,0.9317408231803872,0.9190372333793004
stage2,s3_all,gamma_delay_linear,cp_cp,-0.18071788185297274,-0.8983446481621171,0.18071788185297274,0.8983446481621171
stage2,xpr_all_db,gamma_delay_linear,cp_cp,-0.43382228775049314,-0.8983446481621171,0.43382228775049314,0.8983446481621171
stage2,s3_fp,delta_p_l_given_r_db,cp_cp,0.8108856915434626,0.8831910985898337,0.8108856915434626,0.8831910985898337
stage2,delta_p_l_given_r_db,gamma_anchor_linear,cp_cp,-0.4403654675035072,-0.8831910985898337,0.4403654675035072,0.8831910985898337
stage2,xpr_fp_db,delta_p_l_given_r_db,cp_cp,0.912180090603139,0.8831910985898337,0.912180090603139,0.8831910985898337
stage2,xpr_all_db,gamma_anchor_linear,cp_cp,-0.4282928933534069,-0.8827395753986528,0.4282928933534069,0.8827395753986528
stage2,s3_fp,s3_all,cp_cp,0.950052968851899,0.8827395753986528,0.950052968851899,0.8827395753986528
stage2,s3_all,gamma_anchor_linear,cp_cp,-0.19281358779316873,-0.8827395753986528,0.19281358779316873,0.8827395753986528
stage2,xpr_fp_db,s3_all,cp_cp,0.8524345305981096,0.8827395753986528,0.8524345305981096,0.8827395753986528
stage2,xpr_all_db,s3_fp,cp_cp,0.8246697902729717,0.8827395753986528,0.8246697902729717,0.8827395753986528
stage2,xpr_fp_db,xpr_all_db,cp_cp,0.9123959511520082,0.8827395753986528,0.9123959511520082,0.8827395753986528
stage2,xpr_late_db,delta_p_l_given_r_db,cp_cp,0.8919979668547852,0.8546300592140649,0.8919979668547852,0.8546300592140649
stage2,s3_late,delta_p_l_given_r_db,cp_cp,0.8134987517806348,0.8546300592140649,0.8134987517806348,0.8546300592140649
stage2,max_excess_delay,kurtosis_total,cir_cir,-0.37158898348825414,-0.850989936287863,0.37158898348825414,0.850989936287863
stage2,max_excess_delay,skewness_total,cir_cir,-0.4773390694093666,-0.8352463760549952,0.4773390694093666,0.8352463760549952
stage2,peak_to_avg_ratio,k_factor_estimate,cir_cir,0.7900579361612988,0.8117826812131866,0.7900579361612988,0.8117826812131866
stage2,fp_to_total_ratio,peak_to_avg_ratio,cir_cir,0.8059913131500073,0.8117826812131866,0.8059913131500073,0.8117826812131866
stage2,peak_to_avg_ratio,f_r_fp,cp_cir,0.8059913131500069,0.8117826812131866,0.8059913131500069,0.8117826812131866
stage2,xpr_fp_db,gamma_delay_linear,cp_cp,-0.37156335726382295,-0.8002860744272524,0.37156335726382295,0.8002860744272524
stage2,s3_fp,gamma_delay_linear,cp_cp,-0.1482949982595712,-0.8002860744272524,0.1482949982595712,0.8002860744272524
stage2,gamma_anchor_linear,gamma_delay_linear,cp_cp,0.6975170908085923,0.8002860744272524,0.6975170908085923,0.8002860744272524
stage2,kurtosis_total,f_r_fp,cp_cir,0.771765208734362,0.7752416649074052,0.771765208734362,0.7752416649074052
stage2,fp_to_total_ratio,kurtosis_total,cir_cir,0.7717652087343541,0.7752416649074052,0.7717652087343541,0.7752416649074052
stage2,kurtosis_total,k_factor_estimate,cir_cir,0.7570861714865307,0.7752416649074052,0.7570861714865307,0.7752416649074052
stage2,skewness_total,k_factor_estimate,cir_cir,0.7435477342443694,0.7734021070807906,0.7435477342443694,0.7734021070807906
stage2,skewness_total,f_r_fp,cp_cir,0.762956725770549,0.7734021070807906,0.762956725770549,0.7734021070807906
stage2,fp_to_total_ratio,skewness_total,cir_cir,0.7629567257705439,0.7734021070807906,0.7629567257705439,0.7734021070807906
stage2,s3_late,lambda_l_late_fraction,cp_cp,-0.8057906363719358,-0.762685023890976,0.8057906363719358,0.762685023890976
stage2,xpr_late_db,lambda_l_late_fraction,cp_cp,-0.7734601641103133,-0.762685023890976,0.7734601641103133,0.762685023890976
stage2,peak_to_avg_ratio,cp_phase_residual_circvar,cp_cir,-0.6821950072117747,-0.7458122129368884,0.6821950072117747,0.7458122129368884
stage2,max_excess_delay,peak_to_avg_ratio,cir_cir,-0.3821689991052474,-0.722835328419781,0.3821689991052474,0.722835328419781
stage2,xpr_late_db,gamma_anchor_linear,cp_cp,-0.35524508881296274,-0.7201645598739422,0.35524508881296274,0.7201645598739422
stage2,xpr_late_db,s3_fp,cp_cp,0.7434706501024048,0.7201645598739422,0.7434706501024048,0.7201645598739422
stage2,s3_late,gamma_anchor_linear,cp_cp,-0.16507439972755436,-0.7201645598739422,0.16507439972755436,0.7201645598739422
stage2,s3_fp,s3_late,cp_cp,0.8550939448078262,0.7201645598739422,0.8550939448078262,0.7201645598739422
stage2,xpr_fp_db,s3_late,cp_cp,0.7494513205750569,0.7201645598739422,0.7494513205750569,0.7201645598739422
stage2,xpr_fp_db,xpr_late_db,cp_cp,0.7889537368912539,0.7201645598739422,0.7889537368912539,0.7201645598739422
stage2,k_factor_estimate,delta_f_l_minus_r_fp,cp_cir,-0.7263704090664808,-0.712978114787796,0.7263704090664808,0.712978114787796
stage2,f_r_fp,delta_f_l_minus_r_fp,cp_cp,-0.7264575376953843,-0.712978114787796,0.7264575376953843,0.712978114787796
stage2,fp_to_total_ratio,delta_f_l_minus_r_fp,cp_cir,-0.7264575376953939,-0.712978114787796,0.7264575376953939,0.712978114787796
stage2,lambda_l_late_fraction,gamma_delay_linear,cp_cp,0.19499569487065319,0.7057435214940595,0.19499569487065319,0.7057435214940595
stage2,skewness_total,cp_phase_residual_circvar,cp_cir,-0.6358595108585889,-0.7003652267883458,0.6358595108585889,0.7003652267883458
stage2,kurtosis_total,cp_phase_residual_circvar,cp_cir,-0.6338536703022339,-0.6908648693804972,0.6338536703022339,0.6908648693804972
stage2,f_l_fp,delta_f_l_minus_r_fp,cp_cp,0.7137092561542839,0.6842303097493536,0.7137092561542839,0.6842303097493536
stage2,mean_excess_delay,peak_to_avg_ratio,cir_cir,-0.7025020476111674,-0.6655621385540805,0.7025020476111674,0.6655621385540805
stage2,delta_p_l_given_r_db,delta_f_l_minus_r_fp,cp_cp,-0.6979720330349178,-0.6638435849920802,0.6979720330349178,0.6638435849920802
stage2,delta_tau_l_given_r_s,lambda_l_late_fraction,cp_cp,0.3413249259404252,0.6596698759434679,0.3413249259404252,0.6596698759434679
stage2,mean_excess_delay,rise_time_fp,cir_cir,0.6088025270246354,0.6486654088336495,0.6088025270246354,0.6486654088336495
stage2,rise_time_fp,energy_concentration_50ns,cir_cir,-0.6080013904110767,-0.6345728580131056,0.6080013904110767,0.6345728580131056
stage2,rms_delay_spread,rise_time_fp,cir_cir,0.7012676788155467,0.632517752706681,0.7012676788155467,0.632517752706681
stage2,max_excess_delay,k_factor_estimate,cir_cir,-0.2700268671769028,-0.6176239622785671,0.2700268671769028,0.6176239622785671
stage2,max_excess_delay,fp_to_total_ratio,cir_cir,-0.2908296374931767,-0.6176239622785671,0.2908296374931767,0.6176239622785671
stage2,max_excess_delay,f_r_fp,cp_cir,-0.29082963749317264,-0.6176239622785671,0.29082963749317264,0.6176239622785671
stage2,skewness_total,num_significant_peaks,cir_cir,-0.682278128857849,-0.6160932559377402,0.682278128857849,0.6160932559377402
stage2,k_factor_estimate,cp_phase_residual_circvar,cp_cir,-0.534286180791766,-0.59783668868727,0.534286180791766,0.59783668868727
stage2,f_r_fp,cp_phase_residual_circvar,cp_cp,-0.5449065657340705,-0.59783668868727,0.5449065657340705,0.59783668868727
stage2,fp_to_total_ratio,cp_phase_residual_circvar,cp_cir,-0.5449065657340632,-0.59783668868727,0.5449065657340632,0.59783668868727
stage2,peak_to_avg_ratio,delta_f_l_minus_r_fp,cp_cir,-0.5909890220358472,-0.5821203565271891,0.5909890220358472,0.5821203565271891
stage2,num_significant_peaks,peak_to_avg_ratio,cir_cir,-0.6647269491478306,-0.5720555610077545,0.6647269491478306,0.5720555610077545
stage2,skewness_total,gamma_delay_linear,cp_cir,-0.3101559462803051,-0.570277790466408,0.3101559462803051,0.570277790466408
stage2,mean_excess_delay,num_significant_peaks,cir_cir,0.9220000615111382,0.5679465251259107,0.9220000615111382,0.5679465251259107
stage2,skewness_total,delta_p_l_given_r_db,cp_cir,0.5038128582839222,0.5624341264618845,0.5038128582839222,0.5624341264618845
stage2,s3_all,lambda_l_late_fraction,cp_cp,-0.6327584960953476,-0.5621743072110789,0.6327584960953476,0.5621743072110789
stage2,xpr_all_db,lambda_l_late_fraction,cp_cp,-0.5681487412882906,-0.5621743072110789,0.5681487412882906,0.5621743072110789
stage2,peak_to_avg_ratio,gamma_delay_linear,cp_cir,-0.28571885243455886,-0.560637515190348,0.28571885243455886,0.560637515190348
stage2,kurtosis_total,num_significant_peaks,cir_cir,-0.5363533755955574,-0.5562524892490974,0.5363533755955574,0.5562524892490974
stage2,mean_excess_delay,skewness_total,cir_cir,-0.6564539534556604,-0.5549454587804018,0.6564539534556604,0.5549454587804018
stage2,kurtosis_total,gamma_delay_linear,cp_cir,-0.29237238078819655,-0.552359216904383,0.29237238078819655,0.552359216904383
stage2,peak_to_avg_ratio,delta_p_l_given_r_db,cp_cir,0.5090043981316591,0.5523515296520942,0.5090043981316591,0.5523515296520942
stage2,delta_p_l_given_r_db,lambda_l_late_fraction,cp_cp,-0.5633486159954165,-0.5500457161058223,0.5633486159954165,0.5500457161058223
stage2,energy_concentration_50ns,peak_to_avg_ratio,cir_cir,0.6849713967212611,0.5494721680726354,0.6849713967212611,0.5494721680726354
stage2,rms_delay_spread,peak_to_avg_ratio,cir_cir,-0.6462316894988827,-0.5486064386087719,0.6462316894988827,0.5486064386087719
stage2,k_factor_estimate,delta_p_l_given_r_db,cp_cir,0.4632031023783211,0.5458537109305073,0.4632031023783211,0.5458537109305073
stage2,delta_p_l_given_r_db,f_r_fp,cp_cp,0.4735227716895879,0.5458537109305073,0.4735227716895879,0.5458537109305073
stage2,fp_to_total_ratio,delta_p_l_given_r_db,cp_cir,0.47352277168958956,0.5458537109305073,0.47352277168958956,0.5458537109305073
stage2,kurtosis_total,delta_f_l_minus_r_fp,cp_cir,-0.551285596485906,-0.5445271907743096,0.551285596485906,0.5445271907743096
stage2,skewness_total,delta_f_l_minus_r_fp,cp_cir,-0.547389689546204,-0.5419794016206604,0.547389689546204,0.5419794016206604
stage2,kurtosis_total,delta_p_l_given_r_db,cp_cir,0.4807917915117339,0.5413661333738272,0.4807917915117339,0.5413661333738272
stage2,fp_to_total_ratio,gamma_delay_linear,cp_cir,-0.2525514332854624,-0.5396499501851237,0.2525514332854624,0.5396499501851237
stage2,f_r_fp,gamma_delay_linear,cp_cp,-0.25255143328547225,-0.5396499501851237,0.25255143328547225,0.5396499501851237
stage2,k_factor_estimate,gamma_delay_linear,cp_cir,-0.24231696367548275,-0.5396499501851237,0.24231696367548275,0.5396499501851237
stage2,delta_f_l_minus_r_fp,gamma_delay_linear,cp_cp,0.27126259922194423,0.5395887484634755,0.27126259922194423,0.5395887484634755
stage2,skewness_total,s3_fp,cp_cir,0.24103208928387565,0.5392234640618898,0.24103208928387565,0.5392234640618898
stage2,skewness_total,gamma_anchor_linear,cp_cir,-0.2995283526671098,-0.5392234640618898,0.2995283526671098,0.5392234640618898
stage2,skewness_total,xpr_fp_db,cp_cir,0.45496857326943546,0.5392234640618898,0.45496857326943546,0.5392234640618898
stage2,peak_to_avg_ratio,gamma_anchor_linear,cp_cir,-0.29203587239355444,-0.5389355624718878,0.29203587239355444,0.5389355624718878
stage2,peak_to_avg_ratio,xpr_fp_db,cp_cir,0.471090660716413,0.5389355624718878,0.471090660716413,0.5389355624718878
stage2,peak_to_avg_ratio,s3_fp,cp_cir,0.28034222565893285,0.5389355624718878,0.28034222565893285,0.5389355624718878
stage2,max_excess_delay,cp_phase_residual_circvar,cp_cir,0.22635610649930338,0.5332707225375121,0.22635610649930338,0.5332707225375121
stage2,mean_excess_delay,fp_to_total_ratio,cir_cir,-0.505404356065768,-0.5283486687432124,0.505404356065768,0.5283486687432124
stage2,mean_excess_delay,f_r_fp,cp_cir,-0.505404356065758,-0.5283486687432124,0.505404356065758,0.5283486687432124
stage2,mean_excess_delay,k_factor_estimate,cir_cir,-0.4842502046021154,-0.5283486687432124,0.4842502046021154,0.5283486687432124
stage2,kurtosis_total,gamma_anchor_linear,cp_cir,-0.28617989704388486,-0.5214036889757477,0.28617989704388486,0.5214036889757477
stage2,kurtosis_total,s3_fp,cp_cir,0.22630637037105028,0.5214036889757477,0.22630637037105028,0.5214036889757477
stage2,kurtosis_total,xpr_fp_db,cp_cir,0.43842972229290816,0.5214036889757477,0.43842972229290816,0.5214036889757477
stage2,xpr_fp_db,delta_f_l_minus_r_fp,cp_cp,-0.5829824119276618,-0.5185594056288958,0.5829824119276618,0.5185594056288958
stage2,delta_f_l_minus_r_fp,gamma_anchor_linear,cp_cp,0.28572052693854305,0.5185594056288958,0.28572052693854305,0.5185594056288958
stage2,s3_fp,delta_f_l_minus_r_fp,cp_cp,-0.5093400443769761,-0.5185594056288958,0.5093400443769761,0.5185594056288958
stage2,rise_time_fp,peak_to_avg_ratio,cir_cir,-0.5138558829838554,-0.5122673301221216,0.5138558829838554,0.5122673301221216
stage2,rms_delay_spread,num_significant_peaks,cir_cir,0.6973321419162402,0.5117471986677966,0.6973321419162402,0.5117471986677966
stage2,energy_concentration_50ns,num_significant_peaks,cir_cir,-0.9225958059640346,-0.5116587521786867,0.9225958059640346,0.5116587521786867
stage2,s3_fp,cp_phase_slope_delay_s,cp_cp,0.587659767329874,0.5093094518223685,0.587659767329874,0.5093094518223685
stage2,gamma_anchor_linear,cp_phase_slope_delay_s,cp_cp,-0.24348066150320363,-0.5093094518223685,0.24348066150320363,0.5093094518223685
stage2,xpr_fp_db,cp_phase_slope_delay_s,cp_cp,0.5998438170529409,0.5093094518223685,0.5998438170529409,0.5093094518223685
stage2,mean_excess_delay,cp_phase_residual_circvar,cp_cir,0.4823726591394943,0.5068084775413303,0.4823726591394943,0.5068084775413303
stage2,f_r_fp,gamma_anchor_linear,cp_cp,-0.29455646870338104,-0.5065321315211501,0.29455646870338104,0.5065321315211501
stage2,k_factor_estimate,s3_fp,cp_cir,0.22496677803371884,0.5065321315211501,0.22496677803371884,0.5065321315211501
stage2,fp_to_total_ratio,s3_fp,cp_cir,0.22924088837468334,0.5065321315211501,0.22924088837468334,0.5065321315211501
stage2,xpr_fp_db,f_r_fp,cp_cp,0.430576265565782,0.5065321315211501,0.430576265565782,0.5065321315211501
stage2,fp_to_total_ratio,gamma_anchor_linear,cp_cir,-0.294556468703374,-0.5065321315211501,0.294556468703374,0.5065321315211501
stage2,k_factor_estimate,gamma_anchor_linear,cp_cir,-0.28098689674909527,-0.5065321315211501,0.28098689674909527,0.5065321315211501
stage2,s3_fp,f_r_fp,cp_cp,0.2292408883746661,0.5065321315211501,0.2292408883746661,0.5065321315211501
stage2,k_factor_estimate,xpr_fp_db,cp_cir,0.4190940225349472,0.5065321315211501,0.4190940225349472,0.5065321315211501
stage2,fp_to_total_ratio,xpr_fp_db,cp_cir,0.4305762655657849,0.5065321315211501,0.4305762655657849,0.5065321315211501
stage2,mean_excess_delay,kurtosis_total,cir_cir,-0.5101499558131655,-0.49483404300499134,0.5101499558131655,0.49483404300499134
stage2,mean_excess_delay,delta_p_l_given_r_db,cp_cir,-0.38573697360503256,-0.4847101786545415,0.38573697360503256,0.4847101786545415
stage2,mean_excess_delay,gamma_delay_linear,cp_cir,0.2081385505119103,0.4748713846148781,0.2081385505119103,0.4748713846148781
stage2,max_excess_delay,gamma_delay_linear,cp_cir,0.20387702318208525,0.47217823726631897,0.20387702318208525,0.47217823726631897
stage2,max_excess_delay,delta_p_l_given_r_db,cp_cir,-0.20837314089756873,-0.4674893292962513,0.20837314089756873,0.4674893292962513
stage2,num_significant_peaks,cp_phase_residual_circvar,cp_cir,0.4247833555885884,0.4618438436722551,0.4247833555885884,0.4618438436722551
stage2,num_significant_peaks,gamma_delay_linear,cp_cir,0.18798182081474468,0.45597283408958034,0.18798182081474468,0.45597283408958034
stage2,mean_excess_delay,s3_fp,cp_cir,-0.23349426994601338,-0.45558155010067913,0.23349426994601338,0.45558155010067913
stage2,mean_excess_delay,gamma_anchor_linear,cp_cir,0.22362972664362285,0.45558155010067913,0.22362972664362285,0.45558155010067913
stage2,mean_excess_delay,xpr_fp_db,cp_cir,-0.3497343473152777,-0.45558155010067913,0.3497343473152777,0.45558155010067913
stage2,num_significant_peaks,delta_p_l_given_r_db,cp_cir,-0.34597746896393106,-0.45436979915695747,0.34597746896393106,0.45436979915695747
stage2,num_significant_peaks,f_r_fp,cp_cir,-0.47883234620962206,-0.4529800185369661,0.47883234620962206,0.4529800185369661
stage2,num_significant_peaks,k_factor_estimate,cir_cir,-0.45252512953397633,-0.4529800185369661,0.45252512953397633,0.4529800185369661
stage2,fp_to_total_ratio,num_significant_peaks,cir_cir,-0.47883234620963144,-0.4529800185369661,0.47883234620963144,0.4529800185369661
stage2,energy_concentration_50ns,delta_p_l_given_r_db,cp_cir,0.37366419774343945,0.4518811010877791,0.37366419774343945,0.4518811010877791
stage2,rms_delay_spread,delta_p_l_given_r_db,cp_cir,-0.40673247012972435,-0.4510978573224576,0.40673247012972435,0.4510978573224576
stage2,rise_time_fp,k_factor_estimate,cir_cir,-0.4169235816462376,-0.44580102735962823,0.4169235816462376,0.44580102735962823
stage2,rise_time_fp,f_r_fp,cp_cir,-0.42909657454380823,-0.44580102735962823,0.42909657454380823,0.44580102735962823
stage2,fp_to_total_ratio,rise_time_fp,cir_cir,-0.4290965745438097,-0.44580102735962823,0.4290965745438097,0.44580102735962823
stage2,max_excess_delay,delta_f_l_minus_r_fp,cp_cir,0.2111665359641569,0.4429879347967167,0.2111665359641569,0.4429879347967167
stage2,skewness_total,s3_all,cp_cir,0.2491353875107101,0.4419119200558684,0.2491353875107101,0.4419119200558684
stage2,skewness_total,xpr_all_db,cp_cir,0.3724020227387503,0.4419119200558684,0.3724020227387503,0.4419119200558684
stage2,max_excess_delay,s3_fp,cp_cir,-0.07826455412936194,-0.43567858118621816,0.07826455412936194,0.43567858118621816
stage2,max_excess_delay,xpr_fp_db,cp_cir,-0.15853467098079738,-0.43567858118621816,0.15853467098079738,0.43567858118621816
stage2,max_excess_delay,gamma_anchor_linear,cp_cir,0.1107941240480571,0.43567858118621816,0.1107941240480571,0.43567858118621816
stage2,rms_delay_spread,gamma_delay_linear,cp_cir,0.18700673938142182,0.4339717127222791,0.18700673938142182,0.4339717127222791
stage2,energy_concentration_50ns,gamma_delay_linear,cp_cir,-0.19717557680552952,-0.43261941475647914,0.19717557680552952,0.43261941475647914
stage2,energy_concentration_50ns,s3_fp,cp_cir,0.2293143929772313,0.42628264973166635,0.2293143929772313,0.42628264973166635
stage2,energy_concentration_50ns,gamma_anchor_linear,cp_cir,-0.21490413829389923,-0.42628264973166635,0.21490413829389923,0.42628264973166635
stage2,energy_concentration_50ns,xpr_fp_db,cp_cir,0.33891002037004175,0.42628264973166635,0.33891002037004175,0.42628264973166635
stage2,rms_delay_spread,gamma_anchor_linear,cp_cir,0.2101283071454432,0.42443436761444564,0.2101283071454432,0.42443436761444564
stage2,rms_delay_spread,xpr_fp_db,cp_cir,-0.3810998115339007,-0.42443436761444564,0.3810998115339007,0.42443436761444564
stage2,rms_delay_spread,s3_fp,cp_cir,-0.28648844308614363,-0.42443436761444564,0.28648844308614363,0.42443436761444564
stage2,kurtosis_total,cp_phase_slope_delay_s,cp_cir,0.31492386555073953,0.42296825880855,0.31492386555073953,0.42296825880855
stage2,skewness_total,energy_concentration_50ns,cir_cir,0.6376315842909624,0.42272172352476156,0.6376315842909624,0.42272172352476156
stage2,rms_delay_spread,skewness_total,cir_cir,-0.5381027384405042,-0.42269925436121936,0.5381027384405042,0.42269925436121936
stage2,rise_time_fp,num_significant_peaks,cir_cir,0.464707648054897,0.4226174905792291,0.464707648054897,0.4226174905792291
stage2,rise_time_fp,skewness_total,cir_cir,-0.4264164197956265,-0.42199401178886736,0.4264164197956265,0.42199401178886736
stage2,kurtosis_total,xpr_all_db,cp_cir,0.35566704854954,0.4168974858816698,0.35566704854954,0.4168974858816698
stage2,kurtosis_total,s3_all,cp_cir,0.22752591793421287,0.4168974858816698,0.22752591793421287,0.4168974858816698
stage2,fp_to_total_ratio,cp_phase_slope_delay_s,cp_cir,0.30734540978645664,0.41412984460474644,0.30734540978645664,0.41412984460474644
stage2,f_r_fp,cp_phase_slope_delay_s,cp_cp,0.307345409786442,0.41412984460474644,0.307345409786442,0.41412984460474644
stage2,k_factor_estimate,cp_phase_slope_delay_s,cp_cir,0.30136076526993866,0.41412984460474644,0.30136076526993866,0.41412984460474644
stage2,energy_concentration_50ns,k_factor_estimate,cir_cir,0.46597890955859894,0.4131263701148602,0.46597890955859894,0.4131263701148602
stage2,fp_to_total_ratio,energy_concentration_50ns,cir_cir,0.48702139618428597,0.4131263701148602,0.48702139618428597,0.4131263701148602
stage2,energy_concentration_50ns,f_r_fp,cp_cir,0.4870213961842744,0.4131263701148602,0.4870213961842744,0.4131263701148602
stage2,peak_to_avg_ratio,xpr_all_db,cp_cir,0.3709516084776722,0.41273591695792217,0.3709516084776722,0.41273591695792217
stage2,peak_to_avg_ratio,s3_all,cp_cir,0.2711186280051843,0.41273591695792217,0.2711186280051843,0.41273591695792217
stage2,peak_to_avg_ratio,cp_phase_slope_delay_s,cp_cir,0.30699690180548583,0.411824409659765,0.30699690180548583,0.411824409659765
stage2,mean_excess_delay,s3_all,cp_cir,-0.24181151251456623,-0.4094960940280996,0.24181151251456623,0.4094960940280996
stage2,mean_excess_delay,xpr_all_db,cp_cir,-0.28169191322374326,-0.4094960940280996,0.28169191322374326,0.4094960940280996
stage2,rms_delay_spread,fp_to_total_ratio,cir_cir,-0.45764549861807935,-0.4094671886426197,0.45764549861807935,0.4094671886426197
stage2,rms_delay_spread,k_factor_estimate,cir_cir,-0.44444236157406414,-0.4094671886426197,0.44444236157406414,0.4094671886426197
stage2,rms_delay_spread,f_r_fp,cp_cir,-0.45764549861807013,-0.4094671886426197,0.45764549861807013,0.4094671886426197
stage2,energy_concentration_50ns,cp_phase_residual_circvar,cp_cir,-0.4692026445665625,-0.4085023644062112,0.4692026445665625,0.4085023644062112
stage2,rms_delay_spread,cp_phase_residual_circvar,cp_cir,0.45778915344806403,0.40727553161588265,0.45778915344806403,0.40727553161588265
stage2,skewness_total,cp_phase_slope_delay_s,cp_cir,0.28730014604791837,0.4060739005027578,0.28730014604791837,0.4060739005027578
stage2,max_excess_delay,num_significant_peaks,cir_cir,0.5721662524560486,0.4031793299065167,0.5721662524560486,0.4031793299065167
stage2,num_significant_peaks,xpr_all_db,cp_cir,-0.23148447132440575,-0.39758208563462316,0.23148447132440575,0.39758208563462316
stage2,num_significant_peaks,s3_all,cp_cir,-0.18887973654771462,-0.39758208563462316,0.18887973654771462,0.39758208563462316
stage2,num_significant_peaks,s3_fp,cp_cir,-0.17964951328237605,-0.3964449457879693,0.17964951328237605,0.3964449457879693
stage2,num_significant_peaks,xpr_fp_db,cp_cir,-0.3032164254325771,-0.3964449457879693,0.3032164254325771,0.3964449457879693
stage2,num_significant_peaks,gamma_anchor_linear,cp_cir,0.21400272280168112,0.3964449457879693,0.21400272280168112,0.3964449457879693
stage2,rms_delay_spread,s3_all,cp_cir,-0.29823896885742873,-0.39518458664763784,0.29823896885742873,0.39518458664763784
stage2,rms_delay_spread,xpr_all_db,cp_cir,-0.33435097782846096,-0.39518458664763784,0.33435097782846096,0.39518458664763784
stage2,energy_concentration_50ns,xpr_all_db,cp_cir,0.27134602587836393,0.39375520216691623,0.27134602587836393,0.39375520216691623
stage2,energy_concentration_50ns,s3_all,cp_cir,0.23724946178141712,0.39375520216691623,0.23724946178141712,0.39375520216691623
stage2,rise_time_fp,s3_fp,cp_cir,-0.19740657708179246,-0.3922936853795375,0.19740657708179246,0.3922936853795375
stage2,rise_time_fp,xpr_fp_db,cp_cir,-0.31088834441495383,-0.3922936853795375,0.31088834441495383,0.3922936853795375
stage2,rise_time_fp,gamma_anchor_linear,cp_cir,0.15558334872543367,0.3922936853795375,0.15558334872543367,0.3922936853795375
stage2,s3_all,delta_f_l_minus_r_fp,cp_cp,-0.46691723450727224,-0.3921142124866821,0.46691723450727224,0.3921142124866821
stage2,xpr_all_db,delta_f_l_minus_r_fp,cp_cp,-0.479430955577162,-0.3921142124866821,0.479430955577162,0.3921142124866821
stage2,delta_f_l_minus_r_fp,cp_phase_slope_delay_s,cp_cp,-0.4103254167671891,-0.3884363643247296,0.4103254167671891,0.3884363643247296
stage2,delta_p_l_given_r_db,cp_phase_slope_delay_s,cp_cp,0.4872376853278969,0.38608459187398175,0.4872376853278969,0.38608459187398175
stage2,mean_excess_delay,delta_f_l_minus_r_fp,cp_cir,0.36941570891573966,0.38348709072480336,0.36941570891573966,0.38348709072480336
stage2,skewness_total,s3_late,cp_cir,0.23018917319068244,0.3822531138927332,0.23018917319068244,0.3822531138927332
stage2,skewness_total,xpr_late_db,cp_cir,0.3331986218926392,0.3822531138927332,0.3331986218926392,0.3822531138927332
