stage,feature_a,feature_b,pair_type,pearson,spearman,abs_pearson,abs_spearman
stage1,kurtosis_total,xpr_all_db,cp_cir,0.46980175474978647,0.4701563700173744,0.46980175474978647,0.4701563700173744
stage1,kurtosis_total,s3_all,cp_cir,0.5114679941796482,0.4701563700173744,0.5114679941796482,0.4701563700173744
stage1,rms_delay_spread,num_significant_peaks,cir_cir,0.6726667639525709,0.4683640251611113,0.6726667639525709,0.4683640251611113
stage1,mean_excess_delay,delta_tau_l_given_r_s,cp_cir,-0.18497363671666436,-0.4666300992078334,0.18497363671666436,0.4666300992078334
stage1,energy_concentration_50ns,num_significant_peaks,cir_cir,-0.9393774002006677,-0.4654818288018774,0.9393774002006677,0.4654818288018774
stage1,kurtosis_total,s3_late,cp_cir,0.506388954239483,0.46227088691898743,0.506388954239483,0.46227088691898743
stage1,kurtosis_total,xpr_late_db,cp_cir,0.4596300155095738,0.46227088691898743,0.4596300155095738,0.46227088691898743
stage1,s3_all,f_r_fp,cp_cp,0.5077749045172238,0.4621770820196758,0.5077749045172238,0.4621770820196758
stage1,k_factor_estimate,s3_all,cp_cir,0.5043662971846001,0.4621770820196758,0.5043662971846001,0.4621770820196758
stage1,fp_to_total_ratio,xpr_all_db,cp_cir,0.482275353189893,0.4621770820196758,0.482275353189893,0.4621770820196758
stage1,k_factor_estimate,xpr_all_db,cp_cir,0.47599334321696546,0.4621770820196758,0.47599334321696546,0.4621770820196758
stage1,fp_to_total_ratio,s3_all,cp_cir,0.5077749045937567,0.4621770820196758,0.5077749045937567,0.4621770820196758
stage1,xpr_all_db,f_r_fp,cp_cp,0.48227535312510567,0.4621770820196758,0.48227535312510567,0.4621770820196758
stage1,kurtosis_total,energy_concentration_50ns,cir_cir,0.7545123510092234,0.46149258727695414,0.7545123510092234,0.46149258727695414
stage1,rms_delay_spread,kurtosis_total,cir_cir,-0.6466680230282762,-0.461233434803715,0.6466680230282762,0.461233434803715
stage1,rise_time_fp,lambda_l_late_fraction,cp_cir,0.39097648571183674,0.460815106192321,0.39097648571183674,0.460815106192321
stage1,skewness_total,cp_phase_residual_circvar,cp_cir,-0.38231702267988277,-0.4568158112017568,0.38231702267988277,0.4568158112017568
stage1,num_significant_peaks,s3_fp,cp_cir,-0.2827007504994336,-0.4521517770448244,0.2827007504994336,0.4521517770448244
stage1,num_significant_peaks,xpr_fp_db,cp_cir,-0.3176648672763224,-0.4521511235015093,0.3176648672763224,0.4521511235015093
stage1,num_significant_peaks,gamma_anchor_linear,cp_cir,0.14993225142783373,0.4521511235015093,0.14993225142783373,0.4521511235015093
stage1,s3_all,cp_phase_slope_delay_s,cp_cp,0.435756070311345,0.45113312834812536,0.435756070311345,0.45113312834812536
stage1,xpr_all_db,cp_phase_slope_delay_s,cp_cp,0.37341370791214173,0.45113312834812536,0.37341370791214173,0.45113312834812536
stage1,gamma_delay_linear,cp_phase_slope_delay_s,cp_cp,-0.07651984842405196,-0.4510313416701491,0.07651984842405196,0.4510313416701491
stage1,skewness_total,lambda_l_late_fraction,cp_cir,-0.47402060677171876,-0.450727544747505,0.47402060677171876,0.450727544747505
stage1,fp_to_total_ratio,s3_late,cp_cir,0.5020552897451022,0.44816695735188417,0.5020552897451022,0.44816695735188417
stage1,xpr_late_db,f_r_fp,cp_cp,0.4691709075822817,0.44816695735188417,0.4691709075822817,0.44816695735188417
stage1,s3_late,f_r_fp,cp_cp,0.5020552896688627,0.44816695735188417,0.5020552896688627,0.44816695735188417
stage1,k_factor_estimate,xpr_late_db,cp_cir,0.4628506881608395,0.44816695735188417,0.4628506881608395,0.44816695735188417
stage1,fp_to_total_ratio,xpr_late_db,cp_cir,0.4691709076469913,0.44816695735188417,0.4691709076469913,0.44816695735188417
stage1,k_factor_estimate,s3_late,cp_cir,0.49858179074774434,0.44816695735188417,0.49858179074774434,0.44816695735188417
stage1,s3_late,cp_phase_slope_delay_s,cp_cp,0.4321720240920738,0.44356157195128576,0.4321720240920738,0.44356157195128576
stage1,xpr_late_db,cp_phase_slope_delay_s,cp_cp,0.3657132519651511,0.44356157195128576,0.3657132519651511,0.44356157195128576
stage1,max_excess_delay,xpr_fp_db,cp_cir,-0.19174168644818998,-0.44197508471372043,0.19174168644818998,0.44197508471372043
stage1,max_excess_delay,gamma_anchor_linear,cp_cir,0.15424636729076216,0.44197508471372043,0.15424636729076216,0.44197508471372043
stage1,max_excess_delay,s3_fp,cp_cir,-0.15980190546386278,-0.4419744350658936,0.15980190546386278,0.4419744350658936
stage1,energy_concentration_50ns,f_r_fp,cp_cir,0.656533161809923,0.44090436810048533,0.656533161809923,0.44090436810048533
stage1,energy_concentration_50ns,k_factor_estimate,cir_cir,0.6142947107679742,0.44090436810048533,0.6142947107679742,0.44090436810048533
stage1,fp_to_total_ratio,energy_concentration_50ns,cir_cir,0.6565331618057826,0.44090436810048533,0.6565331618057826,0.44090436810048533
stage1,rms_delay_spread,k_factor_estimate,cir_cir,-0.5917140741620104,-0.44006379467375495,0.5917140741620104,0.44006379467375495
stage1,rms_delay_spread,fp_to_total_ratio,cir_cir,-0.6169392150526136,-0.44006379467375495,0.6169392150526136,0.44006379467375495
stage1,rms_delay_spread,f_r_fp,cp_cir,-0.6169392150353729,-0.44006379467375495,0.6169392150353729,0.44006379467375495
stage1,kurtosis_total,lambda_l_late_fraction,cp_cir,-0.5022421987949405,-0.44002301244700137,0.5022421987949405,0.44002301244700137
stage1,energy_concentration_50ns,delta_tau_l_given_r_s,cp_cir,0.18112514424283221,0.4398291624192148,0.18112514424283221,0.4398291624192148
stage1,rms_delay_spread,delta_tau_l_given_r_s,cp_cir,-0.3108479775383307,-0.43963121083909035,0.3108479775383307,0.43963121083909035
stage1,s3_all,delta_tau_l_given_r_s,cp_cp,0.4876569401010344,0.43571968057984234,0.4876569401010344,0.43571968057984234
stage1,xpr_all_db,delta_tau_l_given_r_s,cp_cp,0.40170756929126666,0.43571968057984234,0.40170756929126666,0.43571968057984234
stage1,num_significant_peaks,cp_phase_residual_circvar,cp_cir,0.34925423984195336,0.42920161631095066,0.34925423984195336,0.42920161631095066
stage1,rms_delay_spread,cp_phase_residual_circvar,cp_cir,0.345132219418533,0.4278192506465834,0.345132219418533,0.4278192506465834
stage1,xpr_late_db,delta_tau_l_given_r_s,cp_cp,0.3938454694267245,0.4266076592443861,0.3938454694267245,0.4266076592443861
stage1,s3_late,delta_tau_l_given_r_s,cp_cp,0.4833009487646631,0.4266076592443861,0.4833009487646631,0.4266076592443861
stage1,energy_concentration_50ns,cp_phase_residual_circvar,cp_cir,-0.364617289933779,-0.4244544742727194,0.364617289933779,0.4244544742727194
stage1,delta_tau_l_given_r_s,gamma_delay_linear,cp_cp,-0.020150238511453155,-0.4240471903667812,0.020150238511453155,0.4240471903667812
stage1,fp_to_total_ratio,num_significant_peaks,cir_cir,-0.6059447578868874,-0.423003919191664,0.6059447578868874,0.423003919191664
stage1,num_significant_peaks,f_r_fp,cp_cir,-0.6059447579008862,-0.423003919191664,0.6059447579008862,0.423003919191664
stage1,num_significant_peaks,k_factor_estimate,cir_cir,-0.5579580994162643,-0.423003919191664,0.5579580994162643,0.423003919191664
stage1,mean_excess_delay,cp_phase_slope_delay_s,cp_cir,-0.2155750145154459,-0.4223241531471281,0.2155750145154459,0.4223241531471281
stage1,peak_to_avg_ratio,cp_phase_residual_circvar,cp_cir,-0.3791999797158911,-0.42022139469126607,0.3791999797158911,0.42022139469126607
stage1,kurtosis_total,cp_phase_residual_circvar,cp_cir,-0.3701569391903228,-0.419498808833201,0.3701569391903228,0.419498808833201
stage1,mean_excess_delay,max_excess_delay,cir_cir,0.7310866499142926,0.4181615174504066,0.7310866499142926,0.4181615174504066
stage1,delta_p_l_given_r_db,cp_phase_slope_delay_s,cp_cp,0.32756503600081155,0.41769693841077093,0.32756503600081155,0.41769693841077093
stage1,max_excess_delay,gamma_delay_linear,cp_cir,0.3747092799948307,0.4119323031424525,0.3747092799948307,0.4119323031424525
stage1,mean_excess_delay,delta_f_l_minus_r_fp,cp_cir,0.4988909840247846,0.4114231208247912,0.4988909840247846,0.4114231208247912
stage1,rise_time_fp,num_significant_peaks,cir_cir,0.4600153646404948,0.4100283173723416,0.4600153646404948,0.4100283173723416
stage1,num_significant_peaks,delta_tau_l_given_r_s,cp_cir,-0.11722368743467598,-0.4086003738719102,0.11722368743467598,0.4086003738719102
stage1,num_significant_peaks,gamma_delay_linear,cp_cir,0.34388374576385305,0.403027272933727,0.34388374576385305,0.403027272933727
stage1,lambda_l_late_fraction,cp_phase_slope_delay_s,cp_cp,-0.4105395393507576,-0.39992218665802076,0.4105395393507576,0.39992218665802076
stage1,max_excess_delay,delta_p_l_given_r_db,cp_cir,-0.2491999435403351,-0.39794245531180633,0.2491999435403351,0.39794245531180633
stage1,rise_time_fp,delta_f_l_minus_r_fp,cp_cir,0.40933170608102215,0.3973167271983406,0.40933170608102215,0.3973167271983406
stage1,rise_time_fp,delta_tau_l_given_r_s,cp_cir,-0.2392732181502909,-0.39342436880487514,0.2392732181502909,0.39342436880487514
stage1,fp_kurtosis,delta_f_l_minus_r_fp,cp_cir,0.2860205168679692,0.38796465613153264,0.2860205168679692,0.38796465613153264
stage1,energy_concentration_50ns,cp_phase_slope_delay_s,cp_cir,0.21770531474146496,0.38790463110051454,0.21770531474146496,0.38790463110051454
stage1,rms_delay_spread,cp_phase_slope_delay_s,cp_cir,-0.28656689808527214,-0.3858833793203755,0.28656689808527214,0.3858833793203755
stage1,num_significant_peaks,delta_p_l_given_r_db,cp_cir,-0.3618030709511766,-0.3776772039052371,0.3618030709511766,0.3776772039052371
stage1,num_significant_peaks,cp_phase_slope_delay_s,cp_cir,-0.1717192793153362,-0.376530273395491,0.1717192793153362,0.376530273395491
stage1,num_significant_peaks,xpr_all_db,cp_cir,-0.30991732508393127,-0.3718157271792333,0.30991732508393127,0.3718157271792333
stage1,num_significant_peaks,s3_all,cp_cir,-0.30125769570731004,-0.3718157271792333,0.30125769570731004,0.3718157271792333
stage1,num_significant_peaks,s3_late,cp_cir,-0.2989522625652826,-0.3656378673701775,0.2989522625652826,0.3656378673701775
stage1,num_significant_peaks,xpr_late_db,cp_cir,-0.302928828682133,-0.3656378673701775,0.302928828682133,0.3656378673701775
stage1,delta_tau_l_given_r_s,lambda_l_late_fraction,cp_cp,-0.4643867370567378,-0.36490242473908335,0.4643867370567378,0.36490242473908335
stage1,energy_concentration_50ns,delta_f_l_minus_r_fp,cp_cir,-0.493789497855099,-0.3623030140336682,0.493789497855099,0.3623030140336682
stage1,max_excess_delay,cp_phase_slope_delay_s,cp_cir,-0.10979353252911182,-0.35959857437802245,0.10979353252911182,0.35959857437802245
stage1,xpr_fp_db,f_l_fp,cp_cp,-0.4587687043859037,-0.3589362643262516,0.4587687043859037,0.3589362643262516
stage1,f_l_fp,gamma_anchor_linear,cp_cp,0.03313009107547798,0.3589362643262516,0.03313009107547798,0.3589362643262516
stage1,s3_fp,f_l_fp,cp_cp,-0.5199441691255057,-0.35893604965956105,0.5199441691255057,0.35893604965956105
stage1,rms_delay_spread,delta_f_l_minus_r_fp,cp_cir,0.4697185183962993,0.35853976205997357,0.4697185183962993,0.35853976205997357
stage1,max_excess_delay,xpr_all_db,cp_cir,-0.19831249202601728,-0.35809004449877885,0.19831249202601728,0.35809004449877885
stage1,max_excess_delay,s3_all,cp_cir,-0.18896950776810315,-0.35809004449877885,0.18896950776810315,0.35809004449877885
stage1,num_significant_peaks,lambda_l_late_fraction,cp_cir,0.3029856166361471,0.3575084758866247,0.3029856166361471,0.3575084758866247
stage1,max_excess_delay,num_significant_peaks,cir_cir,0.812177417313415,0.3566600956310427,0.812177417313415,0.3566600956310427
stage1,max_excess_delay,xpr_late_db,cp_cir,-0.195502393035198,-0.34973215019518605,0.195502393035198,0.34973215019518605
stage1,max_excess_delay,s3_late,cp_cir,-0.18818550776637613,-0.34973215019518605,0.18818550776637613,0.34973215019518605
stage1,rise_time_fp,cp_phase_slope_delay_s,cp_cir,-0.23499611719481966,-0.34961072863301057,0.23499611719481966,0.34961072863301057
stage1,max_excess_delay,lambda_l_late_fraction,cp_cir,0.20661603304511025,0.34407847207489844,0.20661603304511025,0.34407847207489844
stage1,max_excess_delay,delta_tau_l_given_r_s,cp_cir,-0.04780597227486199,-0.3419521330596961,0.04780597227486199,0.3419521330596961
stage1,delta_tau_l_given_r_s,delta_p_l_given_r_db,cp_cp,0.293543554593671,0.34079305536537446,0.293543554593671,0.34079305536537446
stage1,f_r_fp,cp_phase_slope_delay_s,cp_cp,0.2882960927867868,0.3381072446785827,0.2882960927867868,0.3381072446785827
stage1,k_factor_estimate,cp_phase_slope_delay_s,cp_cir,0.28399373347410656,0.3381072446785827,0.28399373347410656,0.3381072446785827
stage1,fp_to_total_ratio,cp_phase_slope_delay_s,cp_cir,0.2882960928150823,0.3381072446785827,0.2882960928150823,0.3381072446785827
stage1,num_significant_peaks,delta_f_l_minus_r_fp,cp_cir,0.4315972671833716,0.3193891071121097,0.4315972671833716,0.3193891071121097
stage1,max_excess_delay,energy_concentration_50ns,cir_cir,-0.7303236743804163,-0.3017325998500422,0.7303236743804163,0.3017325998500422
stage1,max_excess_delay,cp_phase_residual_circvar,cp_cir,0.22923211636942517,0.3011069577820009,0.22923211636942517,0.3011069577820009
stage1,rms_delay_spread,max_excess_delay,cir_cir,0.4185966732797964,0.2995949570263077,0.4185966732797964,0.2995949570263077
stage1,fp_to_total_ratio,rise_time_fp,cir_cir,-0.48381663301607764,-0.29190493907478854,0.48381663301607764,0.29190493907478854
stage1,rise_time_fp,k_factor_estimate,cir_cir,-0.4650896016999256,-0.29190493907478854,0.4650896016999256,0.29190493907478854
stage1,rise_time_fp,f_r_fp,cp_cir,-0.4838166330044752,-0.29190493907478854,0.4838166330044752,0.29190493907478854
stage1,max_excess_delay,fp_kurtosis,cir_cir,0.15491726842345008,0.2854393299211261,0.15491726842345008,0.2854393299211261
stage1,max_excess_delay,rise_time_fp,cir_cir,0.2137025032627927,0.27882305389109335,0.2137025032627927,0.27882305389109335
stage1,delta_f_l_minus_r_fp,cp_phase_slope_delay_s,cp_cp,-0.1720584715858422,-0.2748133749792639,0.1720584715858422,0.2748133749792639
stage1,k_factor_estimate,delta_tau_l_given_r_s,cp_cir,0.2651953664694969,0.26909474878717077,0.2651953664694969,0.26909474878717077
stage1,delta_tau_l_given_r_s,f_r_fp,cp_cp,0.2632051859042337,0.26909474878717077,0.2632051859042337,0.26909474878717077
stage1,fp_to_total_ratio,delta_tau_l_given_r_s,cp_cir,0.2632051859364203,0.26909474878717077,0.2632051859364203,0.26909474878717077
stage1,k_factor_estimate,cp_phase_residual_circvar,cp_cir,-0.23228012078677807,-0.2663108349234261,0.23228012078677807,0.2663108349234261
stage1,fp_to_total_ratio,cp_phase_residual_circvar,cp_cir,-0.251051595605886,-0.2663108349234261,0.251051595605886,0.2663108349234261
stage1,f_r_fp,cp_phase_residual_circvar,cp_cp,-0.2510515956325191,-0.2663108349234261,0.2510515956325191,0.2663108349234261
stage1,delta_tau_l_given_r_s,cp_phase_residual_circvar,cp_cp,-0.2145507374983279,-0.26400505200507,0.2145507374983279,0.26400505200507
stage1,rise_time_fp,f_l_fp,cp_cir,0.1960799757888776,0.25348791219827194,0.1960799757888776,0.25348791219827194
stage1,fp_kurtosis,lambda_l_late_fraction,cp_cir,0.1479234242377598,0.24520733760697894,0.1479234242377598,0.24520733760697894
stage1,cp_phase_slope_delay_s,cp_phase_residual_circvar,cp_cp,-0.15465810231625865,-0.2208645774293975,0.15465810231625865,0.2208645774293975
stage1,delta_f_l_minus_r_fp,cp_phase_residual_circvar,cp_cp,-0.33233084575578314,-0.21218364846484983,0.33233084575578314,0.21218364846484983
stage1,fp_kurtosis,delta_p_l_given_r_db,cp_cir,-0.16998153792537868,-0.19745461214756582,0.16998153792537868,0.19745461214756582
stage1,fp_kurtosis,gamma_delay_linear,cp_cir,-0.0389461235964753,0.19458002371190597,0.0389461235964753,0.19458002371190597
stage1,rise_time_fp,cp_phase_residual_circvar,cp_cir,0.22511034445678196,0.18574992003796878,0.22511034445678196,0.18574992003796878
stage1,delta_p_l_given_r_db,cp_phase_residual_circvar,cp_cp,0.30030607107852036,0.18219464557718285,0.30030607107852036,0.18219464557718285
stage1,lambda_l_late_fraction,cp_phase_residual_circvar,cp_cp,-0.2119710669323757,-0.17786279754031084,0.2119710669323757,0.17786279754031084
stage1,peak_to_avg_ratio,f_l_fp,cp_cir,-0.20251075892491383,-0.15876384964042775,0.20251075892491383,0.15876384964042775
stage1,xpr_late_db,cp_phase_residual_circvar,cp_cp,0.2472232220725223,0.15671893919099325,0.2472232220725223,0.15671893919099325
stage1,s3_late,cp_phase_residual_circvar,cp_cp,0.21370310303191342,0.15671893919099325,0.21370310303191342,0.15671893919099325
stage1,xpr_all_db,cp_phase_residual_circvar,cp_cp,0.24016838414060684,0.14811199112355458,0.24016838414060684,0.14811199112355458
stage1,s3_all,cp_phase_residual_circvar,cp_cp,0.20732255776835973,0.14811199112355458,0.20732255776835973,0.14811199112355458
stage1,fp_kurtosis,gamma_anchor_linear,cp_cir,0.04057829121130405,0.14712600007554058,0.04057829121130405,0.14712600007554058
stage1,fp_kurtosis,xpr_fp_db,cp_cir,-0.15098227647645943,-0.14712600007554058,0.15098227647645943,0.14712600007554058
stage1,fp_kurtosis,s3_fp,cp_cir,-0.14859246207492896,-0.14712535563099846,0.14859246207492896,0.14712535563099846
stage1,f_r_fp,f_l_fp,cp_cp,-0.19068347662608748,-0.14158357306484146,0.19068347662608748,0.14158357306484146
stage1,k_factor_estimate,f_l_fp,cp_cir,-0.18623644180604057,-0.14158357306484146,0.18623644180604057,0.14158357306484146
stage1,fp_to_total_ratio,f_l_fp,cp_cir,-0.19068347665591157,-0.14158357306484146,0.19068347665591157,0.14158357306484146
stage1,fp_kurtosis,xpr_all_db,cp_cir,-0.13462776255868586,-0.13376750249543048,0.13462776255868586,0.13376750249543048
stage1,fp_kurtosis,s3_all,cp_cir,-0.1490414644348949,-0.13376750249543048,0.1490414644348949,0.13376750249543048
stage1,fp_kurtosis,s3_late,cp_cir,-0.1456267946590865,-0.13099842429798353,0.1456267946590865,0.13099842429798353
stage1,fp_kurtosis,xpr_late_db,cp_cir,-0.12791234133224416,-0.13099842429798353,0.12791234133224416,0.13099842429798353
stage1,kurtosis_total,f_l_fp,cp_cir,-0.15507646915375414,-0.12609702467744718,0.15507646915375414,0.12609702467744718
stage1,mean_excess_delay,fp_kurtosis,cir_cir,0.1914002090514459,0.1258433439611469,0.1914002090514459,0.1258433439611469
stage1,fp_kurtosis,kurtosis_total,cir_cir,-0.15912216780339677,-0.11948713677560617,0.15912216780339677,0.11948713677560617
stage1,delta_tau_l_given_r_s,delta_f_l_minus_r_fp,cp_cp,-0.03562957317929632,-0.11946284290053497,0.03562957317929632,0.11946284290053497
stage1,fp_kurtosis,skewness_total,cir_cir,-0.17099657751288272,-0.11505479877052738,0.17099657751288272,0.11505479877052738
stage1,skewness_total,f_l_fp,cp_cir,-0.15333786658490292,-0.10878951164327907,0.15333786658490292,0.10878951164327907
stage1,gamma_delay_linear,cp_phase_residual_circvar,cp_cp,0.11358204484415878,-0.10838272715363635,0.11358204484415878,0.10838272715363635
stage1,fp_kurtosis,peak_to_avg_ratio,cir_cir,-0.17116707569221964,-0.10140270647925471,0.17116707569221964,0.10140270647925471
stage1,xpr_fp_db,cp_phase_residual_circvar,cp_cp,0.10652802717613744,-0.09008456645384072,0.10652802717613744,0.09008456645384072
stage1,gamma_anchor_linear,cp_phase_residual_circvar,cp_cp,0.0461163130051119,0.09008456645384072,0.0461163130051119,0.09008456645384072
stage1,s3_fp,cp_phase_residual_circvar,cp_cp,0.17638822065305065,-0.09008455445383938,0.17638822065305065,0.09008455445383938
stage1,max_excess_delay,f_l_fp,cp_cir,0.08176641742369155,0.08758629819861247,0.08176641742369155,0.08758629819861247
stage1,energy_concentration_50ns,f_l_fp,cp_cir,-0.18274237255805628,-0.07796981310775701,0.18274237255805628,0.07796981310775701
stage1,f_l_fp,cp_phase_slope_delay_s,cp_cp,-0.019740583462740765,-0.07629550669950075,0.019740583462740765,0.07629550669950075
stage1,delta_tau_l_given_r_s,f_l_fp,cp_cp,0.14610468140521404,0.07550025905031675,0.14610468140521404,0.07550025905031675
stage1,rms_delay_spread,f_l_fp,cp_cir,0.17943550224672666,0.07409758112195346,0.17943550224672666,0.07409758112195346
stage1,mean_excess_delay,f_l_fp,cp_cir,0.18333245498509967,0.06666041362893485,0.18333245498509967,0.06666041362893485
stage1,rms_delay_spread,fp_kurtosis,cir_cir,0.16368539529303747,0.06446368488094074,0.16368539529303747,0.06446368488094074
stage1,fp_kurtosis,energy_concentration_50ns,cir_cir,-0.18861663460999897,-0.06420714084206007,0.18861663460999897,0.06420714084206007
stage1,fp_kurtosis,f_l_fp,cp_cir,0.08915103441508875,0.057588360727836053,0.08915103441508875,0.057588360727836053
stage1,fp_kurtosis,cp_phase_slope_delay_s,cp_cir,-0.037316885123007064,-0.05528415637862108,0.037316885123007064,0.05528415637862108
stage1,rise_time_fp,fp_kurtosis,cir_cir,0.15101109677201563,-0.0546369469888152,0.15101109677201563,0.0546369469888152
stage1,num_significant_peaks,f_l_fp,cp_cir,0.13603460242634013,0.04868153946145136,0.13603460242634013,0.04868153946145136
stage1,fp_kurtosis,num_significant_peaks,cir_cir,0.18387613295413577,0.043902403814647495,0.18387613295413577,0.043902403814647495
stage1,fp_kurtosis,cp_phase_residual_circvar,cp_cir,0.020152471916285216,-0.04322937855165252,0.020152471916285216,0.04322937855165252
stage1,fp_kurtosis,delta_tau_l_given_r_s,cp_cir,-0.05527269955021079,0.013528660582342504,0.05527269955021079,0.013528660582342504
