case_id,anchor_height,tag_height,tag_x,tag_y,eps_r,tan_delta,xpol_coupling_db,ar_edge_db,snr_db,slab_size_m,material_name,antenna_type,slab_placement_cases_tbl,los_distance_m,los_angle_from_anchor_bore_deg_cases_tbl,los_angle_from_tag_bore_deg_cases_tbl,tx_height,rx_height,incidence_deg,los_blockage,num_slabs,slab_tilt_deg,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,los_angle_from_anchor_bore_deg_results_tbl,los_angle_from_tag_bore_deg_results_tbl,slab_placement_results_tbl
124,2.86818476449238,0.56971446128884,1.74168545710355,1.79366504960432,3.98948602528539,0.0320899323598045,39.5858537947403,9.44482384317166,36.0981097325091,2.86154811967142,wood,ideal,ceiling,3.39612548006794,47.4065414183666,47.4065414183666,2.86818476449238,0.56971446128884,47.4065414183666,0,1,0,19,8.96498054474708e-09,0.0373403535695435,leading_edge,1,1,R,1,1,2,0.0701473755004202,-23.4063138505281,0.00527382491957336,0.32769541647074,0.0166638768282747,0.335294023933485,3.02189422782065e-09,2.75064553094874e-09,5.47859922178988e-09,0.129896886391348,9.96108949416347e-10,1.67744031385369,107.444477396339,10.0169047884476,0.999916339997799,1,152.376339245224,0.14928907201885,0,,2,0,1,1,0,1,3.39612548006794,dielectric,0.00152837087090042,0.000426427896907973,0.279008128869107,0,47.4065414183666,47.4065414183666,ceiling
125,2.47474182507562,0.440050222601193,1.74790351354565,-0.793771093625175,7.3130989540159,0.0102501261783995,32.0860802479808,12.054507561838,13.1104982040837,2.38565192170083,concrete,ideal,wall_x,2.79735753147861,43.3343042996674,43.3343042996674,2.47474182507562,0.440050222601193,43.3343042996674,0,1,0,15,6.9727626459144e-09,0.0419014150727393,leading_edge,1,1,R,1,1,2,0.345491474955592,-9.3339582068219,0.0445445616138243,0.0114923666476643,0.0208697083245168,0.360916953691294,4.46052882212946e-08,8.40831477086659e-09,4.48249027237354e-09,0.161691834255894,2.49027237354087e-09,1.66061168797243,120.33589703711,10.6038396856896,0.978285771193969,1,164.700503916139,0.192878753736548,0,,2,0,1,1,0,1,2.79735753147861,dielectric,0.00185551514214737,0.000612611780783596,0.330157252219794,0,43.3343042996674,43.3343042996674,wall_x
126,2.13625510622705,0.719745391589489,-1.30767294673371,-0.743853411673114,8.79844349548799,0.00189227079446835,26.7497463552916,14.7290197690371,30.14804609979,1.97385899160732,brick,ideal,wall_y,2.06635577898375,46.7241885952369,46.7241885952369,2.13625510622705,0.719745391589489,46.7241885952369,0,1,0,10,4.48249027237354e-09,0.0567834305426483,leading_edge,1,1,R,1,1,2,0.220821232997413,-13.1225996319033,0.00306248718598876,0.0218230740704014,0.0203685176315556,0.350686068194555,6.88288115980413e-09,2.55199058877995e-09,4.48249027237354e-09,0.159818554689857,9.96108949416347e-10,1.66829378745226,121.519331968296,10.6830593838965,0.999532037728918,1,170.261130307837,0.190219095627448,0,,2,0,1,1,0,1,2.06635577898375,dielectric,0.00251192912200787,0.000551681965533728,0.219624813733896,0,46.7241885952369,46.7241885952369,wall_y
127,2.31392389757258,0.952380122393015,0.581650653488458,0.0876751995580705,7.41178995463894,0.00143776530817086,23.6958032767178,6.49163396039899,16.3205488364328,4.8154312701774,brick,ideal,wall_y,1.48317425646865,23.3655677975853,23.3655677975853,2.31392389757258,0.952380122393015,23.3655677975853,0,1,0,6,2.49027237354086e-09,0.0792540877424906,leading_edge,1,1,R,1,1,2,0.163069710301623,-15.8041369851796,0.0180642453757744,0.00130224957396585,0.0180277552885903,0.331745587307567,2.97865857043438e-08,5.10961194210633e-09,4.98054474708171e-09,0.146498274673523,9.96108949416347e-10,1.6762982641761,121.275822792518,10.6622669447995,0.990295030881643,1,168.3931648216,0.17164379441352,0,,2,0,1,1,1,0,1.48317425646865,dielectric,0.00349961525762786,0.000469233584008201,0.134081477381105,0,23.3655677975853,23.3655677975853,wall_y
128,2.99035043152854,1.33393738620255,-1.08465363705724,0.409001392334094,5.32694629976455,0.0465093886925997,28.4958085842543,10.9623318142605,35.5728573060895,4.18859818474274,glass,patch_ffd,floor,2.02174672697617,34.9854177478042,34.9854177478042,2.99035043152854,1.33393738620255,34.9854177478042,0,1,0,10,4.48249027237354e-09,0.779428962944657,leading_edge,1,1,R,1,1,2,1.55779274532039,3.46452096485826,1.60456040131736,0.000238038828924148,0.0203890869057633,0.36402933898665,6.31137313435037e-09,3.03513322959535e-09,4.48249027237354e-09,0.155816674813229,9.96108949416347e-10,1.66248056865392,106.215537648658,9.78969414291476,0.999642168493349,2,158.1678158664,0.184576821366089,0,,2,0,1,1,1,0,2.02174672697617,dielectric,0.00256735385713807,0.000459344395260042,0.178917446063353,0,34.9854177478042,34.9854177478042,floor
129,2.79927047196589,1.11319628142979,-1.64828203930065,1.18825644804057,9.01565844049106,0.016252074495203,33.5451177268435,11.0635091904682,11.7746137559485,2.74428180689061,wood,patch_ffd,floor,2.64038505589299,50.3146306938844,50.3146306938844,2.79927047196589,1.11319628142979,50.3146306938844,0,1,0,15,6.9727626459144e-09,0.91517533893433,leading_edge,1,1,R,1,1,2,1.06630302624071,-0.27335467794527,1.22029194633138,0.0167318948584458,0.0252580344161913,0.433705754530217,7.28830319300866e-08,1.94627474400143e-08,4.48249027237354e-09,0.16820494741077,6.97276264591443e-09,1.6588258447605,96.9710222319615,9.25624189003581,0.93865782779469,2,138.039156323322,0.202219220813082,0,,2,0,1,1,0,1,2.64038505589299,dielectric,0.00196582663050373,0.0005898722568008,0.300063213941531,0,50.3146306938844,50.3146306938844,floor
130,2.95067091736232,0.21385809693277,-0.603514794917028,0.429872900646299,9.95137036106965,0.00116174766471522,27.595318022409,13.8179928062583,22.7392966990763,4.31960414835075,wood,patch_ffd,wall_x,2.83534217202463,15.1489821492884,15.1489821492884,2.95067091736232,0.21385809693277,15.1489821492884,0,1,0,11,4.98054474708171e-09,0.31375944805683,leading_edge,1,1,R,1,1,2,2.13709151811963,4.23767468898951,0.985126080751427,0.00652590690451271,0.00939875948312545,0.349527636666425,4.4176760266761e-08,1.40222122249303e-08,1.4443579766537e-08,0.0443007677685323,4.98054474708173e-09,1.68981127413007,48.2557765472146,6.47127442837177,0.981848703936975,5,79.086181968728,0.0463542987945007,0,,2,0,1,1,0,1,2.83534217202463,dielectric,0.00183065709277415,0.00051924517302888,0.283638686392122,0,15.1489821492884,15.1489821492884,wall_x
131,2.95833421984068,0.953761608844625,-0.404820620565947,-0.845468054096278,9.33962160088939,0.0168799935676861,29.0438412647786,13.6588106335414,16.6386206208972,4.24923913860865,drywall,ideal,ceiling,2.21291828093319,25.0619559908013,25.0619559908013,2.95833421984068,0.953761608844625,25.0619559908013,0,1,0,11,4.98054474708171e-09,0.0529478023478402,leading_edge,1,1,R,1,1,2,0.106470052751949,-20.3312195976115,0.00213162889429095,0.756318610444369,0.0189111877747117,0.361707854664106,3.08065359851118e-08,5.5043478502301e-09,6.47470817120623e-09,0.144597369017637,9.96108949416347e-10,1.6670154022207,100.087925037633,9.56488086712145,0.990446213284496,1,148.592210001987,0.169040126579432,0,,2,0,1,1,0,1,2.21291828093319,dielectric,0.00234556300717516,0.000836686058074891,0.356710118430176,0,25.0619559908013,25.0619559908013,ceiling
132,2.69551879013768,0.507588898624682,1.72335065758878,-0.684379813502517,2.26049202645802,0.0023027305311581,20.2264702158209,8.63998320623287,26.7158228411342,3.79071291085735,drywall,patch_ffd,ceiling,2.86798717366684,40.281250650012,40.281250650012,2.69551879013768,0.507588898624682,40.281250650012,0,1,0,14,6.47470817120623e-09,0.540309228499028,leading_edge,1,1,R,1,1,2,1.06832581538643,0.401143812741457,0.902850758558482,0.112788990058394,0.0137958763089376,0.302432697791749,1.99628422070426e-08,3.72764695383407e-09,5.47859922178988e-09,0.121742507536331,6.47470817120625e-09,1.70345339751045,108.707770580818,10.0242347818264,0.996802357673621,2,155.054694459371,0.138618239617657,0,,2,0,1,1,1,0,2.86798717366684,dielectric,0.00180981955056034,0.000289760707745904,0.16010475058477,0,40.281250650012,40.281250650012,ceiling
133,2.85761897946743,0.434333849173777,-1.36391826855492,-0.631558131071335,2.72399438561382,0.0121964225639126,38.7901538324046,12.606470731498,32.0453592995426,3.80532264974906,brick,ideal,ceiling,2.85156966229523,31.8092677336304,31.8092677336304,2.85761897946743,0.434333849173777,31.8092677336304,0,1,0,15,6.9727626459144e-09,0.0413444148631572,leading_edge,1,1,R,1,1,2,0.0248746600002721,-32.2819679806331,0.00270494706890048,0.14341237259574,0.0148326189146758,0.305608368525637,5.2054120848881e-09,2.74308794174894e-09,4.98054474708171e-09,0.127113441362715,9.96108949416347e-10,1.68876893707337,114.066729474828,10.2947449338216,0.999716442786912,1,163.260254292321,0.145624239604697,0,,2,0,1,1,1,0,2.85156966229523,dielectric,0.00182023933214406,0.000342581444857992,0.188206813691068,0,31.8092677336304,31.8092677336304,ceiling
134,2.38499280094064,0.373363529300484,1.52464422577595,-0.217159118159416,3.76263398037432,0.00576217473689007,33.404036019186,10.6972570192311,24.1249781258043,3.45280599247339,drywall,ideal,ceiling,2.53344635315438,37.4363841998754,37.4363841998754,2.38499280094064,0.373363529300484,37.4363841998754,0,1,0,13,5.97665369649805e-09,0.0446963895848621,leading_edge,1,1,R,1,1,2,0.0482422332048323,-26.5307449068367,0.00960189255108156,0.00874385296896563,0.0204590386947833,0.346426621647794,1.4333177419014e-08,3.00930970701337e-09,4.48249027237354e-09,0.166157928574285,9.96108949416347e-10,1.66999090798056,123.792282841166,10.6950447983269,0.997837528381334,2,175.249110039473,0.199267864105473,0,,2,0,1,1,0,1,2.53344635315438,dielectric,0.00204880567184532,0.00049352681481449,0.240885127172642,0,37.4363841998754,37.4363841998754,ceiling
135,2.36616222327196,1.2871147658963,-1.54285128548285,-0.479133063805233,5.77464390040953,0.00444839615265437,21.4436934359474,5.12793777035862,23.8878333775747,4.92500807884576,wood,patch_ffd,ceiling,1.94275628868275,56.260289387552,56.260289387552,2.36616222327196,1.2871147658963,56.260289387552,0,1,0,8,3.4863813229572e-09,8.14184095359127,leading_edge,1,1,R,1,1,2,0.697995076699259,-4.31133226475123,0.274718516593801,0.0841962570891612,0.0247452871001183,0.400039108760849,2.54287256907161e-08,3.92519575815168e-09,4.98054474708171e-09,0.166985838815766,3.48638132295721e-09,1.6836022609401,111.467666771235,10.1593750118039,0.996260167894056,2,158.957384966962,0.200459783994999,0,,2,0,1,1,0,1,1.94275628868275,dielectric,0.00267173977914538,0.000825413025676867,0.308942147779412,0,56.260289387552,56.260289387552,ceiling
136,2.43445905490616,1.21135971746968,-0.315364730030074,-1.05564114576212,5.78784507056213,0.00203207409662614,23.4616446498041,6.74675429607916,25.1473056113469,3.78642510543736,ceramic_tile,patch_ffd,wall_y,1.64614857495017,42.0118302560014,42.0118302560014,2.43445905490616,1.21135971746968,42.0118302560014,0,1,0,7,2.98832684824903e-09,2.36739796736927,leading_edge,1,1,R,1,1,2,1.16514361321089,-2.27203294850484,0.319540648444876,0.210910875104234,0.0163656137502077,0.420275923714437,2.33885346820499e-08,8.55010563789809e-09,1.7431906614786e-08,0.113988503577584,1.49416342412452e-09,1.64559278495073,52.881408394661,6.81274196442612,0.994791544479437,3,95.2481148760637,0.128653526548868,0,,2,0,1,1,1,0,1.64614857495017,dielectric,0.00315314142152427,0.000518714924158113,0.164507345156552,0,42.0118302560014,42.0118302560014,wall_y
137,2.79873387602866,0.332127232910961,-1.34346334715368,1.93092568539024,2.13236650434997,0.00835114438676534,37.0723038695353,13.1893261252847,11.9960303615245,2.5548194575361,concrete,patch_ffd,ceiling,3.4084477551398,43.6413087277092,43.6413087277092,2.79873387602866,0.332127232910961,43.6413087277092,0,1,0,18,8.46692607003891e-09,0.356865407517461,leading_edge,1,1,R,1,1,2,1.40044790475652,-1.51222532500679,1.07862620689837,0.0708338025132211,0.0126830545071651,0.303760637379644,1.10735585728422e-07,4.2323688330797e-08,4.48249027237354e-09,0.103709958381511,8.46692607003895e-09,1.77450037675226,111.951782203314,9.93213075512677,0.860985157267493,2,141.303846039875,0.115710265166212,0,,2,0,1,1,1,0,3.4084477551398,dielectric,0.0015228454799788,0.000240219459622337,0.157743817597095,0,43.6413087277092,43.6413087277092,ceiling
138,2.29850048129973,0.145111408295201,1.26819585067634,-0.602188217663734,2.43461757774573,0.0379210557554709,29.4918844919151,10.6791605392732,10.0377959650517,1.57984037367769,metal_pec,ideal,wall_y,2.57061001805039,33.102410100353,33.102410100353,2.29850048129973,0.145111408295201,33.102410100353,0,1,0,14,6.47470817120623e-09,0.0454147870284096,leading_edge,1,1,R,1,1,2,0.234116903015752,-14.1677441146983,0.0240538354224955,0.0556337599612464,0.0265499566078112,0.466505602125172,6.12901994182969e-08,1.54474771348839e-08,1.19533073929961e-08,0.173844777983622,1.49416342412452e-09,1.63533558368157,78.4358494054152,8.29368860535428,0.959294959762351,2,125.413186755529,0.210426289577064,0,,2,0,1,1,0,1,2.57061001805039,PEC,0.00201918580461892,0.00102672453404385,0.50848442560125,0,33.102410100353,33.102410100353,wall_y
139,2.92961738229314,0.436741837100369,1.58696003953988,-1.21289731306069,5.34341984989393,0.0490221814449195,36.0733280542991,6.98307067437112,10.3877274617064,1.9103003951339,concrete,ideal,wall_y,3.19436856717356,38.7030641807747,38.7030641807747,2.92961738229314,0.436741837100369,38.7030641807747,0,1,0,18,8.46692607003891e-09,0.036966942478856,leading_edge,1,1,R,1,1,2,0.309982866882924,-10.35390576002,0.0190599228587393,0.00303418580155779,0.031080136907371,0.446703800658292,5.84554751450366e-08,1.29876709798392e-08,4.48249027237354e-09,0.208926952876298,1.49416342412452e-09,1.64106714301802,118.763933626009,10.4947612318529,0.960253806921392,1,160.116741289315,0.264105765751904,0,,2,0,1,1,0,1,3.19436856717356,dielectric,0.0016249030594022,0.000434578564143732,0.267448917416411,0,38.7030641807747,38.7030641807747,wall_y
140,2.07075692004745,0.932034708754599,-1.67140232807177,0.0627438208113831,3.65854654165721,0.00255749673490946,35.71959035291,5.47969953255552,25.9571281335074,4.87775667521581,drywall,ideal,ceiling,2.02341562804715,55.7522634895925,55.7522634895925,2.07075692004745,0.932034708754599,55.7522634895925,0,1,0,10,4.48249027237354e-09,0.0638719843678006,leading_edge,1,1,R,1,1,2,0.069182135568096,-23.4524812445861,0.0042129482974786,0.0988507179518102,0.0194288124845998,0.357868503282141,8.84114935273833e-09,2.83180175123523e-09,4.98054474708171e-09,0.145224185568512,9.96108949416347e-10,1.66940210481265,110.382203080928,10.1650759499714,0.999232127698674,1,155.952527428217,0.169897396623348,0,,2,0,1,1,0,1,2.02341562804715,dielectric,0.00256523631907898,0.000615275257808502,0.239851296830777,0,55.7522634895925,55.7522634895925,ceiling
141,2.14577164213665,0.857427737995127,1.42324112930133,-0.707885232277254,8.92166986523133,0.00775148546204654,38.8043959350129,9.25059106473462,32.6974458156172,3.08243716135836,concrete,patch_ffd,floor,2.0461052831049,50.9752008413851,50.9752008413851,2.14577164213665,0.857427737995127,50.9752008413851,0,1,0,9,3.98443579766537e-09,0.973094798067692,leading_edge,1,1,R,1,1,2,0.827236235477797,-2.71937413320453,0.457792477616479,0.0365366749701945,0.0228048893181476,0.391927883003608,3.72263704957911e-08,5.32401501705731e-09,4.98054474708171e-09,0.165601932754614,3.98443579766539e-09,1.64421662433028,105.667992957318,9.8239607247541,0.994259477214218,3,152.619054981842,0.198468739628458,0,,2,0,1,1,0,1,2.0461052831049,dielectric,0.00253678992010717,0.000762244787979278,0.300476118238075,0,50.9752008413851,50.9752008413851,floor
142,2.02907838792373,1.20952860718417,-0.782276842670734,-1.41251410108252,2.55971463400158,0.0014546530139733,29.7859929480379,13.9550695938801,31.5166277663335,3.54517469756363,wood,patch_ffd,floor,1.81074984121113,63.0892237593764,63.0892237593764,2.02907838792373,1.20952860718417,63.0892237593764,0,1,0,8,3.4863813229572e-09,2.91434064465032,leading_edge,1,1,R,1,1,2,0.408659182987854,-7.93104481653256,0.219713702012272,0.220154952899562,0.0171163474112888,0.323393790286078,7.17476084188189e-09,2.70010895441268e-09,4.98054474708171e-09,0.141559648093565,9.96108949416347e-10,1.68007724064485,118.815108922729,10.5277211749006,0.999428407456824,1,168.244491760995,0.164903301410736,0,,2,0,1,1,1,0,1.81074984121113,dielectric,0.00286651371687368,0.000334186991033997,0.116583077578457,0,63.0892237593764,63.0892237593764,floor
143,2.48800115060107,0.698563386628619,0.723248280355474,-0.914710411921701,9.19905476099924,0.00235532990681473,20.7541602134035,10.7205806851439,36.2532672976821,1.61048326733946,glass,ideal,ceiling,2.13585362884394,33.090508239935,33.090508239935,2.48800115060107,0.698563386628619,33.090508239935,0,1,0,11,4.98054474708171e-09,0.0553293989460824,leading_edge,1,1,R,1,1,2,0.0224433437558458,-33.4827909391777,0.00332411731230955,0.0016468917015503,0.0280171068104364,0.442506461744856,3.70138463026116e-09,2.56684286744093e-09,5.97665369649805e-09,0.18905063777188,9.96108949416347e-10,1.6408792568156,100.510663164881,9.62376383098753,0.999890401589704,1,147.087974215311,0.233122617240187,0,,2,0,1,1,0,1,2.13585362884394,dielectric,0.00243019427341001,0.000869434522257756,0.357763382035206,0,33.090508239935,33.090508239935,ceiling
144,2.37136317964335,0.681276691330726,0.262584257367041,0.886404354103734,6.81389326305336,0.0030717278839117,34.6660084820878,13.1780659757115,35.6353458857435,3.48861571088399,brick,ideal,wall_x,1.92641000546819,28.6787281583549,28.6787281583549,2.37136317964335,0.681276691330726,28.6787281583549,0,1,0,9,3.98443579766537e-09,0.060910527274852,leading_edge,1,1,R,1,1,2,0.167256942372567,-15.5332346169281,0.00305476071180883,0.0446957078842785,0.0191451542199491,0.339656452859257,4.15412461479759e-09,2.48998476158572e-09,4.48249027237354e-09,0.153352247349228,9.96108949416347e-10,1.67283249294528,121.503890483517,10.6828976215892,0.999857977526946,1,170.597335620164,0.181128747899109,0,,2,0,1,1,1,0,1.92641000546819,dielectric,0.00269441045412191,0.000453764765165596,0.168409666192998,0,28.6787281583549,28.6787281583549,wall_x
145,2.18723908293322,0.405228853992769,-1.894819749684,-1.79461974679624,7.11439271289819,0.00286767342804453,24.2216168488763,13.0512243199857,38.9831564148013,2.61654414065598,concrete,patch_ffd,wall_y,3.16015227092492,55.6740518559491,55.6740518559491,2.18723908293322,0.405228853992769,55.6740518559491,0,1,0,7,2.98832684824903e-09,0.616538852390046,leading_edge,1,1,R,1,1,2,2.84342663535072,1.37101623531705,1.27550946254991,0.33318892849135,0.0144743316781547,0.33319768638289,5.1190399506641e-08,1.12100652947539e-08,1.09571984435798e-08,0.070910984005904,2.98832684824904e-09,1.69816387029452,68.7096087714444,7.54183563008708,0.988366753315104,4,134.025575455089,0.0763231324288464,0,,1,0,0,1,1,0,3.16015227092492,dielectric,0.00164249656746425,0,0,0,55.6740518559491,55.6740518559491,wall_y
146,2.36991395162408,0.788975327259145,1.81313821339129,0.725274725159752,6.8521894834465,0.0421510593040406,30.6594612419799,12.9335798152464,24.7041986728983,4.15041650680045,metal_pec,ideal,ceiling,2.51254065476048,51.0074657693202,51.0074657693202,2.36991395162408,0.788975327259145,51.0074657693202,0,1,0,13,5.97665369649805e-09,0.0461201427860111,leading_edge,1,1,R,1,1,2,0.777553488030575,-2.20039570660263,0.0655632830706826,0.399977903426151,0.0210333145575065,0.355436927963041,1.52057617254333e-08,3.06398736989961e-09,4.48249027237354e-09,0.164173286108691,9.96108949416347e-10,1.66666199265176,122.800395490959,10.7384911591521,0.997460683660365,1,171.149540783745,0.196420242832823,0,,2,0,1,1,0,1,2.51254065476048,PEC,0.00206585284414168,0.00160445438835307,0.776654732646112,0,51.0074657693202,51.0074657693202,ceiling
147,2.55238978790725,1.2987646233402,1.10708926806087,-0.724279045400807,5.12983788670012,0.00105392516960924,28.8350508353568,12.1043223592519,30.4259753542414,1.69975059821882,glass,ideal,wall_x,1.82258136616669,46.5414632063576,46.5414632063576,2.55238978790725,1.2987646233402,46.5414632063576,0,1,0,9,3.98443579766537e-09,0.0643668706769873,leading_edge,1,1,R,1,1,2,0.170865831997998,-15.3499198463065,0.00223185792646068,0.141029699117639,0.0358052947787059,0.465351158080475,6.76672769904266e-09,2.23419864924032e-09,4.48249027237354e-09,0.235041155456879,1.49416342412452e-09,1.63511263993515,121.469434376338,10.6814538399089,0.999561618609415,1,169.972542247214,0.307259870427747,0,,2,0,1,1,1,0,1.82258136616669,dielectric,0.00284790536873284,0.00048500731522371,0.170303171077455,0,46.5414632063576,46.5414632063576,wall_x
148,2.18173089864057,0.183614388553873,-1.1317901523761,-1.10961665164565,4.54674990125237,0.00456066068888661,28.940723445399,5.2139204924898,38.7204425006828,2.69612643508252,ceramic_tile,patch_ffd,wall_x,2.55042499409527,38.4229557250197,38.4229557250197,2.18173089864057,0.183614388553873,38.4229557250197,0,1,0,8,3.4863813229572e-09,4.01308624941083,leading_edge,1,1,R,1,1,2,0.748095067658322,-4.58442169171282,0.06284437615231,0.575918376283889,0.00906336884028514,0.339891239458144,2.16239437838011e-08,6.06315947590638e-09,1.09571984435798e-08,0.0595032861485214,3.48638132295721e-09,1.93919252191106,52.5914574287912,6.91601223570103,0.998115904295573,2,80.6497131335636,0.0632679362640687,0,,2,0,1,1,0,1,2.55042499409527,dielectric,0.00203516640155097,0.000420929422328312,0.206828012691015,0,38.4229557250197,38.4229557250197,wall_x
149,2.01066508555825,0.899195332292339,0.31395142425733,1.65544229844965,9.88927275027679,0.00221770517646872,36.7706033715104,11.5530827779037,20.4182300034046,4.98070756503421,concrete,patch_ffd,wall_x,2.01851918809667,56.589329490241,56.589329490241,2.01066508555825,0.899195332292339,56.589329490241,0,1,0,9,3.98443579766537e-09,1.90714492907804,leading_edge,1,1,R,1,1,2,0.536403048682642,-5.55731563509418,0.185083164046825,0.445841435714395,0.017157092770866,0.327977854452173,3.47889130144005e-08,6.05746592801382e-09,4.98054474708171e-09,0.136577583345859,3.98443579766539e-09,1.69605224123105,116.97722286055,10.408843177158,0.988415960149037,1,163.963723859076,0.158181650964209,0,,2,0,1,1,0,1,2.01851918809667,dielectric,0.0025714589627225,0.000527664665066422,0.205200500072443,0,56.589329490241,56.589329490241,wall_x
150,2.30680560852509,1.35087956779578,0.781471029396481,0.829283603626981,6.97696147921344,0.0267908413057759,36.9588714273494,9.93903457042566,16.9989503280276,2.45546264276039,wood,patch_ffd,wall_x,1.48734759231827,50.0061630495132,50.0061630495132,2.30680560852509,1.35087956779578,50.0061630495132,0,1,0,7,2.98832684824903e-09,8.29213138502582,leading_edge,1,1,R,1,1,2,0.978216287735674,-0.607575489801758,1.48405480917813,0.0429277746604394,0.0200325148695143,0.371482931773725,3.43831453252802e-08,6.20048520042837e-09,5.47859922178988e-09,0.129193260288256,2.49027237354087e-09,1.84339554566213,103.197098229072,9.71342112067702,0.988438107473924,1,149.228185963908,0.148360427631763,0,,2,0,1,1,1,0,1.48734759231827,dielectric,0.00348979571719899,0.000531566653819851,0.152320278003694,0,50.0061630495132,50.0061630495132,wall_x
151,2.5994921604232,0.975221228085918,1.58559058459051,-0.11567696552329,6.6150090373692,0.0283409655726307,23.0341414687758,13.1011120962178,20.7236568328749,3.84734890598416,ceramic_tile,ideal,wall_x,2.27282527351545,44.3856087891872,44.3856087891872,2.5994921604232,0.975221228085918,44.3856087891872,0,1,0,12,5.47859922178988e-09,0.0517946329621399,leading_edge,1,1,R,1,1,2,0.26819921466723,-11.4621929199372,0.0195313750686067,0.000232179211694272,0.0352369230051181,0.463035199140023,1.84655568964231e-08,3.11809712154017e-09,4.48249027237354e-09,0.231984198547287,9.96108949416347e-10,1.63569041982958,121.343120662957,10.6717150479108,0.996495990840841,1,168.951899544806,0.302056543769654,0,,2,0,1,1,0,1,2.27282527351545,dielectric,0.0022837387977608,0.000606546724270118,0.26559373815641,0,44.3856087891872,44.3856087891872,wall_x
152,2.83691295678039,0.400550481671131,-0.363852517693515,0.46539816614686,8.19544174899379,0.0014414555360582,30.2887661892526,12.3081879552892,10.6392568866177,1.82387631518477,metal_pec,ideal,wall_y,2.50695955647579,13.6295589664231,13.6295589664231,2.83691295678039,0.400550481671131,13.6295589664231,0,1,0,13,5.97665369649805e-09,0.0466486868489379,leading_edge,1,1,R,1,1,2,0.203458493850204,-14.8983190285364,0.0400095962837545,0.0138471009867983,0.0158148847554501,0.352671574487591,5.89456103095743e-08,1.53078899145668e-08,1.24513618677043e-08,0.123625576226549,2.49027237354087e-09,1.66530430249093,84.0251390546876,8.58796907892765,0.956456260609523,2,130.712834601341,0.141064792482473,0,,2,0,1,1,0,1,2.50695955647579,PEC,0.00207045193220239,0.00100628947579368,0.486024070466231,0,13.6295589664231,13.6295589664231,wall_y
153,2.12792598070389,0.845047321685169,1.84378304014342,0.870841048196395,7.21646590905215,0.0133977023465953,20.2405359374402,10.1119906163495,17.8429319606222,4.38712502816173,brick,patch_ffd,wall_x,2.40908233236433,57.8242850610965,57.8242850610965,2.12792598070389,0.845047321685169,57.8242850610965,0,1,0,13,5.97665369649805e-09,6.16052465042733,leading_edge,1,1,R,1,1,2,1.07532259107687,-2.76301524908386,0.426327152990285,0.426088488625235,0.0222758245186037,0.400804018737077,2.41239833732323e-08,4.41555003900718e-09,5.47859922178988e-09,0.148829411925723,2.49027237354087e-09,1.69182272139481,99.4261744160459,9.56994850571272,0.994352450441722,1,142.548538116892,0.174852625326776,0,,2,0,1,1,0,1,2.40908233236433,dielectric,0.00215457113604101,0.000648089202926845,0.300797310465089,0,57.8242850610965,57.8242850610965,wall_x
154,2.2741358758523,0.391198407992321,-0.154199432645374,-0.675998677961694,5.90728438801405,0.0318881192880903,26.8553183538546,7.83315471599578,17.5630213442119,3.21072665328507,metal_pec,ideal,wall_y,2.00654060150924,20.2154489614715,20.2154489614715,2.2741358758523,0.391198407992321,20.2154489614715,0,1,0,10,4.48249027237354e-09,0.0581846838951088,leading_edge,1,1,R,1,1,2,0.0982130162729994,-21.0459019099858,0.0110972147299419,0.0461020603025251,0.0248562411334099,0.425334296350994,2.60551396231684e-08,5.58182647567024e-09,1.24513618677043e-08,0.172956450809708,9.96108949416347e-10,1.64519415996527,90.5485463442172,8.95894352823566,0.992868373258299,2,141.243269522351,0.209126171141821,0,,2,0,1,1,0,1,2.00654060150924,PEC,0.00258680998219244,0.00110112526899003,0.425669174222367,0,20.2154489614715,20.2154489614715,wall_y
