case_id,anchor_height,tag_height,tag_x,tag_y,eps_r,tan_delta,xpol_coupling_db,ar_edge_db,snr_db,slab_size_m,material_name,antenna_type,slab_placement_cases,los_distance_m,los_angle_from_anchor_bore_deg_cases,los_angle_from_tag_bore_deg_cases,tx_height,rx_height,incidence_deg,los_blockage,num_slabs,slab_tilt_deg,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,los_angle_from_anchor_bore_deg_results,los_angle_from_tag_bore_deg_results,slab_placement_results
340,2.75771487157832,1.38516683262602,0.884706914979308,0.379581779309332,7.8985766974078,0.0379543920455239,36.8559967802972,12.3393178506968,17.7017814804109,4.51823506670365,brick,ideal,wall_y,1.67650731338329,35.0456360927797,35.0456360927797,2.75771487157832,1.38516683262602,35.0456360927797,0,1,0,8,3.4863813229572e-09,0.0697813989404228,leading_edge,1,1,R,1,1,2,0.175933405474091,-15.1211939964331,0.0130309247221739,0.0815251904876944,0.0355017440174532,0.465241363886211,2.46264645561244e-08,4.00086954779475e-09,4.48249027237354e-09,0.232887899428844,1.49416342412452e-09,1.63568275921078,121.48764329098,10.674423608526,0.993083607930374,1,168.611100293443,0.3035904390707,0,,2,0,1,1,1,0,1.67650731338329,dielectric,0.00309604331351452,0.000503728202997567,0.162700631738175,0,35.0456360927797,35.0456360927797,wall_y
341,2.78156059512244,0.937048882568206,0.267336204363942,1.13627040148933,2.61540932135503,0.00372531490229887,25.5777269090661,10.7415337307417,23.1790388491661,2.05730207780361,drywall,ideal,wall_x,2.18284276328237,32.3275940172632,32.3275940172632,2.78156059512244,0.937048882568206,32.3275940172632,0,1,0,11,4.98054474708171e-09,0.0530759029269279,leading_edge,1,1,R,1,1,2,0.104311406713387,-19.6474973229771,0.00493741604251396,0.0103521663636663,0.0248326835551357,0.388951115246157,1.44229895668977e-08,2.9416218022115e-09,4.48249027237354e-09,0.183002131879304,9.96108949416347e-10,1.65475410891095,121.97079384913,10.7021328671558,0.997506523178757,1,168.743373335643,0.223993401965975,0,,2,0,1,1,1,0,2.18284276328237,dielectric,0.00237788050745967,0.000237034247301891,0.0996829935559374,0,32.3275940172632,32.3275940172632,wall_x
342,2.21483292039816,0.514908374655473,0.22758895389865,-1.05449299986124,7.83453218370777,0.0406219192844004,37.7565102187737,10.5326437720363,17.5243400519278,2.67940754198148,brick,ideal,wall_x,2.01332950107813,32.3992445036667,32.3992445036667,2.21483292039816,0.514908374655473,32.3992445036667,0,1,0,10,4.48249027237354e-09,0.0576649430807286,leading_edge,1,1,R,1,1,2,0.196861439191307,-14.1419695814672,0.00592903399855313,0.0590276869705213,0.0288809924810861,0.422766166122927,2.46636872306271e-08,4.07451293439855e-09,4.48249027237354e-09,0.201546493672683,9.96108949416347e-10,1.64681907711954,121.39040993655,10.670473150009,0.993270353240721,1,166.113443454645,0.252421076588099,0,,2,0,1,1,1,0,2.01332950107813,dielectric,0.00257808731997371,0.000475642355536315,0.18449427676529,0,32.3992445036667,32.3992445036667,wall_x
343,2.46268847380305,0.614613847473439,1.24691196610002,1.36637552531683,9.92703746169326,0.00156042397568258,26.0969823155692,5.12467418346768,13.3851395081782,4.32165978908498,ceramic_tile,ideal,ceiling,2.6147947054925,45.0267814499672,45.0267814499672,2.46268847380305,0.614613847473439,45.0267814499672,0,1,0,14,6.47470817120623e-09,0.0509945377092511,leading_edge,1,1,R,1,1,2,0.163879799759849,-16.5803066881069,0.00484500572689892,0.0475310257969194,0.0171298883146208,0.35401279336156,3.2351570911143e-08,6.131541248482e-09,5.47859922178988e-09,0.126024906820324,9.96108949416347e-10,1.67362414141747,101.08855930446,9.70178474918518,0.987678913261021,1,140.51080835397,0.144197366496822,0,,2,0,1,1,0,1,2.6147947054925,dielectric,0.00198506569053225,0.000794266115035322,0.400120821604829,0,45.0267814499672,45.0267814499672,ceiling
344,2.04553825409596,0.157655918855982,0.529444263669307,-1.86589812594982,8.52392579874155,0.014240335810226,25.2415280254399,12.353088495196,39.2305919578079,1.5606416702029,ceramic_tile,ideal,ceiling,2.70665600999952,45.7735310571798,45.7735310571798,2.04553825409596,0.157655918855982,45.7735310571798,0,1,0,14,6.47470817120623e-09,0.042989435520969,leading_edge,1,1,R,1,1,2,0.0503653448787642,-26.486305155522,0.00438026821602224,0.143772910928853,0.0139745798609919,0.306062089301675,2.78645609910415e-09,2.85098456511646e-09,5.97665369649805e-09,0.120454630432284,9.96108949416347e-10,1.68732919024466,103.621814511592,9.77436840300477,0.999943420788315,1,153.360246306522,0.136951014239875,0,,2,0,1,1,0,1,2.70665600999952,dielectric,0.00191769446818602,0.000734121469200355,0.382814614830053,0,45.7735310571798,45.7735310571798,ceiling
345,2.74388376622846,1.45280399854909,0.553456814997118,-1.85380049040555,9.1703477544277,0.00124177707921356,27.9302724826375,14.5064133805474,27.3467799707824,3.14538216197592,drywall,patch_ffd,wall_x,2.32589287603828,56.2830892435851,56.2830892435851,2.74388376622846,1.45280399854909,56.2830892435851,0,1,0,11,4.98054474708171e-09,0.923458295759248,leading_edge,1,1,R,1,1,2,3.85388194029361,9.19781900128076,1.66276467420218,0.00158284645273854,0.0237798215408291,0.423331462569585,2.02800619732757e-08,4.12306039172314e-09,5.47859922178988e-09,0.153405173679808,2.98832684824904e-09,1.65775568916556,94.3944787759697,9.26791965277742,0.996416538445737,3,136.408241937454,0.181202588192747,0,,2,0,1,1,0,1,2.32589287603828,dielectric,0.00223163298324368,0.00050597948233816,0.226730598685954,0,56.2830892435851,56.2830892435851,wall_x
346,2.79682973610123,1.17284995653591,0.557010883100843,-1.04038621774559,2.42582183614853,0.0100755202115072,20.4297856663777,14.401574176322,29.2505536429919,3.2374012185671,wood,patch_ffd,ceiling,2.00747974595132,36.0051200692483,36.0051200692483,2.79682973610123,1.17284995653591,36.0051200692483,0,1,0,10,4.48249027237354e-09,0.870031472687567,leading_edge,1,1,R,1,1,2,2.28154590584612,5.74255196780148,3.70936400465197,0.188472480535564,0.0163880431082346,0.30600525420297,2.19609312185553e-08,3.6939471409762e-09,3.98443579766537e-09,0.154317792417483,4.48249027237356e-09,1.78218916601957,123.270849457977,10.5470734984432,0.995968874147892,3,179.912958554266,0.182477284059953,0,,2,0,1,1,1,0,2.00747974595132,dielectric,0.00258559981395918,0.000397703253236546,0.153814697498592,0,36.0051200692483,36.0051200692483,ceiling
347,2.17272451311145,0.179483739659226,-0.0189406303965232,-1.48622945772354,6.23706951621181,0.00142644079634304,27.145434805396,11.4956142806261,19.213324504841,3.17823055792132,ceramic_tile,patch_ffd,wall_x,2.48641218011766,36.7117184210515,36.7117184210515,2.17272451311145,0.179483739659226,36.7117184210515,0,1,0,13,5.97665369649805e-09,1.90069802667431,leading_edge,1,1,R,1,1,2,0.442983277516626,-7.2270199193613,0.387812124325371,0.00907039212056548,0.0328843496226675,0.460206297173576,2.65957867431546e-08,4.73733527414468e-09,4.48249027237354e-09,0.216833320672284,1.49416342412452e-09,1.63714309424998,111.287081110574,10.0761211580705,0.99213281465467,2,159.616306699307,0.276867397957249,0,,2,0,1,1,1,0,2.48641218011766,dielectric,0.00208756186893072,0.000400468881653791,0.191835694842863,0,36.7117184210515,36.7117184210515,wall_x
348,2.13998405404916,0.147667407843411,-1.6728687119095,0.988559009194835,3.06407950732767,0.00648595050940537,23.163261482315,8.86146133695745,11.8948693937066,3.98717682789171,metal_pec,ideal,wall_y,2.78299555527754,44.2838747617083,44.2838747617083,2.13998405404916,0.147667407843411,44.2838747617083,0,1,0,15,6.9727626459144e-09,0.041676354994975,leading_edge,1,1,R,1,1,2,0.212623793714698,-15.2645342855559,0.0199147648633883,0.200215792620411,0.0192098097959937,0.405539181108051,4.69926767123549e-08,1.10095479069535e-08,1.04591439688716e-08,0.136948734708474,9.96108949416347e-10,1.6509716035838,74.1632406808774,8.1180561588636,0.972899712542203,2,120.07443165343,0.158679721838094,0,,2,0,1,1,0,1,2.78299555527754,PEC,0.00186509074648555,0.00108824079370563,0.583478737298033,0,44.2838747617083,44.2838747617083,wall_y
349,2.33277087798085,0.97653998655644,0.790338528837224,0.372199897115085,5.79062546152787,0.00249074133544154,33.0792651819028,5.34906326015304,33.5000036076239,3.74164455266315,glass,patch_ffd,floor,1.61323587377386,32.7869708175948,32.7869708175948,2.33277087798085,0.97653998655644,32.7869708175948,0,1,0,8,3.4863813229572e-09,9.8448979968174,leading_edge,1,1,R,1,1,2,0.512356856055879,-5.94231230613716,0.842193908394696,0.0246282101887835,0.0222263135137266,0.372549750163301,7.79229046212932e-09,2.58175621098645e-09,4.48249027237354e-09,0.169541724622588,2.98832684824904e-09,1.6532667845839,115.883967104013,10.3598893731833,0.999623996471103,1,164.623563248749,0.204154416482319,0,,2,0,1,1,1,0,1.61323587377386,dielectric,0.0032174707629804,0.000626417788704909,0.19469261256772,0,32.7869708175948,32.7869708175948,floor
350,2.39683106501884,1.47654746216081,-1.10110056579292,0.583368842976866,2.19725790105849,0.0351064960679004,23.1843994206032,13.6874463521678,38.5862713238053,2.66285338686919,brick,ideal,floor,1.54908475321237,53.5527716231996,53.5527716231996,2.39683106501884,1.47654746216081,53.5527716231996,0,1,0,7,2.98832684824903e-09,0.0753792242065873,leading_edge,1,1,R,1,1,2,0.00889660092829601,-41.0391260943567,0.00146299503634959,0.029433298617678,0.0310118520165785,0.435785744681399,4.19791117661374e-09,2.27300540266673e-09,4.48249027237354e-09,0.212510604843006,9.96108949416347e-10,1.64171692020365,120.159123385729,10.5971368326718,0.999893375745364,1,167.870652449033,0.269858370347502,0,,2,0,1,1,1,0,1.54908475321237,dielectric,0.00335071354029844,0.000249421928983703,0.0744384519846144,0,53.5527716231996,53.5527716231996,floor
351,2.40112527207897,0.316981093823283,-1.95589871218582,1.13039571641634,3.5970014384546,0.0204330808135332,33.0176952975552,10.1496392082698,30.6097144810145,4.74123604309692,ceramic_tile,ideal,wall_x,3.07359581008623,47.3062025475087,47.3062025475087,2.40112527207897,0.316981093823283,47.3062025475087,0,1,0,17,7.96887159533074e-09,0.0380301976814105,leading_edge,1,1,R,1,1,2,0.228822815848471,-12.8244578289834,0.00181566564029164,0.800019576243376,0.0258342796305795,0.398830515555277,6.00757083085659e-09,2.41580319222187e-09,4.48249027237354e-09,0.186948891455644,9.96108949416347e-10,1.65202466025844,120.175247880499,10.6163179883054,0.999613703489237,1,166.960105669369,0.229934981320359,0,,2,0,1,1,0,1,3.07359581008623,dielectric,0.00168875140987159,0.000390369137081682,0.231158437411084,0,47.3062025475087,47.3062025475087,wall_x
352,2.47712129462478,0.897446673801172,0.898724738500273,0.919148265763277,7.41377628673457,0.0366829907031172,21.3104421809015,5.83332575499767,12.5836544843133,4.95006822789865,ceramic_tile,ideal,floor,2.03664223606461,39.1380906838803,39.1380906838803,2.47712129462478,0.897446673801172,39.1380906838803,0,1,0,10,4.48249027237354e-09,0.0577194194990863,leading_edge,1,1,R,1,1,2,0.158723097946721,-16.3126544557804,0.0170603963032837,0.0184856233539151,0.0229744613612129,0.39411176201705,4.60305023311792e-08,9.37966012846086e-09,4.98054474708171e-09,0.167846288622704,9.96108949416347e-10,1.65270222389443,107.207304640251,9.84853638481357,0.9741321609546,2,152.05463398416,0.20170106355099,0,,2,0,1,1,0,1,2.03664223606461,dielectric,0.00254857685151821,0.000668318854751661,0.262232176500206,0,39.1380906838803,39.1380906838803,floor
353,2.43014280061138,0.13422142863027,0.697254737195367,-1.09034051123655,3.65122930225604,0.00324069455740151,26.9029062012772,12.0766515498081,30.540607096731,3.68000190030643,wood,ideal,wall_y,2.63557613157058,29.410137502275,29.410137502275,2.43014280061138,0.13422142863027,29.410137502275,0,1,0,14,6.47470817120623e-09,0.0442914804913399,leading_edge,1,1,R,1,1,2,0.180650365389159,-14.8710397121471,0.00408698999712228,0.040285225409889,0.0245356168307433,0.386660247686445,6.07918424950674e-09,2.43837615902813e-09,4.48249027237354e-09,0.181124404402529,9.96108949416347e-10,1.6556679265398,121.288019360965,10.6685173454958,0.999571244439617,1,168.706200944541,0.221186716732444,0,,2,0,1,1,1,0,2.63557613157058,dielectric,0.00196941351664367,0.000358585098120073,0.182077098125732,0,29.410137502275,29.410137502275,wall_y
354,2.73976040460221,0.433133149788279,-1.62152419351653,0.214231126894558,5.8083683323411,0.0020691961579417,26.1149329027162,7.05973610298713,23.1966583625788,1.81908017667974,ceramic_tile,patch_ffd,wall_x,2.82767837254175,35.3402119787926,35.3402119787926,2.73976040460221,0.433133149788279,35.3402119787926,0,1,0,19,8.96498054474708e-09,0.783424565049344,leading_edge,1,1,R,1,1,2,0.837366815757268,-2.91332677582055,2.15927019458713,0.00273112672724884,0.0163834969391459,0.317188285429411,1.88687697571269e-08,5.80270831328552e-09,6.9727626459144e-09,0.0703288193756498,3.48638132295721e-09,2.25240943155632,112.549108080946,10.0602099864285,0.996171890814863,2,167.403849429716,0.0756491336306868,0,,2,0,1,1,0,1,2.82767837254175,dielectric,0.00183561868565442,0.000528720031792038,0.288033694538004,0,35.3402119787926,35.3402119787926,wall_x
355,2.35326548070939,0.965957042596492,-0.217036061766383,1.87345798974979,4.33578998821201,0.0249143629573795,35.2169039662547,7.6913007329651,31.3818448126692,2.08760112165676,brick,ideal,ceiling,2.34127618915916,53.6622751215814,53.6622751215814,2.35326548070939,0.965957042596492,53.6622751215814,0,1,0,12,5.47859922178988e-09,0.0521885714848251,leading_edge,1,1,R,1,1,2,0.0688694311116669,-23.5060431943604,0.00254520921889717,0.821677357198863,0.0200628590957223,0.36186280118724,5.77490139422311e-09,2.67099773412179e-09,4.98054474708171e-09,0.15179908253699,9.96108949416347e-10,1.6646230895648,110.150493453299,10.1317593136823,0.999679082100409,1,157.506345933828,0.178965949472238,0,,2,0,1,1,0,1,2.34127618915916,dielectric,0.00221697007883664,0.000612068565368575,0.276083367660857,0,53.6622751215814,53.6622751215814,ceiling
356,2.62155187914121,0.856581114802914,-1.98521089325227,-0.593990458551432,9.72464053994393,0.0234117780796219,27.1281643441333,13.6989655216368,28.131812685075,2.72085550723432,brick,patch_ffd,ceiling,2.72194944010841,49.5772985717457,49.5772985717457,2.62155187914121,0.856581114802914,49.5772985717457,0,1,0,12,5.47859922178988e-09,6.45241131914845,leading_edge,1,1,R,1,1,2,0.545885722111607,-6.65188521158102,0.0637100902925178,0.310309185360205,0.0135223557641963,0.301397576380314,1.70702909051682e-08,3.64901120469357e-09,4.98054474708171e-09,0.101650371990239,5.47859922178991e-09,1.73033613955316,104.646868306238,9.75832778392294,0.998426973267706,2,153.026258896483,0.113152350511281,0,,2,0,1,1,0,1,2.72194944010841,dielectric,0.00190691979107878,0.000775877855318378,0.406874929374691,0,49.5772985717457,49.5772985717457,ceiling
357,2.84174287562531,0.927921140125551,0.307268516824291,-1.34063679284845,2.15698182506325,0.0231420497198783,36.1871816210926,8.87556953837585,28.365137598414,3.09798358805706,ceramic_tile,patch_ffd,wall_y,2.35678479862751,35.7035150460886,35.7035150460886,2.84174287562531,0.927921140125551,35.7035150460886,0,1,0,13,5.97665369649805e-09,0.669835856736065,leading_edge,1,1,R,1,1,2,1.88729688937257,4.36667548349216,0.506616869550296,0.0632500252669973,0.0336171838510341,0.47147208209804,2.44789268576721e-08,4.19740888294907e-09,4.98054474708171e-09,0.2200330339274,1.49416342412452e-09,1.62808337156225,107.493976498373,9.91795127779142,0.993286084265715,2,155.468526059715,0.282105580747018,0,,2,0,1,1,1,0,2.35678479862751,dielectric,0.00220238150750178,0.000241639994695965,0.109717591558451,0,35.7035150460886,35.7035150460886,wall_y
358,2.1985330886434,1.13518899894218,-0.996651789957626,0.177361183881155,2.86856763489318,0.00899458599779211,30.385191460505,5.0006306802633,30.2931079361859,2.97126357237142,ceramic_tile,ideal,wall_x,1.46815272811651,43.5915563199625,43.5915563199625,2.1985330886434,1.13518899894218,43.5915563199625,0,1,0,6,2.49027237354086e-09,0.0799335889139249,leading_edge,1,1,R,1,1,2,0.0921004098907814,-20.7172635050805,0.000759481010043295,0.578620726240011,0.0205572835177238,0.352223494545215,7.89448134180395e-09,2.5680612418034e-09,4.48249027237354e-09,0.160910620707602,9.96108949416347e-10,1.66749328888523,121.611420856131,10.687993174862,0.999527727377394,1,170.342178477472,0.191768153284574,0,,2,0,1,1,1,0,1.46815272811651,dielectric,0.0035354218660326,0.000322819053591144,0.0913099103370673,0,43.5915563199625,43.5915563199625,wall_x
359,2.73731981291449,0.763385820883639,-1.28569797817109,-1.53138541496873,4.16750196682879,0.0142971108724822,21.2537429292322,12.937396042253,32.1229192462391,1.59305763939873,glass,patch_ffd,wall_x,2.80972880989377,45.3692237897817,45.3692237897817,2.73731981291449,0.763385820883639,45.3692237897817,0,1,0,15,6.9727626459144e-09,5.58906348731983,leading_edge,1,1,R,1,1,2,0.403835630728447,-7.88061303626789,0.35308932600621,0.00438975554158494,0.0248371865797272,0.392761960673482,4.49609196554108e-09,2.44185039118431e-09,4.48249027237354e-09,0.179746428562591,9.96108949416347e-10,1.65663699006186,117.706080064394,10.4741366504946,0.99979266698388,1,165.51473983621,0.21913519772624,0,,2,0,1,1,0,1,2.80972880989377,dielectric,0.00184734528093292,0.000403744758301171,0.218554031273069,0,45.3692237897817,45.3692237897817,wall_x
360,2.62896339800382,0.286578444480084,-1.40593785248645,-1.10597921716433,7.52153610133074,0.0109860874816142,37.4935682420284,12.7256703036543,39.3034830031106,2.9366474217843,glass,ideal,floor,2.94730699865962,37.3679438039714,37.3679438039714,2.62896339800382,0.286578444480084,37.3679438039714,0,1,0,16,7.47081712062257e-09,0.0405439662467779,leading_edge,1,1,R,1,1,2,0.0509201689120875,-26.721765143839,0.00194644927883482,0.485830897287235,0.0202870219813618,0.363272719374295,2.61542358587785e-09,2.57461852322335e-09,4.98054474708171e-09,0.15334750235193,9.96108949416347e-10,1.66329868672378,110.872075972729,10.1749378608244,0.99993847120889,1,158.032294052689,0.181122128355986,0,,2,0,1,1,0,1,2.94730699865962,dielectric,0.00176111252069061,0.000708849917264267,0.402501208148979,0,37.3679438039714,37.3679438039714,floor
361,2.03618423876389,0.568379349631934,-1.63240247932365,-1.09759169131446,6.56953273752086,0.03726832640082,29.1321375585186,14.0487529460054,10.0004325657958,3.17918716714833,glass,ideal,floor,2.45436276208392,53.2704129990476,53.2704129990476,2.03618423876389,0.568379349631934,53.2704129990476,0,1,0,13,5.97665369649805e-09,0.0441102842355211,leading_edge,1,1,R,1,1,2,0.22084352338691,-13.9265440376134,0.0390228286907332,0.00507927597579583,0.0379849440983625,0.482592986835915,7.56470939788015e-08,2.02712117941495e-08,3.98443579766537e-09,0.249849367311078,9.96108949416347e-10,1.62587089156614,121.728812245883,10.464479020898,0.935373953929692,2,167.665069608855,0.333065595659756,0,,2,0,1,1,0,1,2.45436276208392,dielectric,0.00211482154873121,0.000704415814616553,0.333085226523802,0,53.2704129990476,53.2704129990476,floor
362,2.03151982899523,0.360134852941198,0.156129440147402,-1.70140030064135,3.99752046401561,0.0024269164607305,32.4893735236218,7.95306123586007,39.878316244802,2.68852585413186,wood,ideal,floor,2.39011864209339,45.6299682037833,45.6299682037833,2.03151982899523,0.360134852941198,45.6299682037833,0,1,0,13,5.97665369649805e-09,0.0557027631518549,leading_edge,1,1,R,1,1,2,0.0587992080086827,-24.9030516199618,0.0018162030126419,0.641559062100585,0.0304643157635931,0.445952639060522,2.33508097840459e-09,2.32247015982143e-09,4.98054474708171e-09,0.201728043237409,1.49416342412452e-09,1.64504670415608,113.010491901072,10.2910484111182,0.99996325192979,1,157.473349877733,0.252705912475645,0,,2,0,1,1,0,1,2.39011864209339,dielectric,0.0021716659442112,0.000598764009693252,0.275716443078789,0,45.6299682037833,45.6299682037833,floor
363,2.12208867425873,1.39126080932472,-0.377617122143119,1.40015415198471,3.08990461063151,0.00451746378088775,26.0810188182699,9.16292467536609,32.5721183949654,1.41178067643707,brick,ideal,floor,1.62392601691693,63.2538997870782,63.2538997870782,2.12208867425873,1.39126080932472,63.2538997870782,0,1,0,7,2.98832684824903e-09,0.0724478413965072,leading_edge,1,1,R,1,1,2,0.0174460593549998,-35.2401277452187,0.00312237628645807,0.00214780651053592,0.0194393285352458,0.344791905252099,5.88799937252709e-09,2.62532575066651e-09,4.48249027237354e-09,0.154082243121113,9.96108949416347e-10,1.67085768996938,118.327754194641,10.483175627507,0.999687749219801,2,168.097111884691,0.182148018371924,0,,2,0,1,1,1,0,1.62392601691693,dielectric,0.00319629047357276,0.000377035329562341,0.117960283234489,0,63.2538997870782,63.2538997870782,floor
364,2.53510724880972,0.829889523620211,-1.07454631764909,-1.24141384303226,3.32809717465293,0.00169473203756102,37.0646492113955,11.5797675790242,22.7500259357726,4.21715585251688,brick,patch_ffd,ceiling,2.36717671683925,43.9158484278934,43.9158484278934,2.53510724880972,0.829889523620211,43.9158484278934,0,1,0,12,5.47859922178988e-09,5.24327211717439,leading_edge,1,1,R,1,1,2,0.455160613651706,-7.11436545767712,0.422859029464327,0.0073281579066532,0.0324275024721148,0.431556054491526,1.57878813555298e-08,2.88386622191021e-09,3.98443579766537e-09,0.228254385054882,9.96108949416347e-10,1.63613548003774,126.249545574443,10.8093618808477,0.997293530676728,2,178.99140949638,0.295763760278851,0,,2,0,1,1,0,1,2.36717671683925,dielectric,0.00219271304112401,0.00048501006136554,0.221191762108971,0,43.9158484278934,43.9158484278934,ceiling
365,2.08700619511925,1.06248170969138,-1.46680981587185,-0.576691606511165,3.40085276722736,0.0116670131220792,36.1341003350035,13.6743092781,24.5361458329328,2.11884490265379,glass,patch_ffd,wall_x,1.87982836083502,56.9746809746155,56.9746809746155,2.08700619511925,1.06248170969138,56.9746809746155,0,1,0,5,1.99221789883268e-09,6.85747940240264,leading_edge,1,1,R,1,1,2,1.24659258665509,-3.959781950115,0.0301571526713365,0.628609444753427,0.0117561735455287,0.32319110354989,6.23962230639399e-08,1.17779647585144e-08,6.9727626459144e-09,0.0731855861361096,1.99221789883269e-09,1.79667606072478,79.5195982166957,8.52847403311704,0.983536565783835,2,115.701851364466,0.0789646611461283,0,,2,0,1,1,1,0,1.87982836083502,dielectric,0.00276117722543185,0.000414368203127948,0.150069397687119,0,56.9746809746155,56.9746809746155,wall_x
366,2.10390792552462,0.795181991053315,-0.329292248051031,0.645926293756185,7.48398973640177,0.00268295881079465,34.0241959751215,13.0360268956655,39.7058212547388,4.80086769520559,drywall,patch_ffd,wall_x,1.49613426307597,28.985981945802,28.985981945802,2.10390792552462,0.795181991053315,28.985981945802,0,1,0,6,2.49027237354086e-09,1.70865456399656,leading_edge,1,1,R,1,1,2,0.300336953840767,-11.286424564773,0.236216155748962,0.0157025169937119,0.0142382182587814,0.315331375154826,5.80435771889226e-09,4.04703241531103e-09,1.49416342412451e-08,0.119030950712034,9.96108949416347e-10,1.68542740926024,93.1844290402394,9.10046029734342,0.999890095206187,2,147.202230625221,0.135113657861464,0,,2,0,1,1,1,0,1.49613426307597,dielectric,0.00346930044031413,0.00049306369605535,0.14212193626295,0,28.985981945802,28.985981945802,wall_x
367,2.18309391974366,0.165434730151245,1.84180550669812,-1.87040383794961,3.08751226010199,0.0025043277851437,39.2538047488532,7.27565211859226,15.5788667981303,2.82936748362016,metal_pec,ideal,floor,3.3108317152744,52.4530314182182,52.4530314182182,2.18309391974366,0.165434730151245,52.4530314182182,0,1,0,19,8.96498054474708e-09,0.0351989916391426,leading_edge,1,1,R,1,1,2,0.955397341567917,-0.554634614942036,0.470589414814623,0.00254999539050993,0.0332522279759138,0.454617053847218,4.90127943450036e-08,9.74974498174816e-09,4.48249027237354e-09,0.222437654847194,9.96108949416347e-10,1.63472836005882,121.828799745618,10.6666216244767,0.970348331791211,1,165.395015697315,0.286070507701193,0,,2,0,1,1,0,1,3.3108317152744,PEC,0.00156774481581536,0.0014737305611339,0.940032169946885,0,52.4530314182182,52.4530314182182,floor
368,2.30579662573543,0.413937429208312,1.12165271241231,1.94031079526414,3.61487799391069,0.0119357977761444,21.1447572368065,8.59653760965899,39.5730512523128,4.99957779200778,concrete,ideal,ceiling,2.93292379869725,49.8311712605453,49.8311712605453,2.30579662573543,0.413937429208312,49.8311712605453,0,1,0,16,7.47081712062257e-09,0.0392677611278098,leading_edge,1,1,R,1,1,2,0.0659218054913329,-23.8435245425188,0.0035451467501298,0.419620450146728,0.0245496931471886,0.393961852626683,2.68799281552361e-09,2.42105872004932e-09,4.98054474708171e-09,0.179944265386815,9.96108949416347e-10,1.65239639272718,114.543338853465,10.311872370978,0.99993731600154,1,162.603856140119,0.219429311681716,0,,2,0,1,1,0,1,2.93292379869725,dielectric,0.00176974910154982,0.00045400912188269,0.256538693244766,0,49.8311712605453,49.8311712605453,ceiling
369,2.05873268431901,0.317461665085581,0.951509202905671,-1.64691375431617,4.86723567766492,0.0175191858250076,29.6315190173351,9.51726688004728,36.7682574573236,2.31965904329079,metal_pec,patch_ffd,wall_x,2.57870499278072,47.5264186067905,47.5264186067905,2.05873268431901,0.317461665085581,47.5264186067905,0,1,0,14,6.47470817120623e-09,1.2319929387892,leading_edge,1,1,R,1,1,2,3.60417411620439,2.33118891427402,1.89942945557949,0.0189563252890563,0.0164421772283989,0.399497904880709,7.37715882603287e-09,4.87103931281115e-09,1.09571984435798e-08,0.11879590384169,2.98832684824904e-09,1.64850379351218,62.8627715413316,7.51475019970495,0.999720535300261,3,105.906698004388,0.134810884742356,0,,2,0,1,1,0,1,2.57870499278072,PEC,0.00201284725169798,0.00110385649929667,0.548405497916189,0,47.5264186067905,47.5264186067905,wall_x
370,2.41946972542871,0.41309916729648,1.65659890260065,1.16364675847357,5.08628530198333,0.0406464821283188,21.0598108501041,8.47175882015142,23.3247695745573,2.99951557648944,ceramic_tile,ideal,floor,2.85024850129661,45.2569727422737,45.2569727422737,2.41946972542871,0.41309916729648,45.2569727422737,0,1,0,15,6.9727626459144e-09,0.0397064185082148,leading_edge,1,1,R,1,1,2,0.0711041317505107,-23.322053130654,0.0132797564444453,0.0328815893740346,0.0159803235892826,0.318409938274002,1.41125892507699e-08,3.2305943726669e-09,4.98054474708171e-09,0.134758404241676,9.96108949416347e-10,1.68048527712273,112.44185693755,10.2098239301999,0.997846084460085,1,162.033739402147,0.155746562465677,0,,2,0,1,1,0,1,2.85024850129661,dielectric,0.00182108305830081,0.000584144265886025,0.320767503285144,0,45.2569727422737,45.2569727422737,floor
