scenario_name,proxy,rx_x,rx_y,rx_z,path_count,n_eff,tau_rms_ns,mean_aoa_spread_deg,aoa_azimuth_spread_deg,aoa_elevation_spread_deg,aod_azimuth_spread_deg,aod_elevation_spread_deg,dpr_db,pmi_env,mrs_raw,mrs_score,mrs_label,selected_role,lp_port_power_imbalance_raw_db,cp_port_power_imbalance_raw_db,lp_rate_raw_snr_0,cp_rate_raw_snr_0,delta_rate_raw_snr_0,lp_capacity_raw_snr_0,cp_capacity_raw_snr_0,delta_capacity_raw_snr_0,lp_rate_norm_snr_0,cp_rate_norm_snr_0,delta_rate_norm_snr_0,lp_capacity_norm_snr_0,cp_capacity_norm_snr_0,delta_capacity_norm_snr_0,lp_total_snr_raw_db_snr_0,cp_total_snr_raw_db_snr_0,lp_best_port_snr_raw_db_snr_0,cp_best_port_snr_raw_db_snr_0,lp_fixed_single_rate_raw_snr_0,cp_fixed_single_rate_raw_snr_0,lp_fixed_egc_rate_raw_snr_0,cp_fixed_egc_rate_raw_snr_0,lp_rate_raw_snr_10,cp_rate_raw_snr_10,delta_rate_raw_snr_10,lp_capacity_raw_snr_10,cp_capacity_raw_snr_10,delta_capacity_raw_snr_10,lp_rate_norm_snr_10,cp_rate_norm_snr_10,delta_rate_norm_snr_10,lp_capacity_norm_snr_10,cp_capacity_norm_snr_10,delta_capacity_norm_snr_10,lp_total_snr_raw_db_snr_10,cp_total_snr_raw_db_snr_10,lp_best_port_snr_raw_db_snr_10,cp_best_port_snr_raw_db_snr_10,lp_fixed_single_rate_raw_snr_10,cp_fixed_single_rate_raw_snr_10,lp_fixed_egc_rate_raw_snr_10,cp_fixed_egc_rate_raw_snr_10,lp_rate_raw_snr_20,cp_rate_raw_snr_20,delta_rate_raw_snr_20,lp_capacity_raw_snr_20,cp_capacity_raw_snr_20,delta_capacity_raw_snr_20,lp_rate_norm_snr_20,cp_rate_norm_snr_20,delta_rate_norm_snr_20,lp_capacity_norm_snr_20,cp_capacity_norm_snr_20,delta_capacity_norm_snr_20,lp_total_snr_raw_db_snr_20,cp_total_snr_raw_db_snr_20,lp_best_port_snr_raw_db_snr_20,cp_best_port_snr_raw_db_snr_20,lp_fixed_single_rate_raw_snr_20,cp_fixed_single_rate_raw_snr_20,lp_fixed_egc_rate_raw_snr_20,cp_fixed_egc_rate_raw_snr_20
open_office,False,7.5,5.5,1.2,25,1.2986984806577841,4.174946620955674,16.78186829596435,13.605777600156284,19.95795899177242,11.169542808463559,18.40667949287396,8.445362393185892,4.298686623725838e-06,-0.669146927820305,8.549187302900066,mild,,-0.8839404508588533,-3.211428885739659,0.00010867910109923317,0.000434666428440822,0.0003259873273415888,0.0001877331447596627,0.0007507383228812029,0.0005630051781215402,1.429959630143096e-08,1.429959630143096e-08,0.0,2.4754777578198094e-08,2.4754777578198094e-08,0.0,-41.230118545221536,-35.20951863182218,-43.82089864640422,-36.904417816584186,6.424827072033597e-05,0.00011673019813083203,6.760717217356229e-05,0.00037079289149991284,0.0010864163470440408,0.004340683329191271,0.0032542669821472303,0.0018758757647483698,0.007484200602806814,0.005608324838058444,1.429959567495169e-07,1.429959567647713e-07,1.5254401635559907e-17,2.4754775031625797e-07,2.475477503315124e-07,1.5254428105339508e-17,-31.23011854522153,-25.209518631822174,-33.82089864640422,-26.904417816584182,0.0006422836964256233,0.0011665850014244553,0.0006758472213637827,0.0037013104785051966,0.010826951965856813,0.04282458065081335,0.031997628684956536,0.01861519819022952,0.07264515445589273,0.05402995626566321,1.429958918378933e-06,1.4299589185924946e-06,2.135615699582795e-16,2.4754749751595347e-06,2.4754749752663154e-06,1.0678078497913975e-16,-21.23011854522153,-15.209518631822176,-23.82089864640422,-16.904417816584182,0.006403040990715615,0.011594975067097531,0.006736158333372606,0.03637250309935843
open_office,False,8.0,5.5,1.2,24,1.2751880473963149,4.326376073530892,13.613139750892714,14.68236829351948,12.54391120826595,12.224067433856698,16.746567811307614,8.79059196781425,6.99356602540765e-06,-0.7199506898596537,7.787029145047991,mild,,-1.6863741457849986,-2.8687252288003644,6.552636279800177e-05,0.0002620881110319223,0.00019656174823392056,0.00011037458184975804,0.00044143233301265056,0.0003310577511628925,8.620684818138766e-09,8.620684848647589e-09,3.0508823123454515e-17,1.4550626587887627e-08,1.4550626587887627e-08,0.0,-43.427488983025654,-37.40688906953038,-45.675945548484464,-39.215507874149495,4.375628356264559e-05,5.6652479094111645e-05,4.8149158163917675e-05,0.00024157291634261042,0.0006551336067082072,0.0026188034076863307,0.0019636698009781236,0.0011032510965514777,0.004406428481590145,0.003303177385038667,8.620684613365837e-08,8.620684613365841e-08,3.970466940254533e-23,1.455062570434664e-07,1.45506257028212e-07,-1.5254401635559907e-17,-33.42748898302565,-27.40688906953038,-35.675945548484464,-29.21550787414949,0.00043746475226795505,0.0005663553897207173,0.00048136263380754984,0.002412947689547291,0.006538383247436959,0.025983367875870793,0.019444984628433835,0.010983424583944239,0.04329869428585315,0.032315269701908914,8.62068229578729e-07,8.62068229578729e-07,0.0,1.4550616855065186e-06,1.455061685598045e-06,9.152635687380024e-17,-23.427488983025647,-17.40688906953038,-25.675945548484464,-19.215507874149488,0.004364879117533588,0.005646703421910046,0.004800795994864389,0.023857154693756922
open_office,False,8.5,5.5,1.2,25,1.3411569280702902,4.652775741738245,14.521088684743876,16.45756171621699,12.584615653270763,13.125136648663952,16.172384271998787,7.89760897584832,1.2287511985868299e-05,-0.6049421695855098,9.512387237260613,mild,,-0.8880776917356302,-6.537776700832677,3.150060378237668e-05,0.0001259982573239561,9.449765354157943e-05,5.9104310643058574e-05,0.00023640070630548784,0.00017729639566242927,4.247815644351446e-09,4.247815629097034e-09,-1.525441238890787e-17,7.980854046523548e-09,7.980854061777958e-09,1.5254409907366032e-17,-46.60850883597814,-40.58790892278128,-49.19743059868103,-41.45838366992433,2.4327570693967553e-05,2.4869903307555832e-05,3.920167901468628e-05,0.00011395478136207598,0.0003149748575159127,0.0012594839710598454,0.0009445091135439328,0.0005909191101578848,0.002362025380944472,0.001771106270786587,4.247815592269767e-08,4.247815581591679e-08,-1.0678087762336835e-16,7.980853823831935e-08,7.980853823831935e-08,0.0,-36.60850883597814,-30.587908922781285,-39.19743059868103,-31.458383669924338,0.00024325083593929844,0.00024866870928457445,0.0003919592021007261,0.0011390501307625522,0.0031466358390389443,0.012545315989047755,0.00939868015000881,0.005896833708720832,0.02342475128834357,0.017527917579622736,4.2478149930454594e-07,4.2478149928929146e-07,-1.5254481044898712e-17,7.98085146023745e-07,7.98085146023745e-07,0.0,-26.608508835978142,-20.587908922781285,-29.19743059868103,-21.458383669924338,0.0024300256789616483,0.0024836618649498538,0.003913847581633305,0.01134109053902109
open_office,False,9.0,5.5,1.2,25,1.4204477423297928,4.854361970770872,15.24586344516807,17.93938823517882,12.552338655157316,13.92951193176099,15.649090063625895,7.032964568432568,1.926844547618025e-05,-0.5104505177168706,10.929951221298303,mild,,-0.011779323847219665,-3.496437921988231,5.2407448140814e-05,0.00020961778311991502,0.000157210334979101,0.00010155318703864187,0.0004061648100376938,0.00030461162299905197,6.92820773899496e-09,6.928207784758196e-09,4.5763235512362385e-17,1.342437867883116e-08,1.342437867883116e-08,0.0,-44.397732314147184,-38.37713240062781,-47.402146602479284,-39.981968111888165,4.329967140603406e-05,6.969776907748135e-05,8.119500539823826e-05,0.00014231207980908972,0.0005239844259796076,0.00209473830522365,0.0015707538792440422,0.001015172458131897,0.004055908370861994,0.0030407359127300974,6.928207630119043e-08,6.928207628593599e-08,-1.525444134022931e-17,1.3424378036233422e-07,1.3424378036233422e-07,0.0,-34.397732314147184,-28.377132400627808,-37.402146602479284,-29.981968111888165,0.0004329253029557373,0.0006967149388715721,0.0008117051745203189,0.0014222628054623076,0.005230864180261178,0.020805041632533685,0.015574177452272506,0.010115986257503921,0.039997806479180366,0.029881820221676444,6.928206057337958e-07,6.92820605733796e-07,2.117582368135751e-22,1.3424371748313146e-06,1.342437174892332e-06,6.101750066312122e-17,-24.397732314147188,-18.377132400627808,-27.402146602479284,-19.981968111888165,0.004322131155503361,0.006941075504769864,0.008092687067221053,0.014137755206830967
open_office,False,9.5,5.5,1.2,24,1.5125804475306486,4.830093902163712,16.012600632116786,19.555079278064326,12.470121986169243,14.13759396625723,15.15699126166229,6.216419895514605,2.791866828411471e-05,-0.4447453403631165,11.915660446817759,moderate,,-0.052555931167537914,-3.8923915389263652,5.859651157164913e-05,0.0002343700879986594,0.0001757735764270103,0.00010889092596443792,0.00043550029499881353,0.0003266093690343756,7.888544289789047e-09,7.888544289789047e-09,0.0,1.4687322041546913e-08,1.4687322041546913e-08,0.0,-43.91292919182334,-37.89232927853911,-46.89703068276834,-39.378647602545385,4.919181431373797e-05,6.008379489640688e-05,6.958816917188303e-05,0.00011631576395321884,0.0005858454573693392,0.0023417888773686123,0.001755943419999273,0.0010884339233947545,0.004347417752004046,0.0032589838286092914,7.888544090351824e-08,7.888544085775501e-08,-4.576323137645932e-17,1.4687321140647302e-07,1.468732114217274e-07,1.5254375165780305e-17,-33.91292919182334,-27.892329278539112,-36.89703068276834,-29.37864760254538,0.0004918070517151886,0.0006006723028711508,0.0006956759769913079,0.001162480321994098,0.005846536043159574,0.02322966399784335,0.017383127954683775,0.01083718162957572,0.042738915961490924,0.031901734331915205,7.88854179851993e-07,7.888541797757209e-07,-7.627203464757914e-17,1.46873120408983e-06,1.4687312041050845e-06,1.5254428105339508e-17,-23.912929191823338,-17.892329278539112,-26.89703068276834,-19.37864760254538,0.004907007118261054,0.005990239539817756,0.006936303582929536,0.011557768376732966
open_office,False,10.0,5.5,1.2,22,1.4487338565931371,5.048714816598305,13.711112308791373,21.989006827596068,5.433217789986679,15.136784015575557,14.176586613804094,6.707000545088279,3.830430863738531e-05,-0.4905843394196583,11.227983674935043,moderate,,-0.6748243152107272,-4.089063481840211,6.31564886900424e-05,0.0002526088799743175,0.0001894523912842751,0.00011978023255701266,0.00047905290710861066,0.000359272674551598,8.339590083208376e-09,8.339590128971611e-09,4.576323468518177e-17,1.5818689194401166e-08,1.5818689194401166e-08,0.0,-43.58746776614535,-37.56686785282514,-46.273449516617966,-38.99709734990137,4.712373756982212e-05,5.568472404705977e-05,7.613013417059643e-05,0.00012431723929329962,0.0006314368527581429,0.002524042605614622,0.001892605752856479,0.001197292366087029,0.004782388490714369,0.00358509612462734,8.339589903143042e-08,8.339589897041275e-08,-6.101767271668863e-17,1.581868830216973e-07,1.581868830369517e-07,1.5254401635559907e-17,-33.58746776614535,-27.56686785282514,-36.273449516617966,-28.997097349901363,0.00047114427887877934,0.0005567124478959599,0.0007610736877675493,0.0012422720186494433,0.006301609103754271,0.025038583120852106,0.018736974017097834,0.011922277890028614,0.04703163001625058,0.03510935212622197,8.339587669112854e-07,8.339587670180661e-07,1.0678067910002134e-16,1.5818679427304577e-06,1.581867942776221e-06,4.5763284316018525e-17,-23.587467766145352,-17.566867852825137,-26.273449516617966,-18.997097349901363,0.004702165261179095,0.005553705280379666,0.007588085100693412,0.012333945901612195
open_office,False,10.5,5.5,1.2,22,1.5319363964233315,5.099905011694889,14.792873260389884,24.145904262472147,5.43984225830762,15.688287328311363,13.65027683753948,5.999255818965249,5.00753552531682e-05,-0.4173285276060632,12.326967536416886,moderate,,0.31908506512488644,-2.1510793493029436,5.001842170092653e-05,0.000200062417657062,0.00015004399595613547,9.32342082916622e-05,0.00037289210283121863,0.0002796578945395564,6.5885806443458655e-09,6.588580629091454e-09,-1.5254411561727257e-17,1.2255724656401415e-08,1.2255724656401415e-08,0.0,-44.60036400439405,-38.579764091161564,-47.45405124886715,-40.64636473920914,4.756366528685476e-05,5.5565486030923625e-05,7.306346949132558e-05,3.682710027325989e-05,0.0005000997138043794,0.0019992734767975686,0.0014991737629931894,0.0009320067282752656,0.003723566135755154,0.0027915594074798883,6.588580467391425e-08,6.588580461289662e-08,-6.101763301201923e-17,1.2255724052442557e-07,1.2255724052442557e-07,0.0,-34.60036400439405,-28.579764091161564,-37.45405124886715,-30.646364739209137,0.00047553614090156996,0.0005554705204727571,0.0007304007244219276,0.0003682053113121493,0.004992572100935795,0.019859263049307668,0.014866690948371872,0.009286733064448884,0.036712740435452904,0.02742600737100402,6.588579009190156e-07,6.588579009952877e-07,7.627203464757914e-17,1.2255718269132627e-06,1.225571826928517e-06,1.5254216347102695e-17,-24.600364004394052,-18.579764091161564,-27.454051248867156,-20.646364739209137,0.0047453471209601954,0.00553640248986599,0.00728073781369724,0.003675503599539196
open_office,False,11.0,5.5,1.2,25,1.9663437302626123,5.177287002074046,20.726152717209146,25.181857775029805,16.27044765938849,16.127617317173957,15.354825982727611,3.635521715102969,6.221730015833641e-05,-0.12460577774089672,16.718394919803032,moderate,,-0.35249917899587835,-2.7463665794901977,4.387536739843717e-05,0.0001754940903546284,0.00013161872295619124,7.936798744593272e-05,0.0003174428141928145,0.00023807482674688177,5.878210372668682e-09,5.878210342159858e-09,-3.050882395063513e-17,1.0647077012072048e-08,1.0647077012072048e-08,0.0,-45.16947685467723,-39.14887694155937,-48.00710260625381,-40.99956139454011,3.98093046363886e-05,3.733710173076607e-05,6.602997487737056e-05,1.8968046967773385e-05,0.0004386983369961429,0.001754056149847995,0.001315357812851852,0.0007934614155539095,0.0031709378888576606,0.002377476473303751,5.878210242108613e-08,5.878210245159494e-08,3.0508809888564714e-17,1.0647076617232726e-07,1.0647076615707285e-07,-1.5254414870449708e-17,-35.16947685467723,-29.14887694155937,-38.00710260625381,-30.999561394540113,0.0003980390100444338,0.0003733160559049501,0.0006601497692275508,0.0001896635197310457,0.004381461616912783,0.017452844031140995,0.013071382414228212,0.007912863388336746,0.031366336912862856,0.023453473524526113,5.878209217189392e-07,5.878209217189393e-07,1.0587911840678754e-22,1.0647072559010312e-06,1.0647072558857768e-06,-1.5254428105339508e-17,-25.169476854677228,-19.14887694155937,-28.00710260625381,-20.999561394540113,0.00397499793575173,0.0037276786000661325,0.0065865530413677445,0.0018949428949799512
open_office,False,11.5,5.5,1.2,24,2.1117942699157175,5.157925021714657,21.682158537225902,27.677163368005303,15.687153706446498,16.498827778205428,14.908668924617988,3.0736315155506593,7.770270202327226e-05,-0.06270316093539663,17.647058123015448,moderate,,1.5774188327465009,-0.30512507452355797,8.238658440241223e-05,0.0003295221273405302,0.00024713554293811796,0.00014399953908947357,0.0005759047391739417,0.0004319052000844681,1.079853443909368e-08,1.0798534469602506e-08,3.050882477781574e-17,1.8899326236398158e-08,1.8899326236398158e-08,0.0,-42.43307404069021,-36.41247412743993,-44.72589193450758,-39.27289066700352,7.420979900812871e-05,8.442657480995347e-05,8.846554568055418e-05,9.991379413949832e-05,0.0008236843087874824,0.0032923203785680468,0.0024686360697805643,0.0014392950924945664,0.005747871598131795,0.004308576505637228,1.0798534153131943e-07,1.0798534156182828e-07,3.0508842975789216e-17,1.8899325016160172e-07,1.8899325016160172e-07,0.0,-32.4330740406902,-26.412474127439932,-34.72589193450757,-29.27289066700352,0.0007418424081937445,0.000843799261370076,0.0008843215818383157,0.000998700599271173,0.008218758158379243,0.03263743581977433,0.024418677661395088,0.014323461335496996,0.05639464915432241,0.04207118781882541,1.0798531063479573e-06,1.0798531063021944e-06,-4.57628607995449e-17,1.8899313078608795e-06,1.8899313078303708e-06,-3.0508644452442203e-17,-22.4330740406902,-16.412474127439932,-24.725891934507573,-19.272890667003523,0.007393032419752467,0.008391844345585696,0.008810035153172198,0.009943600428803462
open_office,False,0.5,6.0,1.2,23,2.1389044641613606,4.848713324835453,21.49963867789274,27.570857237563676,15.428420118221803,15.399594356970942,14.771824096066402,2.96772405109774,0.00010242973373517028,-0.09476831455899135,17.166016612780943,moderate,,-0.935952927654926,-3.007170266485086,3.958646978384008e-05,0.00015834013585423027,0.00011875366607039019,6.933363140138882e-05,0.000277312182762262,0.00020797855136087318,5.280466961020685e-09,5.280466945766274e-09,-1.5254411561727257e-17,9.261127314014777e-09,9.261127314014777e-09,0.0,-45.61622513642707,-39.595625223074634,-48.18371351995491,-41.35758129430008,3.150557171561039e-05,3.715813313604813e-05,4.678830295185757e-05,2.7762014201352492e-05,0.0003958216281284051,0.0015827126757023333,0.0011868910475739281,0.0006931687817173797,0.002770444742744637,0.0020772759610272573,5.280466835506577e-08,5.2804668400829e-08,4.576323137645932e-17,9.261127006376638e-08,9.261127006376638e-08,0.0,-35.61622513642706,-29.595625223074634,-38.18371351995491,-31.357581294300086,0.0003150143190493962,0.0003715143886196137,0.00046779717825349914,0.0002775789278493423,0.0039539174087745025,0.015758772830275377,0.011804855421500875,0.006914998754960243,0.027440783426717137,0.020525784671756895,5.280466050811771e-07,5.280466050659226e-07,-1.5254533984457915e-17,9.261123930454542e-07,9.261123930607085e-07,1.5254322226221102e-17,-25.616225136427065,-19.595625223074634,-28.183713519954907,-21.357581294300086,0.0031460128875304854,0.003708470390890942,0.00466941287972069,0.002771678545042137
open_office,False,1.0,6.0,1.2,23,1.9972415351406545,4.849485558160066,20.647029462641193,25.306522280218775,15.98753664506361,15.065005755630077,15.20736476473841,3.5004114020644916,8.287390205721384e-05,-0.15503348901771588,16.261918323514088,moderate,,-0.7704365650470344,-1.4153710328148215,4.92603837872388e-05,0.00019703257704793397,0.00014777219326069516,8.633309903621547e-05,0.00034529743157055143,0.000258964332534336,6.457474879860893e-09,6.457474879860894e-09,8.271806125530277e-25,1.1299764647557366e-08,1.1299764647557366e-08,0.0,-44.66670165824424,-38.64610174487358,-47.30884536680797,-41.00612170298574,4.0115398658820004e-05,7.545379546578947e-05,6.10562645159814e-05,6.040819452193066e-05,0.0004925366617467375,0.001969251802011157,0.0014767151402644196,0.0008630688328982146,0.0034487865510504884,0.0025857177181522737,6.457474765384577e-08,6.457474773011783e-08,7.627206111735874e-17,1.1299764191967485e-07,1.1299764193492922e-07,1.5254375165780305e-17,-34.66670165824424,-28.646101744873583,-37.30884536680798,-31.006121702985737,0.00040108698975364123,0.0007541963725320244,0.0006104153572604729,0.0006039020138977562,0.0049186649058202084,0.019586129061674538,0.01466746415585433,0.008604598787683658,0.03407701248380052,0.025472413696116858,6.457473623672631e-07,6.457473624130263e-07,4.576317843690012e-17,1.1299759743157388e-06,1.1299759743615019e-06,4.576307255778171e-17,-24.666701658244243,-18.646101744873583,-27.308845366807976,-21.006121702985737,0.004004190353737253,0.007508099926262524,0.006089485809461716,0.0060211186765070975
open_office,False,1.5,6.0,1.2,23,1.869707938323986,4.856615682560857,19.96030489773718,23.329969302154797,16.590640493319565,14.684818367602217,15.655516558396602,4.0520717080680635,6.679037579099294e-05,-0.21164143464820748,15.412685789747991,moderate,,-0.5745431542293271,-2.3386348593955413,4.647806137696621e-05,0.00018590412808748618,0.00013942606671051998,8.475575721774636e-05,0.00033899101158038023,0.0002542352543626339,6.15350993212405e-09,6.153509871106402e-09,-6.101764790127025e-17,1.1231095770642093e-08,1.1231095770642093e-08,0.0,-44.919202125060245,-38.89860221169889,-47.65172462122446,-40.89513538516857,4.057778487685778e-05,4.240319897770405e-05,6.717104166386977e-05,2.9046474496407975e-05,0.00046471974111971903,0.001858068024352746,0.0013933482832330269,0.000847317506483011,0.0033860746904453274,0.0025387571839623163,6.153509804508338e-08,6.15350980450834e-08,1.3234889800848443e-23,1.1231095307998948e-07,1.1231095307998948e-07,0.0,-34.919202125060245,-28.898602211698893,-37.65172462122446,-30.895135385168565,0.00040572282074825464,0.0004239391382093758,0.0006715557937098283,0.000290418143198684,0.0046411233604197934,0.018484193012284638,0.013843069651864845,0.008449273645304109,0.03348381910387042,0.025034545458566308,6.153508728794513e-07,6.153508729252145e-07,4.576317843690012e-17,1.1231091080472838e-06,1.1231091080472838e-06,0.0,-24.919202125060245,-18.898602211698893,-27.651724621224464,-20.895135385168565,0.004051737002245652,0.00423014488127899,0.006700151310938831,0.0028995346417825937
open_office,False,2.0,6.0,1.2,23,1.7545971602819406,4.845019125089884,19.41251576357576,21.606553940803,17.218477586348524,14.24783054186188,16.101390530275328,4.627341663030267,5.269904492212933e-05,-0.26848121541906456,14.559975264659723,moderate,,0.34723190253160124,-3.9974487022065026,6.107337693136118e-05,0.00024427874624403635,0.00018320536931267517,0.00010714814488475868,0.0004285350478822855,0.0003213869029975268,8.14430061464517e-09,8.144300507864287e-09,-1.0678088258645203e-16,1.4280241811477492e-08,1.4280241811477492e-08,0.0,-43.733138563059335,-37.712538649718816,-46.57329192789238,-39.168669908478066,5.3363827388426913e-05,5.627987881970428e-05,7.22156323751465e-05,9.233596350707847e-05,0.0006106230805673541,0.0024410184099183706,0.0018303953293510164,0.0010710501395104536,0.004278465155621529,0.0032074150161110755,8.144300370702466e-08,8.144300360024378e-08,-1.0678087762336835e-16,1.4280241004318623e-07,1.4280241004318623e-07,0.0,-33.733138563059335,-27.71253864971882,-36.57329192789237,-29.168669908478066,0.0005335124923391694,0.0005626483861416719,0.0007219412969967564,0.0009229202586571885,0.006095198725849099,0.024235601054468356,0.018140402328619257,0.010667661954878819,0.04211426498841656,0.031446603033537746,8.144298335060653e-07,8.144298335213197e-07,1.5254322226221102e-17,1.4280233100841159e-06,1.4280233100993703e-06,1.5254428105339508e-17,-23.733138563059335,-17.71253864971882,-26.573291927892374,-19.168669908478066,0.005322598598797445,0.005611511956917165,0.007198023221180379,0.009185605285274437
open_office,False,2.5,6.0,1.2,24,1.6569441918003263,4.884320709572197,19.029881701109215,20.162936742207684,17.896826660010746,14.245649007521891,16.517716852607077,5.194785614088153,4.0897240270452824e-05,-0.3136034871877255,13.883050837239029,moderate,,0.20489839524999143,-3.0640301571093236,5.0822933150989445e-05,0.00020328127665314457,0.00015245834350215512,9.700894277964562e-05,0.00038799408746557657,0.00029098514468593094,6.7405555924766786e-09,6.74055560773109e-09,1.5254411561727257e-17,1.2879898492496785e-08,1.2879898492496785e-08,0.0,-44.53107366605888,-38.51047375266412,-47.44013269103425,-40.25355003468899,4.8773933101979976e-05,5.314409646362811e-05,8.236053294419815e-05,6.737619891494879e-05,0.0005081509237029428,0.002031559284532256,0.001523408360829313,0.0009697768951646627,0.0038749486812332977,0.002905171786068635,6.740555429195048e-08,6.740555427669608e-08,-1.5254401635559907e-17,1.2879897947592051e-07,1.2879897947592051e-07,0.0,-34.53107366605887,-28.51047375266412,-37.44013269103425,-30.253550034688992,0.00048765615772870477,0.0005313151111547378,0.0008233739124527204,0.0006735695889896352,0.005073687975533603,0.020191481584247023,0.01511779360871342,0.00966667128913517,0.03826003254288722,0.028593361253752052,6.740554032059882e-07,6.740554032670058e-07,6.101760654223963e-17,1.2879892376055576e-06,1.2879892376665753e-06,6.101771242135803e-17,-24.531073666058877,-18.51047375266412,-27.440132691034247,-20.253550034688992,0.004868267318269751,0.0053006169351448125,0.008210699795902296,0.006716546541946094
open_office,False,3.0,6.0,1.2,22,1.559979712868963,4.68579519172892,18.51431604487113,18.5266794447421,18.501952645000156,13.537221144205452,16.92976517216195,5.845212532750938,2.9358491871139067e-05,-0.39611823814784664,12.645164348858904,moderate,,-1.9981023256633086,-0.2598421734420105,0.00017303660809662777,0.0006920475968082799,0.0005190109887116521,0.0002923509343555586,0.0011690254964736573,0.0008766745621180986,2.26166741605525e-08,2.2616674130043677e-08,-3.0508823123454515e-17,3.8298591343953587e-08,3.8298591343953587e-08,0.0,-39.210158681843275,-33.18955876803863,-41.335318948461214,-36.07188067113069,6.73285493427856e-05,0.0005694225668883294,7.321668319914445e-05,0.000434138801517375,0.001729625139542817,0.006908649507581572,0.005179024368038755,0.0029206751075980955,0.0116451321253477,0.008724457017749605,2.261667289401911e-07,2.2616672895544552e-07,1.5254428105339508e-17,3.8298586496202296e-07,3.829858650230405e-07,6.101755360268042e-17,-29.210158681843282,-23.189558768038626,-31.335318948461214,-26.071880671130693,0.000673074953157721,0.005681265001498187,0.0007319511387816137,0.0043336812956575954,0.017222690710711187,0.0679370257250527,0.05071433501434151,0.02892750049576102,0.11219144407682351,0.08326394358106248,2.261666031000305e-06,2.2616660313664104e-06,3.6610542749520095e-16,3.829853823219178e-06,3.829853823722572e-06,5.033942216520725e-16,-19.21015868184328,-13.189558768038625,-21.335318948461214,-16.07188067113069,0.006709811021459959,0.05556611273686195,0.007298046415566157,0.04258818262457583
open_office,False,3.5,6.0,1.2,24,1.482418048678561,4.681390311590367,18.35743437025316,17.69286388359911,19.02200485690721,13.079472667382785,17.304945389693906,6.459482264462187,1.9735665822117296e-05,-0.44289200441798915,11.943464197034627,moderate,,-0.5781705706969384,-3.896391251813749,5.204299276326117e-05,0.00020815977173897676,0.0001561167789757156,9.686657719699918e-05,0.00038741802903697323,0.0002905514518399741,6.968240026818998e-09,6.968239996310174e-09,-3.050882395063513e-17,1.2945220145376179e-08,1.2945220145376179e-08,0.0,-44.42803791501022,-38.40743800170055,-47.15886687619605,-39.8925975061914,4.1303590991604234e-05,6.950733391043287e-05,7.151793810352632e-05,0.00015194738894850436,0.0005203384496297041,0.002080135551380595,0.001559797101750891,0.0009683038084130246,0.0038684006861264076,0.002900096877713383,6.968239843528437e-08,6.968239838952114e-08,-4.576323137645932e-17,1.2945219488957486e-07,1.2945219488957486e-07,0.0,-34.42803791501022,-28.407438001700548,-37.15886687619605,-29.8925975061914,0.00041296677689595096,0.0006947779146396282,0.0007149736573320128,0.0015181976689473996,0.005194264421996596,0.020656891780890568,0.015462627358893971,0.009647062226347515,0.038119819864608086,0.02847275763826057,6.968238159354072e-07,6.968238159048984e-07,-3.0508856210679017e-17,1.2945212844080454e-06,1.2945212844385542e-06,3.0508856210679017e-17,-24.428037915010226,-18.40743800170055,-27.15886687619605,-19.8925975061914,0.00412277464638669,0.0069184739952231275,0.007129262618769817,0.015056250271012896
open_office,False,4.0,6.0,1.2,24,1.4135597286546964,4.531952024075584,18.064973153068543,16.691560341010035,19.438385965127047,12.432437132195085,17.658342439327363,7.094660586540281,1.2051324770114864e-05,-0.5110491913281854,10.920969918370362,mild,,-1.1441102910753451,-3.964957227617697,5.121513993856978e-05,0.00020485021948008384,0.00015363507954151406,9.38894956965576e-05,0.0003755171492922393,0.0002816276535956817,6.756001370126124e-09,6.756001385380534e-09,1.5254409907366032e-17,1.2413216197671785e-08,1.2413216197671785e-08,0.0,-44.497688675871274,-38.47708876265922,-46.97350075437647,-39.942500554068296,3.429423168572794e-05,6.437551012662129e-05,4.958658758725032e-05,0.00019004330243665578,0.0005120738595284273,0.002047262627206567,0.0015351887676781396,0.0009385888029383723,0.0037502815583105374,0.002811692755372165,6.756001243242759e-08,6.756001247819083e-08,4.576324461134912e-17,1.2413215665215414e-07,1.2413215663689972e-07,-1.5254428105339508e-17,-34.49768867587127,-28.477088762659225,-36.97350075437647,-29.9425005540683,0.00034288943793818255,0.0006435339195556201,0.0004957543071918084,0.0018989398097227319,0.005113004635495984,0.020349937711514388,0.015236933076018404,0.009355431944910782,0.03702380707212182,0.02766837512721104,6.755999884103478e-07,6.755999883950933e-07,-1.5254428105339508e-17,1.2413210276434427e-06,1.2413210276434427e-06,0.0,-24.497688675871267,-18.477088762659225,-26.97350075437647,-19.942500554068296,0.003423620967919571,0.006413352646590217,0.0049464338849794275,0.01884202073238719
