plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
G1-2,XPD_early_excess_db,A2,0,A2_0,0,-32.934837556282154,-32.934837556282154,
G1-2,XPD_early_excess_db,A2,1,A2_1,1,-32.934837556282154,-32.934837556282154,
G1-2,XPD_early_excess_db,A2,2,A2_2,2,-32.934837516946274,-32.934837516946274,
G1-2,XPD_early_excess_db,A2,3,A2_3,3,-32.934837516946274,-32.934837516946274,
G1-2,XPD_early_excess_db,A2,4,A2_4,4,-32.93483746637157,-32.93483746637157,
G1-2,XPD_early_excess_db,A2,5,A2_5,5,-32.93483746637157,-32.93483746637157,
G1-2,XPD_early_excess_db,A2,6,A2_6,6,-32.934837443893926,-32.934837443893926,
G1-2,XPD_early_excess_db,A2,7,A2_7,7,-32.934837443893926,-32.934837443893926,
G1-2,XPD_early_excess_db,A2,8,A2_8,8,-32.934837404558046,-32.934837404558046,
G1-2,XPD_early_excess_db,A2,9,A2_9,9,-32.934837404558046,-32.934837404558046,
G1-2,XPD_early_excess_db,A2,10,A2_10,10,-32.93483735398334,-32.93483735398334,
G1-2,XPD_early_excess_db,A2,11,A2_11,11,-32.93483735398334,-32.93483735398334,
G1-2,XPD_early_excess_db,A2,12,A2_12,12,-32.934837286550405,-32.934837286550405,
G1-2,XPD_early_excess_db,A2,13,A2_13,13,-32.934837286550405,-32.934837286550405,
G1-2,XPD_early_excess_db,A2,14,A2_14,14,-32.93483724721453,-32.93483724721453,
G1-2,XPD_early_excess_db,A2,15,A2_15,15,-32.93483724721453,-32.93483724721453,
G1-2,XPD_early_excess_db,A2,16,A2_16,16,-32.934837196639826,-32.934837196639826,
G1-2,XPD_early_excess_db,A2,17,A2_17,17,-32.934837196639826,-32.934837196639826,
