plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
L1-2,L_pol_db,A2,0,A2_0,A2,-7.9999998595147055,-7.9999998595147055,
L1-2,L_pol_db,A2,1,A2_1,A2,-7.9999998595147055,-7.9999998595147055,
L1-2,L_pol_db,A2,2,A2_2,A2,-7.999999820178825,-7.999999820178825,
L1-2,L_pol_db,A2,3,A2_3,A2,-7.999999820178825,-7.999999820178825,
L1-2,L_pol_db,A2,4,A2_4,A2,-7.999999769604122,-7.999999769604122,
L1-2,L_pol_db,A2,5,A2_5,A2,-7.999999769604122,-7.999999769604122,
L1-2,L_pol_db,A2,6,A2_6,A2,-7.999999747126473,-7.999999747126473,
L1-2,L_pol_db,A2,7,A2_7,A2,-7.999999747126473,-7.999999747126473,
L1-2,L_pol_db,A2,8,A2_8,A2,-7.999999707790595,-7.999999707790595,
L1-2,L_pol_db,A2,9,A2_9,A2,-7.999999707790595,-7.999999707790595,
L1-2,L_pol_db,A2,10,A2_10,A2,-7.999999657215893,-7.999999657215893,
L1-2,L_pol_db,A2,11,A2_11,A2,-7.999999657215893,-7.999999657215893,
L1-2,L_pol_db,A2,12,A2_12,A2,-7.999999589782957,-7.999999589782957,
L1-2,L_pol_db,A2,13,A2_13,A2,-7.999999589782957,-7.999999589782957,
L1-2,L_pol_db,A2,14,A2_14,A2,-7.99999955044708,-7.99999955044708,
L1-2,L_pol_db,A2,15,A2_15,A2,-7.99999955044708,-7.99999955044708,
L1-2,L_pol_db,A2,16,A2_16,A2,-7.99999949987238,-7.99999949987238,
L1-2,L_pol_db,A2,17,A2_17,A2,-7.99999949987238,-7.99999949987238,
L1-2,L_pol_db,A3,0,A3_0,A3,7.999999707790596,7.999999707790596,
L1-2,L_pol_db,A3,1,A3_1,A3,7.999999707790596,7.999999707790596,
L1-2,L_pol_db,A3,2,A3_2,A3,0.0,0.0,
L1-2,L_pol_db,A3,3,A3_3,A3,0.0,0.0,
L1-2,L_pol_db,A3,4,A3_4,A3,0.0,0.0,
L1-2,L_pol_db,A3,5,A3_5,A3,0.0,0.0,
L1-2,L_pol_db,A3,6,A3_6,A3,0.0,0.0,
L1-2,L_pol_db,A3,7,A3_7,A3,0.0,0.0,
L1-2,L_pol_db,A3,8,A3_8,A3,-15.999999660337782,-15.999999660337782,
L1-2,L_pol_db,A3,9,A3_9,A3,-15.999999660337782,-15.999999660337782,
L1-2,L_pol_db,A3,10,A3_10,A3,7.999999663172471,7.999999663172471,
L1-2,L_pol_db,A3,11,A3_11,A3,7.999999663172471,7.999999663172471,
L1-2,L_pol_db,A3,12,A3_12,A3,0.0,0.0,
L1-2,L_pol_db,A3,13,A3_13,A3,0.0,0.0,
L1-2,L_pol_db,A3,14,A3_14,A3,0.0,0.0,
L1-2,L_pol_db,A3,15,A3_15,A3,0.0,0.0,
L1-2,L_pol_db,A3,16,A3_16,A3,-7.99999976960412,-7.99999976960412,
L1-2,L_pol_db,A3,17,A3_17,A3,-7.99999976960412,-7.99999976960412,
L1-2,L_pol_db,A3,18,A3_18,A3,-15.99999958430689,-15.99999958430689,
L1-2,L_pol_db,A3,19,A3_19,A3,-15.99999958430689,-15.99999958430689,
L1-2,L_pol_db,A3,20,A3_20,A3,7.999999609763087,7.999999609763087,
L1-2,L_pol_db,A3,21,A3_21,A3,7.999999609763087,7.999999609763087,
L1-2,L_pol_db,A3,22,A3_22,A3,7.99999973757921,7.99999973757921,
L1-2,L_pol_db,A3,23,A3_23,A3,7.99999973757921,7.99999973757921,
L1-2,L_pol_db,A4,0,A4_0,A4,-2.798196346119291,-2.798196346119291,
L1-2,L_pol_db,A4,1,A4_1,A4,-2.6434953113021202,-2.6434953113021202,
L1-2,L_pol_db,A4,2,A4_2,A4,-3.107011771175352,-3.107011771175352,
L1-2,L_pol_db,A4,3,A4_3,A4,-2.785698285044364,-2.785698285044364,
L1-2,L_pol_db,A4,4,A4_4,A4,-2.401356629530948,-2.401356629530948,
L1-2,L_pol_db,A4,5,A4_5,A4,-2.92764326528389,-2.92764326528389,
L1-2,L_pol_db,A4,6,A4_6,A4,-3.4930861810248457,-3.4930861810248457,
L1-2,L_pol_db,A4,7,A4_7,A4,-3.278934762274611,-3.278934762274611,
L1-2,L_pol_db,A4,8,A4_8,A4,-2.288445172589046,-2.288445172589046,
L1-2,L_pol_db,A4,9,A4_9,A4,-1.9514334721772073,-1.9514334721772073,
L1-2,L_pol_db,A4,10,A4_10,A4,-2.3313285501113437,-2.3313285501113437,
L1-2,L_pol_db,A4,11,A4_11,A4,-2.730088753519875,-2.730088753519875,
L1-2,L_pol_db,A4,12,A4_12,A4,-1.3102749096828537,-1.3102749096828537,
L1-2,L_pol_db,A4,13,A4_13,A4,-2.5740181920657346,-2.5740181920657346,
L1-2,L_pol_db,A4,14,A4_14,A4,-1.9577467146321628,-1.9577467146321628,
L1-2,L_pol_db,A4,15,A4_15,A4,-2.178188948522533,-2.178188948522533,
L1-2,L_pol_db,A4,16,A4_16,A4,-2.290993947224409,-2.290993947224409,
L1-2,L_pol_db,A4,17,A4_17,A4,-2.427769213110173,-2.427769213110173,
L1-2,L_pol_db,A4,18,A4_18,A4,-2.864527529551996,-2.864527529551996,
L1-2,L_pol_db,A4,19,A4_19,A4,-3.243057138651693,-3.243057138651693,
L1-2,L_pol_db,A4,20,A4_20,A4,-2.4878977178835777,-2.4878977178835777,
L1-2,L_pol_db,A4,21,A4_21,A4,-3.384896231536474,-3.384896231536474,
L1-2,L_pol_db,A4,22,A4_22,A4,-2.1659018333001296,-2.1659018333001296,
L1-2,L_pol_db,A4,23,A4_23,A4,-2.7759244447943754,-2.7759244447943754,
L1-2,L_pol_db,A4,24,A4_24,A4,-3.107100376550748,-3.107100376550748,
L1-2,L_pol_db,A4,25,A4_25,A4,-2.5894589188390924,-2.5894589188390924,
L1-2,L_pol_db,A4,26,A4_26,A4,-2.0869522758765853,-2.0869522758765853,
L1-2,L_pol_db,A4,27,A4_27,A4,-1.9800166584698147,-1.9800166584698147,
L1-2,L_pol_db,A4,28,A4_28,A4,-2.2584162345384766,-2.2584162345384766,
L1-2,L_pol_db,A4,29,A4_29,A4,-2.665168569799929,-2.665168569799929,
L1-2,L_pol_db,A4,30,A4_30,A4,-2.0441716706689324,-2.0441716706689324,
L1-2,L_pol_db,A4,31,A4_31,A4,-2.524437154351045,-2.524437154351045,
L1-2,L_pol_db,A4,32,A4_32,A4,-2.554407488088028,-2.554407488088028,
L1-2,L_pol_db,A4,33,A4_33,A4,-2.974449769315783,-2.974449769315783,
L1-2,L_pol_db,A4,34,A4_34,A4,-2.778737927713404,-2.778737927713404,
L1-2,L_pol_db,A4,35,A4_35,A4,-2.822885871700948,-2.822885871700948,
L1-2,L_pol_db,A4,36,A4_36,A4,-2.2173652469464846,-2.2173652469464846,
L1-2,L_pol_db,A4,37,A4_37,A4,-2.5318941475044032,-2.5318941475044032,
L1-2,L_pol_db,A4,38,A4_38,A4,-3.080047453704941,-3.080047453704941,
L1-2,L_pol_db,A4,39,A4_39,A4,-3.5057207291413355,-3.5057207291413355,
L1-2,L_pol_db,A4,40,A4_40,A4,-1.831054717564721,-1.831054717564721,
L1-2,L_pol_db,A4,41,A4_41,A4,-3.4948476464195326,-3.4948476464195326,
L1-2,L_pol_db,A4,42,A4_42,A4,-3.394018679855935,-3.394018679855935,
L1-2,L_pol_db,A4,43,A4_43,A4,-3.05528040914204,-3.05528040914204,
L1-2,L_pol_db,A4,44,A4_44,A4,-2.7451670721405055,-2.7451670721405055,
L1-2,L_pol_db,A4,0,A4_0,A4,-0.17604597714346992,-0.17604597714346992,
L1-2,L_pol_db,A4,1,A4_1,A4,-0.34265845065334233,-0.34265845065334233,
L1-2,L_pol_db,A4,2,A4_2,A4,0.5170136131026046,0.5170136131026046,
L1-2,L_pol_db,A4,3,A4_3,A4,-0.2354964720250008,-0.2354964720250008,
L1-2,L_pol_db,A4,4,A4_4,A4,-0.3583565501114907,-0.3583565501114907,
L1-2,L_pol_db,A4,5,A4_5,A4,0.3892925098184623,0.3892925098184623,
L1-2,L_pol_db,A4,6,A4_6,A4,1.2542756379706002,1.2542756379706002,
L1-2,L_pol_db,A4,7,A4_7,A4,0.29871849218211066,0.29871849218211066,
L1-2,L_pol_db,A4,8,A4_8,A4,0.1273076108638369,0.1273076108638369,
L1-2,L_pol_db,A4,9,A4_9,A4,0.36906183395193937,0.36906183395193937,
L1-2,L_pol_db,A4,10,A4_10,A4,0.892890792980412,0.892890792980412,
L1-2,L_pol_db,A4,11,A4_11,A4,0.6059149404020938,0.6059149404020938,
L1-2,L_pol_db,A4,12,A4_12,A4,-0.4897824300874909,-0.4897824300874909,
L1-2,L_pol_db,A4,13,A4_13,A4,-0.11104332456960453,-0.11104332456960453,
