plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
L2-M1,XPD_early_excess_db,A4,0,A4_0,glass,-34.856634629378405,-34.856634629378405,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,1,A4_1,glass,-34.95957310731274,-34.95957310731274,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,2,A4_2,glass,-35.05115077053773,-35.05115077053773,incidence_deg=80.5377
L2-M1,XPD_early_excess_db,A4,3,A4_3,glass,-35.41908458156388,-35.41908458156388,incidence_deg=80.5377
L2-M1,XPD_early_excess_db,A4,4,A4_4,glass,-34.90241737370248,-34.90241737370248,incidence_deg=83.6598
L2-M1,XPD_early_excess_db,A4,5,A4_5,glass,-34.97841604287726,-34.97841604287726,incidence_deg=83.6598
L2-M1,XPD_early_excess_db,A4,6,A4_6,glass,-33.52270466275568,-33.52270466275568,incidence_deg=45.0000
L2-M1,XPD_early_excess_db,A4,7,A4_7,glass,-33.73852859600576,-33.73852859600576,incidence_deg=45.0000
L2-M1,XPD_early_excess_db,A4,8,A4_8,glass,-34.45179120241411,-34.45179120241411,incidence_deg=63.4349
L2-M1,XPD_early_excess_db,A4,9,A4_9,glass,-34.64296903106405,-34.64296903106405,incidence_deg=63.4349
L2-M1,XPD_early_excess_db,A4,10,A4_10,glass,-34.67195560326708,-34.67195560326708,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,11,A4_11,glass,-34.5332166705085,-34.5332166705085,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,12,A4_12,glass,-33.745633597912374,-33.745633597912374,incidence_deg=30.9638
L2-M1,XPD_early_excess_db,A4,13,A4_13,glass,-33.41623980480608,-33.41623980480608,incidence_deg=30.9638
L2-M1,XPD_early_excess_db,A4,14,A4_14,glass,-34.05441664806378,-34.05441664806378,incidence_deg=50.1944
L2-M1,XPD_early_excess_db,A4,15,A4_15,glass,-33.94403823600212,-33.94403823600212,incidence_deg=50.1944
L2-M1,XPD_early_excess_db,A4,16,A4_16,glass,-34.296964103365724,-34.296964103365724,incidence_deg=60.9454
L2-M1,XPD_early_excess_db,A4,17,A4_17,glass,-34.33063239799215,-34.33063239799215,incidence_deg=60.9454
L2-M1,XPD_early_excess_db,A4,18,A4_18,glass,-33.20151520053664,-33.20151520053664,incidence_deg=23.1986
L2-M1,XPD_early_excess_db,A4,19,A4_19,glass,-33.489075885145866,-33.489075885145866,incidence_deg=23.1986
L2-M1,XPD_early_excess_db,A4,20,A4_20,glass,-33.6495756367234,-33.6495756367234,incidence_deg=40.6013
L2-M1,XPD_early_excess_db,A4,21,A4_21,glass,-33.94809693074972,-33.94809693074972,incidence_deg=40.6013
L2-M1,XPD_early_excess_db,A4,22,A4_22,glass,-34.04713369431056,-34.04713369431056,incidence_deg=52.1250
L2-M1,XPD_early_excess_db,A4,23,A4_23,glass,-34.368131038713315,-34.368131038713315,incidence_deg=52.1250
L2-M1,XPD_early_excess_db,A4,24,A4_24,wood,-27.137289639843313,-27.137289639843313,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,25,A4_25,wood,-26.848438755515865,-26.848438755515865,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,26,A4_26,wood,-27.147020797511082,-27.147020797511082,incidence_deg=80.5377
L2-M1,XPD_early_excess_db,A4,27,A4_27,wood,-26.890239342731498,-26.890239342731498,incidence_deg=80.5377
L2-M1,XPD_early_excess_db,A4,28,A4_28,wood,-27.277729205435328,-27.277729205435328,incidence_deg=83.6598
L2-M1,XPD_early_excess_db,A4,29,A4_29,wood,-26.95982204629661,-26.95982204629661,incidence_deg=83.6598
L2-M1,XPD_early_excess_db,A4,30,A4_30,wood,-25.71238548287758,-25.71238548287758,incidence_deg=45.0000
L2-M1,XPD_early_excess_db,A4,31,A4_31,wood,-26.1475460328099,-26.1475460328099,incidence_deg=45.0000
L2-M1,XPD_early_excess_db,A4,32,A4_32,wood,-26.52122957231996,-26.52122957231996,incidence_deg=63.4349
L2-M1,XPD_early_excess_db,A4,33,A4_33,wood,-26.772130170606673,-26.772130170606673,incidence_deg=63.4349
L2-M1,XPD_early_excess_db,A4,34,A4_34,wood,-26.68747231712257,-26.68747231712257,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,35,A4_35,wood,-26.678751260902683,-26.678751260902683,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,36,A4_36,wood,-25.558550233258163,-25.558550233258163,incidence_deg=30.9638
L2-M1,XPD_early_excess_db,A4,37,A4_37,wood,-25.722160129145728,-25.722160129145728,incidence_deg=30.9638
L2-M1,XPD_early_excess_db,A4,38,A4_38,wood,-25.841417405224302,-25.841417405224302,incidence_deg=50.1944
L2-M1,XPD_early_excess_db,A4,39,A4_39,wood,-25.98353386034382,-25.98353386034382,incidence_deg=50.1944
L2-M1,XPD_early_excess_db,A4,40,A4_40,wood,-26.209413353599928,-26.209413353599928,incidence_deg=60.9454
L2-M1,XPD_early_excess_db,A4,41,A4_41,wood,-26.10146932577621,-26.10146932577621,incidence_deg=60.9454
L2-M1,XPD_early_excess_db,A4,42,A4_42,wood,-24.86697200644804,-24.86697200644804,incidence_deg=23.1986
L2-M1,XPD_early_excess_db,A4,43,A4_43,wood,-25.23874096217339,-25.23874096217339,incidence_deg=23.1986
L2-M1,XPD_early_excess_db,A4,44,A4_44,wood,-25.52715433117942,-25.52715433117942,incidence_deg=40.6013
L2-M1,XPD_early_excess_db,A4,45,A4_45,wood,-25.58496368794729,-25.58496368794729,incidence_deg=40.6013
L2-M1,XPD_early_excess_db,A4,46,A4_46,wood,-25.789723372878726,-25.789723372878726,incidence_deg=52.1250
L2-M1,XPD_early_excess_db,A4,47,A4_47,wood,-25.991464611902195,-25.991464611902195,incidence_deg=52.1250
L2-M1,XPD_early_excess_db,A4,48,A4_48,gypsum,-30.82777336825761,-30.82777336825761,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,49,A4_49,gypsum,-30.527327522315623,-30.527327522315623,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,50,A4_50,gypsum,-31.255166209937762,-31.255166209937762,incidence_deg=80.5377
L2-M1,XPD_early_excess_db,A4,51,A4_51,gypsum,-31.12177073260284,-31.12177073260284,incidence_deg=80.5377
L2-M1,XPD_early_excess_db,A4,52,A4_52,gypsum,-31.280018725539666,-31.280018725539666,incidence_deg=83.6598
L2-M1,XPD_early_excess_db,A4,53,A4_53,gypsum,-31.05254631038143,-31.05254631038143,incidence_deg=83.6598
L2-M1,XPD_early_excess_db,A4,54,A4_54,gypsum,-29.408594951258635,-29.408594951258635,incidence_deg=45.0000
L2-M1,XPD_early_excess_db,A4,55,A4_55,gypsum,-29.742294960760894,-29.742294960760894,incidence_deg=45.0000
L2-M1,XPD_early_excess_db,A4,56,A4_56,gypsum,-30.47268768725896,-30.47268768725896,incidence_deg=63.4349
L2-M1,XPD_early_excess_db,A4,57,A4_57,gypsum,-30.626662335018537,-30.626662335018537,incidence_deg=63.4349
L2-M1,XPD_early_excess_db,A4,58,A4_58,gypsum,-30.89199401064295,-30.89199401064295,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,59,A4_59,gypsum,-30.818609286127902,-30.818609286127902,incidence_deg=71.5651
L2-M1,XPD_early_excess_db,A4,60,A4_60,gypsum,-29.581110958174623,-29.581110958174623,incidence_deg=30.9638
L2-M1,XPD_early_excess_db,A4,61,A4_61,gypsum,-29.43871208732729,-29.43871208732729,incidence_deg=30.9638
L2-M1,XPD_early_excess_db,A4,62,A4_62,gypsum,-30.000154135467106,-30.000154135467106,incidence_deg=50.1944
L2-M1,XPD_early_excess_db,A4,63,A4_63,gypsum,-29.742614946903323,-29.742614946903323,incidence_deg=50.1944
L2-M1,XPD_early_excess_db,A4,64,A4_64,gypsum,-30.08836328296881,-30.08836328296881,incidence_deg=60.9454
L2-M1,XPD_early_excess_db,A4,65,A4_65,gypsum,-30.092722156723845,-30.092722156723845,incidence_deg=60.9454
L2-M1,XPD_early_excess_db,A4,66,A4_66,gypsum,-29.261022621589124,-29.261022621589124,incidence_deg=23.1986
L2-M1,XPD_early_excess_db,A4,67,A4_67,gypsum,-29.186505342070394,-29.186505342070394,incidence_deg=23.1986
L2-M1,XPD_early_excess_db,A4,68,A4_68,gypsum,-29.850887690439983,-29.850887690439983,incidence_deg=40.6013
