plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
R1-1,XPD_early_excess_db,B1,0,B1_0,2.0,-3.0,-31.92392033195903,
R1-1,XPD_early_excess_db,B1,1,B1_1,2.0,-2.0,-31.704114280048838,
R1-1,XPD_early_excess_db,B1,2,B1_2,2.0,-1.0,-32.39789234879092,
R1-1,XPD_early_excess_db,B1,3,B1_3,2.0,0.0,-31.784012553767816,
R1-1,XPD_early_excess_db,B1,4,B1_4,2.0,1.0,-31.96805217476047,
R1-1,XPD_early_excess_db,B1,5,B1_5,2.0,2.0,-30.907181254640196,
R1-1,XPD_early_excess_db,B1,6,B1_6,2.0,3.0,-32.8037879608195,
R1-1,XPD_early_excess_db,B1,7,B1_7,3.0,-3.0,-32.55414184512857,
R1-1,XPD_early_excess_db,B1,8,B1_8,3.0,-2.0,-32.69219502849596,
R1-1,XPD_early_excess_db,B1,9,B1_9,3.0,-1.0,-31.805770598536775,
R1-1,XPD_early_excess_db,B1,10,B1_10,3.0,0.0,-32.06105252785715,
R1-1,XPD_early_excess_db,B1,11,B1_11,3.0,1.0,-30.66113834961785,
R1-1,XPD_early_excess_db,B1,12,B1_12,3.0,2.0,-32.513834593488326,
R1-1,XPD_early_excess_db,B1,13,B1_13,3.0,3.0,-30.529961801578693,
R1-1,XPD_early_excess_db,B1,14,B1_14,4.0,-3.0,-31.971285629868838,
R1-1,XPD_early_excess_db,B1,15,B1_15,4.0,-2.0,-31.937843435700724,
R1-1,XPD_early_excess_db,B1,16,B1_16,4.0,-1.0,-32.7989102597471,
R1-1,XPD_early_excess_db,B1,17,B1_17,4.0,0.0,-31.49041884679284,
R1-1,XPD_early_excess_db,B1,18,B1_18,4.0,1.0,-32.037502479645056,
R1-1,XPD_early_excess_db,B1,19,B1_19,4.0,2.0,-32.31090600327979,
R1-1,XPD_early_excess_db,B1,20,B1_20,4.0,3.0,-32.03235424589861,
R1-1,XPD_early_excess_db,B1,21,B1_21,5.0,-3.0,-30.295703737544308,
R1-1,XPD_early_excess_db,B1,22,B1_22,5.0,-2.0,-30.655686497167768,
R1-1,XPD_early_excess_db,B1,23,B1_23,5.0,-1.0,-31.971046351424896,
R1-1,XPD_early_excess_db,B1,24,B1_24,5.0,0.0,-32.26670496816988,
R1-1,XPD_early_excess_db,B1,25,B1_25,5.0,1.0,-30.987888152800977,
R1-1,XPD_early_excess_db,B1,26,B1_26,5.0,2.0,-31.077179768686086,
R1-1,XPD_early_excess_db,B1,27,B1_27,5.0,3.0,-31.39305468062042,
R1-1,XPD_early_excess_db,B1,28,B1_28,6.0,-3.0,-32.145863649850305,
R1-1,XPD_early_excess_db,B1,29,B1_29,6.0,-2.0,-30.73287063063306,
R1-1,XPD_early_excess_db,B1,30,B1_30,6.0,-1.0,-32.285656701867104,
R1-1,XPD_early_excess_db,B1,31,B1_31,6.0,0.0,-31.973087908605077,
R1-1,XPD_early_excess_db,B1,32,B1_32,6.0,1.0,-30.594443108029612,
R1-1,XPD_early_excess_db,B1,33,B1_33,6.0,2.0,-31.736917327058585,
R1-1,XPD_early_excess_db,B1,34,B1_34,6.0,3.0,-31.77824525298513,
R1-1,XPD_early_excess_db,B1,35,B1_35,7.0,-3.0,-31.98197390185502,
R1-1,XPD_early_excess_db,B1,36,B1_36,7.0,-2.0,-31.84825737651672,
R1-1,XPD_early_excess_db,B1,37,B1_37,7.0,-1.0,-32.32283151901669,
R1-1,XPD_early_excess_db,B1,38,B1_38,7.0,0.0,-30.78940236859841,
R1-1,XPD_early_excess_db,B1,39,B1_39,7.0,1.0,-31.720075971818737,
R1-1,XPD_early_excess_db,B1,40,B1_40,7.0,2.0,-31.930146288536932,
R1-1,XPD_early_excess_db,B1,41,B1_41,7.0,3.0,-31.276924162615032,
R1-1,XPD_early_excess_db,B1,42,B1_42,8.0,-3.0,nan,
R1-1,XPD_early_excess_db,B1,43,B1_43,8.0,-2.0,-31.529745291205057,
R1-1,XPD_early_excess_db,B1,44,B1_44,8.0,-1.0,-31.310090486162814,
R1-1,XPD_early_excess_db,B1,45,B1_45,8.0,0.0,-30.75554280300313,
R1-1,XPD_early_excess_db,B1,46,B1_46,8.0,1.0,-31.554710964756204,
R1-1,XPD_early_excess_db,B1,47,B1_47,8.0,2.0,-33.183287619935356,
R1-1,XPD_early_excess_db,B1,48,B1_48,8.0,3.0,nan,
R1-1,XPD_early_excess_db,B2,0,B2_0,1.5,-3.5,-31.90179747094695,
R1-1,XPD_early_excess_db,B2,1,B2_1,1.5,-2.75,-31.975172878944846,
R1-1,XPD_early_excess_db,B2,2,B2_2,1.5,-2.0,-33.591169718581234,
R1-1,XPD_early_excess_db,B2,3,B2_3,1.5,-1.25,-32.41497815266064,
R1-1,XPD_early_excess_db,B2,4,B2_4,1.5,-0.5,-31.950536165797008,
R1-1,XPD_early_excess_db,B2,5,B2_5,1.5,0.25,-32.88261792450673,
R1-1,XPD_early_excess_db,B2,6,B2_6,1.5,1.0,-32.550255474069054,
R1-1,XPD_early_excess_db,B2,7,B2_7,1.5,1.75,-31.516372005691807,
R1-1,XPD_early_excess_db,B2,8,B2_8,1.5,2.5,-31.752574722828708,
R1-1,XPD_early_excess_db,B2,9,B2_9,1.5,3.25,-31.6905852500821,
R1-1,XPD_early_excess_db,B2,10,B2_10,2.25,-3.5,-31.46104743137726,
R1-1,XPD_early_excess_db,B2,11,B2_11,2.25,-2.75,-31.96084687658795,
R1-1,XPD_early_excess_db,B2,12,B2_12,2.25,-2.0,-30.721734503368587,
R1-1,XPD_early_excess_db,B2,13,B2_13,2.25,-1.25,-31.87851537652423,
R1-1,XPD_early_excess_db,B2,14,B2_14,2.25,-0.5,-32.389636024064366,
R1-1,XPD_early_excess_db,B2,15,B2_15,2.25,0.25,-32.69858283642816,
R1-1,XPD_early_excess_db,B2,16,B2_16,2.25,1.0,-30.986156787475746,
R1-1,XPD_early_excess_db,B2,17,B2_17,2.25,1.75,-31.06522201012921,
R1-1,XPD_early_excess_db,B2,18,B2_18,2.25,2.5,-32.435433484205745,
R1-1,XPD_early_excess_db,B2,19,B2_19,2.25,3.25,-31.9027887295643,
R1-1,XPD_early_excess_db,B2,20,B2_20,3.0,-3.5,-27.04844409604651,
R1-1,XPD_early_excess_db,B2,21,B2_21,3.0,-2.75,-29.879196706996296,
R1-1,XPD_early_excess_db,B2,22,B2_22,3.0,-2.0,-30.655703596740285,
R1-1,XPD_early_excess_db,B2,23,B2_23,3.0,-1.25,-31.9640414407567,
R1-1,XPD_early_excess_db,B2,24,B2_24,3.0,-0.5,-32.36266401036838,
R1-1,XPD_early_excess_db,B2,25,B2_25,3.0,0.25,-32.22337802574899,
R1-1,XPD_early_excess_db,B2,26,B2_26,3.0,1.0,-31.513470443699163,
R1-1,XPD_early_excess_db,B2,27,B2_27,3.0,1.75,-30.04913339430494,
R1-1,XPD_early_excess_db,B2,28,B2_28,3.0,2.5,-31.570814447551083,
R1-1,XPD_early_excess_db,B2,29,B2_29,3.0,3.25,-31.279491163156973,
R1-1,XPD_early_excess_db,B2,30,B2_30,3.75,-3.5,-32.36944316709217,
R1-1,XPD_early_excess_db,B2,31,B2_31,3.75,-2.75,-32.19478776267997,
R1-1,XPD_early_excess_db,B2,32,B2_32,3.75,-2.0,-32.51223576299609,
