case_id,room_type_cases_tbl,anchor_x,anchor_y,anchor_z,tag_x,tag_y,tag_z,grid_layer_cases_tbl,los_distance_m,los_angle_from_anchor_bore_deg_cases_tbl,los_angle_from_tag_bore_deg_cases_tbl,snr_db,xpol_coupling_db,eps_r_multiplier_cases_tbl,dominant_wall_material_cases_tbl,antenna_type,material_name,idx_fp,t_fp_s,fp_peak_val,fp_method,primary_tx_port,primary_rx_port,tx_handedness,gamma_cp_same_tx_port,gamma_cp_same_rx_port,gamma_cp_reversed_rx_port,gamma_cp_1_freq_avg,gamma_cp_2_freq_db,gamma_cp_3_fp_only,gamma_cp_6_phase_circvar,a_fp_2_peak_to_total,a_fp_6_fp_to_2nd_peak,rms_delay_spread,mean_excess_delay,max_excess_delay,fp_to_total_ratio,rise_time_fp,fp_kurtosis,kurtosis_total,skewness_total,energy_concentration_50ns,num_significant_peaks,peak_to_avg_ratio,k_factor_estimate,failed,error_msg,num_paths,bounce_count_min,bounce_count_max,has_los_path,is_los,is_nlos,tx_rx_dist_m,material_kind,los_strength_mid,max_bounce_strength_mid,bounce_to_los_ratio_mid,dominant_bounce_count,room_type_results_tbl,grid_layer_results_tbl,los_angle_from_anchor_bore_deg_results_tbl,los_angle_from_tag_bore_deg_results_tbl,dominant_wall_material_results_tbl,eps_r_multiplier_results_tbl
11,C,2.5,2,2.7,1.5,1.25,1.2,1,1.95256241897666,39.8055710922652,39.8055710922652,24.9537067627344,21.1551102320026,1.0031808778298,glass,patch_ffd,glass,9,3.98443579766537e-09,9.04405206499826,leading_edge,1,1,R,1,1,2,0.219976268705289,-13.0919669402963,0.130210082644984,0.0530651077282895,0.014085171731331,0.307738891753829,2.52670977823484e-08,4.28252300115561e-09,5.47859922178988e-09,0.118368885533524,3.98443579766539e-09,1.82667729834271,102.913279089603,9.61642239950791,0.996628312374862,1,152.894016689359,0.134261238732659,0,,22,0,2,1,0,1,1.95256241897666,dielectric,0.00265832180687924,0.000704769400472508,0.26511816539619,0,C,1,39.8055710922652,39.8055710922652,glass,1.0031808778298
12,C,2.5,2,2.7,0.345725930185142,0.644379573298332,1.2,2,2.95442101081878,59.4883404211551,59.4883404211551,29.0455674284242,30.433127483994,1.15395361402529,brick,patch_ffd,brick,17,7.96887159533074e-09,5.97337880924231,leading_edge,1,1,R,1,1,2,0.489792596549277,-6.64099064752722,0.490540671893504,0.0406854085779692,0.0274203159219195,0.42987914826625,7.73472765848977e-09,2.74584124419613e-09,4.98054474708171e-09,0.185595716010935,2.98832684824904e-09,1.65028167797594,104.548770210295,9.74469352700524,0.999428850241877,2,152.536160102823,0.227891379821655,0,,17,0,2,1,0,1,2.95442101081878,dielectric,0.00175687190100914,0.000550025583006184,0.313070965896974,0,C,2,59.4883404211551,59.4883404211551,brick,1.15395361402529
13,B,2.5,2,2.7,2.5,3.2,0.65,2,2.37539470404394,30.3432488842396,30.3432488842396,39.7975050982305,28.8300017439303,0.865155642476959,brick,patch_ffd,brick,12,5.47859922178988e-09,3.50783643164087,leading_edge,1,1,R,1,1,2,0.681441114662314,-3.86110577373465,0.517458149895175,0.00358369367173816,0.0148896497533868,0.321244272366195,4.24347561916045e-09,3.59325145917297e-09,4.98054474708171e-09,0.122899660392487,9.96108949416347e-10,1.68182527832421,95.9918561265419,9.210792080148,0.999948871836852,2,148.322422626413,0.140120411363063,0,,23,0,2,1,0,1,2.37539470404394,dielectric,0.00218512706491347,0.000543278843114678,0.248625744396329,0,B,2,30.3432488842396,30.3432488842396,brick,0.865155642476959
14,A,2.5,2,2.7,4.56432597921044,0.743234787411669,1.2,2,2.84445083417086,58.1739221075717,58.1739221075717,17.1469136983828,25.9424466760848,0.842165862849123,drywall,patch_ffd,drywall,13,5.97665369649805e-09,0.516278164168324,leading_edge,1,1,R,1,1,2,2.62958148793149,3.0356959003813,1.11040129927326,0.00265005488685277,0.00770317671389201,0.318389321302088,5.12175007844579e-08,1.69304803781938e-08,2.14163424124514e-08,0.0392707501548222,2.49027237354087e-09,1.6566027675823,44.7398956077379,6.27986291595994,0.973161642356,3,78.1170778547449,0.0408759805753293,0,,18,0,2,1,0,1,2.84445083417086,dielectric,0.00182479485857295,0.000418018354606919,0.229076902887497,0,A,2,58.1739221075717,58.1739221075717,drywall,0.842165862849123
15,A,2.5,2,2.7,4.46232142339752,2.81197879633992,0.65,2,2.95169695843433,46.0113594292648,46.0113594292648,35.1580279286327,29.6354582677007,1.08818603361901,drywall,patch_ffd,drywall,9,3.98443579766537e-09,3.19517732298666,leading_edge,1,1,R,1,1,2,2.26130597986696,1.92650182717591,0.926080625515488,0.0243218597962187,0.0148473770388582,0.350851193218728,4.19649582090645e-08,1.03624837280415e-08,9.96108949416342e-09,0.0841748272771537,3.98443579766539e-09,1.61786363375015,64.5909917736295,7.33095355027522,0.992632794590955,6,123.992933863075,0.0919114584139383,0,,21,0,2,1,0,1,2.95169695843433,dielectric,0.00175849327717292,0.000553217141816161,0.314597245833974,0,A,2,46.0113594292648,46.0113594292648,drywall,1.08818603361901
16,C,2.5,2,2.7,0.677373924834061,3.58587589569065,0.65,2,3.16851197984281,49.684851518945,49.684851518945,21.5473476581965,31.0245787876784,1.07408576440862,brick,patch_ffd,brick,26,1.24513618677043e-08,1.26053217267481,leading_edge,1,1,R,1,1,2,0.711932229277916,-3.39705603478211,0.511004560773566,3.36137622171107e-05,0.0138377957687853,0.322023269964697,1.80358328458308e-08,9.49841748984023e-09,1.24513618677043e-08,0.0709627106467303,1.99221789883269e-09,1.65085556198407,84.4232444604727,8.62161697263572,0.996771191344987,2,137.178332636836,0.0763830596036996,0,,10,1,2,0,0,1,3.16851197984281,dielectric,0,0.000529561310716645,529561310.716645,1,C,2,49.684851518945,49.684851518945,brick,1.07408576440862
17,A,2.5,2,2.7,4.7,3.7,0.2,2,3.73898381916798,48.038517637999,48.038517637999,25.7220072455494,37.7532017774805,1.13964716744012,glass,patch_ffd,glass,20,9.46303501945525e-09,4.01588457487675,leading_edge,1,1,R,1,1,2,1.04495009240199,-1.9505365477803,0.886807078157385,0.0305988864756337,0.0231627390694764,0.397269152171777,1.38062461839183e-08,3.38220569443187e-09,4.98054474708171e-09,0.157418972392582,5.97665369649808e-09,1.71066750006384,102.637136179772,9.62042772467071,0.998367189168642,2,150.873631005419,0.186829476613764,0,,12,0,2,1,0,1,3.73898381916798,dielectric,0.00138822190966677,0.000352439618366289,0.253878444009638,0,A,2,48.038517637999,48.038517637999,glass,1.13964716744012
18,B,2.5,2,2.7,0.5,2.75,1.2,1,2.61007662722764,54.9216703540316,54.9216703540316,14.8708014577998,25.1854212621413,0.83851886650786,brick,patch_ffd,brick,14,6.47470817120623e-09,1.91262357352202,leading_edge,1,1,R,1,1,2,1.62242136473392,0.701732847374698,0.53672864415569,5.0699953559552e-05,0.00975212294453847,0.328320907357118,3.80484487847495e-08,1.47035087065779e-08,1.54396887159533e-08,0.0467974844299237,6.47470817120625e-09,1.71193729742437,56.9870873399406,6.96538455457068,0.984993293994333,4,93.002624376474,0.0490950072681415,0,,21,0,2,1,0,1,2.61007662722764,dielectric,0.00198865397418305,0.000448496897416021,0.225527871232734,0,B,1,54.9216703540316,54.9216703540316,brick,0.83851886650786
19,A,2.5,2,2.7,0.338998630084051,0.453292642588698,1.2,2,3.05159475852363,60.5577362803204,60.5577362803204,23.903181993655,20.9123532243807,0.815973653435016,glass,patch_ffd,glass,19,8.96498054474708e-09,3.358826493829,leading_edge,1,1,R,1,1,2,0.84274137575949,-3.38334933761344,1.10259634918046,0.0483561073233205,0.0285235313861161,0.461490114044641,1.7245125499822e-08,3.66703990007596e-09,6.47470817120623e-09,0.192728783627057,3.98443579766539e-09,1.6053196734386,88.4805848615394,8.91674007398007,0.996866204326786,2,137.680236486335,0.238741057179004,0,,19,0,2,1,0,1,3.05159475852363,dielectric,0.00170092678366303,0.000560138881843014,0.329313928866902,0,A,2,60.5577362803204,60.5577362803204,glass,0.815973653435016
20,C,2.5,2,2.7,0.338433615215437,3.69499411657279,0.2,2,3.71421247252321,47.6939820346229,47.6939820346229,26.1870386070849,20.8225237421891,1.17477063728976,glass,patch_ffd,glass,29,1.39455252918288e-08,1.20758521520278,leading_edge,1,1,R,1,1,2,0.610121198452244,-4.97638549599645,0.149531277612622,0.189112098266791,0.014720633763193,0.30279503167015,1.35119615955439e-08,8.79229860208418e-09,1.09571984435798e-08,0.0643603329117056,2.49027237354087e-09,1.77744018922326,108.040105642112,9.79687223104444,0.997734071142928,3,165.052509884331,0.0687875206402852,0,,10,1,2,0,0,1,3.71421247252321,dielectric,0,0.000581204113457804,581204113.457804,1,C,2,47.6939820346229,47.6939820346229,glass,1.17477063728976
21,A,2.5,2,2.7,0.5,3.5,0.2,1,3.53553390593274,45,45,36.4525507328178,38.2283792812809,1.11874106419549,concrete,patch_ffd,concrete,22,1.04591439688716e-08,0.845906423531864,leading_edge,1,1,R,1,1,2,2.00760360858486,2.554233634956,0.898875758250148,0.000718603060977485,0.00726910093240459,0.338709714902464,9.50710191487251e-09,8.78189991435755e-09,1.89260700389105e-08,0.044124522596923,1.99221789883269e-09,1.72215703483977,36.7706466672898,5.69471054724834,0.999374601801318,5,65.1356133743575,0.0461613710572433,0,,18,0,2,1,0,1,3.53553390593274,dielectric,0.00146810620284214,0.000585953230960323,0.399121827716527,0,A,1,45,45,concrete,1.11874106419549
22,C,2.5,2,2.7,0.5,2,0.2,1,3.20156211871642,38.6598082540901,38.6598082540901,28.4086179163723,24.1563339497308,1.18427891081497,drywall,patch_ffd,drywall,17,7.96887159533074e-09,3.45495877865942,leading_edge,1,1,R,1,1,2,1.78851748751449,1.5742666240019,0.809266268903163,0.00848006468104789,0.0192890638067901,0.444121586235703,1.77283898058347e-08,5.46275822426421e-09,1.09571984435798e-08,0.122754795450304,2.98832684824904e-09,1.60303735942002,62.346629749031,7.50246913352443,0.996725482040095,4,100.531115096865,0.139932136207363,0,,19,0,2,1,0,1,3.20156211871642,dielectric,0.00162125208419805,0.000649792463114246,0.400796686368279,0,C,1,38.6598082540901,38.6598082540901,drywall,1.18427891081497
