plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
L3-2,XPD_early_excess_db,,,,low,-25.4145128745444,-25.4145128745444,
L3-2,XPD_early_excess_db,,,,low,-25.4145128745444,-25.4145128745444,
L3-2,XPD_early_excess_db,,,,low,-25.414512874544396,-25.414512874544396,
L3-2,XPD_early_excess_db,,,,low,-25.414512874544396,-25.414512874544396,
L3-2,XPD_early_excess_db,,,,low,-25.73284430815051,-25.73284430815051,
L3-2,XPD_early_excess_db,,,,low,-25.73284430815051,-25.73284430815051,
L3-2,XPD_early_excess_db,,,,low,-25.732844308150508,-25.732844308150508,
L3-2,XPD_early_excess_db,,,,low,-25.732844308150508,-25.732844308150508,
L3-2,XPD_early_excess_db,,,,low,-25.955778295811143,-25.955778295811143,
L3-2,XPD_early_excess_db,,,,low,-25.955778295811143,-25.955778295811143,
L3-2,XPD_early_excess_db,,,,low,-25.955778295811143,-25.955778295811143,
L3-2,XPD_early_excess_db,,,,low,-25.955778295811143,-25.955778295811143,
L3-2,XPD_early_excess_db,,,,low,-32.16647859296131,-32.16647859296131,
L3-2,XPD_early_excess_db,,,,low,-32.355725835988906,-32.355725835988906,
L3-2,XPD_early_excess_db,,,,low,-31.2051352338913,-31.2051352338913,
L3-2,XPD_early_excess_db,,,,low,-31.4165875863492,-31.4165875863492,
L3-2,XPD_early_excess_db,,,,low,-31.8695333528607,-31.8695333528607,
L3-2,XPD_early_excess_db,,,,low,-33.6242815451301,-33.6242815451301,
L3-2,XPD_early_excess_db,,,,low,-30.91440203498491,-30.91440203498491,
L3-2,XPD_early_excess_db,,,,low,-33.541552570464525,-33.541552570464525,
L3-2,XPD_early_excess_db,,,,low,-30.85981537989648,-30.85981537989648,
L3-2,XPD_early_excess_db,,,,low,-31.787316371877946,-31.787316371877946,
L3-2,XPD_early_excess_db,,,,low,-32.44989976866986,-32.44989976866986,
L3-2,XPD_early_excess_db,,,,low,-32.172082675892746,-32.172082675892746,
L3-2,XPD_early_excess_db,,,,low,-32.25836290750725,-32.25836290750725,
L3-2,XPD_early_excess_db,,,,low,-32.10985472408299,-32.10985472408299,
L3-2,XPD_early_excess_db,,,,low,-32.01355176552831,-32.01355176552831,
L3-2,XPD_early_excess_db,,,,low,-31.649590470001353,-31.649590470001353,
L3-2,XPD_early_excess_db,,,,low,-31.221251277237467,-31.221251277237467,
L3-2,XPD_early_excess_db,,,,low,-32.52352541549278,-32.52352541549278,
L3-2,XPD_early_excess_db,,,,low,-31.048687374653117,-31.048687374653117,
L3-2,XPD_early_excess_db,,,,low,-32.293351326656726,-32.293351326656726,
L3-2,XPD_early_excess_db,,,,low,-30.716604518436256,-30.716604518436256,
