plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
P1-4,conditional_residual,,,,2.719965928331348,-2.673531232369072,-2.673531232369072,
P1-4,conditional_residual,,,,2.719965928331348,-2.673531232369072,-2.673531232369072,
P1-4,conditional_residual,,,,2.719965928331348,-2.673531232369072,-2.673531232369072,
P1-4,conditional_residual,,,,2.719965928331348,-2.673531232369072,-2.673531232369072,
P1-4,conditional_residual,,,,0.02758431593002797,4.618857135667554,4.618857135667554,
P1-4,conditional_residual,,,,0.02758431593002797,4.618857135667554,4.618857135667554,
P1-4,conditional_residual,,,,0.02758431593002797,4.618857135667557,4.618857135667557,
P1-4,conditional_residual,,,,0.02758431593002797,4.618857135667557,4.618857135667557,
P1-4,conditional_residual,,,,2.719965928331348,-2.6735311649361364,-2.6735311649361364,
P1-4,conditional_residual,,,,2.719965928331348,-2.6735311649361364,-2.6735311649361364,
P1-4,conditional_residual,,,,2.719965928331348,-2.6735311649361364,-2.6735311649361364,
P1-4,conditional_residual,,,,2.719965928331348,-2.6735311649361364,-2.6735311649361364,
P1-4,conditional_residual,,,,0.22553631390552198,4.317284262645007,4.317284262645007,
P1-4,conditional_residual,,,,0.22553631390552198,4.317284262645007,4.317284262645007,
P1-4,conditional_residual,,,,0.22553631390552198,4.3172842626450105,4.3172842626450105,
P1-4,conditional_residual,,,,0.22553631390552198,4.3172842626450105,4.3172842626450105,
P1-4,conditional_residual,,,,2.719965928331348,-2.6735310862643757,-2.6735310862643757,
P1-4,conditional_residual,,,,2.719965928331348,-2.6735310862643757,-2.6735310862643757,
P1-4,conditional_residual,,,,2.7199659283313338,-2.6735310862643757,-2.6735310862643757,
P1-4,conditional_residual,,,,2.7199659283313338,-2.6735310862643757,-2.6735310862643757,
P1-4,conditional_residual,,,,0.35826431885674026,4.1055869906268505,4.1055869906268505,
P1-4,conditional_residual,,,,0.35826431885674026,4.1055869906268505,4.1055869906268505,
P1-4,conditional_residual,,,,0.35826431885674026,4.1055869906268505,4.1055869906268505,
P1-4,conditional_residual,,,,0.35826431885674026,4.1055869906268505,4.1055869906268505,
P1-4,conditional_residual,,,,8.34334409270864,-4.119254730694539,-4.119254730694539,
P1-4,conditional_residual,,,,8.34334409270864,-4.222193208628877,-4.222193208628877,
P1-4,conditional_residual,,,,6.422752621717265,-4.476367606678803,-4.476367606678803,
P1-4,conditional_residual,,,,6.422752621717265,-4.844301417704951,-4.844301417704951,
P1-4,conditional_residual,,,,4.377989134094548,-4.500743312741463,-4.500743312741463,
P1-4,conditional_residual,,,,4.377989134094548,-4.576741981916243,-4.576741981916243,
P1-4,conditional_residual,,,,9.904208993309211,-2.6531823797210734,-2.6531823797210734,
P1-4,conditional_residual,,,,9.904208993309211,-2.869006312971152,-2.869006312971152,
