plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
M1-2,C_floor_db,C0,0,C0_0,-10.0,-246.76645686946608,-246.76645686946608,
M1-2,C_floor_db,C0,1,C0_1,-10.0,-246.76645686946608,-246.76645686946608,
M1-2,C_floor_db,C0,2,C0_2,0.0,-246.76645686946608,-246.76645686946608,
M1-2,C_floor_db,C0,3,C0_3,0.0,-246.76645686946608,-246.76645686946608,
M1-2,C_floor_db,C0,4,C0_4,10.0,-246.76645686946608,-246.76645686946608,
M1-2,C_floor_db,C0,5,C0_5,10.0,-246.76645686946608,-246.76645686946608,
M1-2,C_floor_db,C0,6,C0_6,-10.0,-240.74585695618646,-240.74585695618646,
M1-2,C_floor_db,C0,7,C0_7,-10.0,-240.74585695618646,-240.74585695618646,
M1-2,C_floor_db,C0,8,C0_8,0.0,-240.74585695618646,-240.74585695618646,
M1-2,C_floor_db,C0,9,C0_9,0.0,-240.74585695618646,-240.74585695618646,
M1-2,C_floor_db,C0,10,C0_10,10.0,-240.74585695618646,-240.74585695618646,
M1-2,C_floor_db,C0,11,C0_11,10.0,-240.74585695618646,-240.74585695618646,
M1-2,C_floor_db,C0,12,C0_12,-10.0,-237.22403177507283,-237.22403177507283,
M1-2,C_floor_db,C0,13,C0_13,-10.0,-237.22403177507283,-237.22403177507283,
M1-2,C_floor_db,C0,14,C0_14,0.0,-237.22403177507283,-237.22403177507283,
M1-2,C_floor_db,C0,15,C0_15,0.0,-237.22403177507283,-237.22403177507283,
M1-2,C_floor_db,C0,16,C0_16,10.0,-237.22403177507283,-237.22403177507283,
M1-2,C_floor_db,C0,17,C0_17,10.0,-237.22403177507283,-237.22403177507283,
M1-2,C_floor_db,C0,18,C0_18,-10.0,-234.72525704290683,-234.72525704290683,
M1-2,C_floor_db,C0,19,C0_19,-10.0,-234.72525704290683,-234.72525704290683,
M1-2,C_floor_db,C0,20,C0_20,0.0,-234.72525704290683,-234.72525704290683,
M1-2,C_floor_db,C0,21,C0_21,0.0,-234.72525704290683,-234.72525704290683,
M1-2,C_floor_db,C0,22,C0_22,10.0,-234.72525704290683,-234.72525704290683,
M1-2,C_floor_db,C0,23,C0_23,10.0,-234.72525704290683,-234.72525704290683,
M1-2,C_floor_db,C0,24,C0_24,-10.0,-232.7870567827457,-232.7870567827457,
M1-2,C_floor_db,C0,25,C0_25,-10.0,-232.7870567827457,-232.7870567827457,
M1-2,C_floor_db,C0,26,C0_26,0.0,-232.7870567827457,-232.7870567827457,
M1-2,C_floor_db,C0,27,C0_27,0.0,-232.7870567827457,-232.7870567827457,
M1-2,C_floor_db,C0,28,C0_28,10.0,-232.7870567827457,-232.7870567827457,
M1-2,C_floor_db,C0,29,C0_29,10.0,-232.7870567827457,-232.7870567827457,
