plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
R1-2,rho_early_lin,B1,0,B1_0,2.0,-2.0,4.792872977373926,
R1-2,rho_early_lin,B1,1,B1_1,2.0,-1.5,4.889491873508003,
R1-2,rho_early_lin,B1,2,B1_2,2.0,-1.0,6.395335693179631,
R1-2,rho_early_lin,B1,3,B1_3,2.0,-0.5,4.343845121738156,
R1-2,rho_early_lin,B1,4,B1_4,2.0,0.0,5.286449521333248,
R1-2,rho_early_lin,B1,5,B1_5,2.0,0.5,5.179620000804264,
R1-2,rho_early_lin,B1,6,B1_6,2.0,1.0,4.481975596676586,
R1-2,rho_early_lin,B1,7,B1_7,2.0,1.5,5.191464578471622,
R1-2,rho_early_lin,B1,8,B1_8,2.0,2.0,4.812342468824892,
R1-2,rho_early_lin,B1,9,B1_9,2.5,-2.0,5.611115567160616,
R1-2,rho_early_lin,B1,10,B1_10,2.5,-1.5,4.314855983413148,
R1-2,rho_early_lin,B1,11,B1_11,2.5,-1.0,4.462009169013618,
R1-2,rho_early_lin,B1,12,B1_12,2.5,-0.5,4.659684871099447,
R1-2,rho_early_lin,B1,13,B1_13,2.5,0.0,4.296547923711418,
R1-2,rho_early_lin,B1,14,B1_14,2.5,0.5,5.505581093042619,
R1-2,rho_early_lin,B1,15,B1_15,2.5,1.0,5.029820254499529,
R1-2,rho_early_lin,B1,16,B1_16,2.5,1.5,5.782268976664564,
R1-2,rho_early_lin,B1,17,B1_17,2.5,2.0,5.643576713219139,
R1-2,rho_early_lin,B1,18,B1_18,3.0,-2.0,4.242405689792626,
R1-2,rho_early_lin,B1,19,B1_19,3.0,-1.5,4.238866721604404,
R1-2,rho_early_lin,B1,20,B1_20,3.0,-1.0,3.780764541732988,
R1-2,rho_early_lin,B1,21,B1_21,3.0,-0.5,5.044466334628061,
R1-2,rho_early_lin,B1,22,B1_22,3.0,0.0,5.580672493887161,
R1-2,rho_early_lin,B1,23,B1_23,3.0,0.5,5.0627629610066345,
R1-2,rho_early_lin,B1,24,B1_24,3.0,1.0,5.352480225198169,
R1-2,rho_early_lin,B1,25,B1_25,3.0,1.5,5.877523653215619,
R1-2,rho_early_lin,B1,26,B1_26,3.0,2.0,5.164279948377758,
R1-2,rho_early_lin,B1,27,B1_27,3.5,-2.0,4.385576867797494,
