plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
R2-3,quadrant,B1,0,B1_0,-31.740796889759437,nan,-8.594153472133758,
R2-3,quadrant,B1,1,B1_1,-31.827474983304725,nan,-10.357014375260395,
R2-3,quadrant,B1,2,B1_2,-32.99347115343519,nan,-9.472430723176547,
R2-3,quadrant,B1,3,B1_3,-31.313581019173913,nan,-7.688335430955687,
R2-3,quadrant,B1,4,B1_4,-32.16647859296131,6.203365199767383,-6.339836073211775,
R2-3,quadrant,B1,5,B1_5,-32.07781668880009,nan,-8.474467311428558,
R2-3,quadrant,B1,6,B1_6,-31.449532572489353,nan,-7.808943000157506,
R2-3,quadrant,B1,7,B1_7,-32.08773664831563,nan,-10.854638395177732,
R2-3,quadrant,B1,8,B1_8,-31.758402958733353,nan,-8.449060005386833,
R2-3,quadrant,B1,9,B1_9,-32.42532983249794,nan,-10.528022782339436,
R2-3,quadrant,B1,10,B1_10,-31.284500745593174,nan,-9.282519310792999,
R2-3,quadrant,B1,11,B1_11,-31.43014228060227,nan,-9.119214262797211,
R2-3,quadrant,B1,12,B1_12,-31.618403165447944,nan,-9.783317807760653,
R2-3,quadrant,B1,13,B1_13,-31.266034299545126,nan,-8.062295299941127,
R2-3,quadrant,B1,14,B1_14,-32.342869335264425,nan,-9.988738308679892,
R2-3,quadrant,B1,15,B1_15,-31.950362350758525,nan,-9.484672933931654,
R2-3,quadrant,B1,16,B1_16,-32.55582059772395,nan,-10.390166282655906,
R2-3,quadrant,B1,17,B1_17,-32.450382024686604,nan,-10.372874442669255,
R2-3,quadrant,B1,18,B1_18,-31.210959662509236,nan,-8.88338522994415,
R2-3,quadrant,B1,19,B1_19,-31.207335313778465,nan,-9.141326910277485,
R2-3,quadrant,B1,20,B1_20,-30.710634009112106,nan,-8.579702095528289,
R2-3,quadrant,B1,21,B1_21,-31.962989976955797,nan,-10.020268685334734,
R2-3,quadrant,B1,22,B1_22,-32.40170306031235,nan,-9.863367199169073,
R2-3,quadrant,B1,23,B1_23,-31.978713638349234,nan,-9.86292284321103,
R2-3,quadrant,B1,24,B1_24,-32.22038841140058,nan,-10.373457495527177,
R2-3,quadrant,B1,25,B1_25,-32.62678155230481,nan,-10.556230434101053,
R2-3,quadrant,B1,26,B1_26,-32.06493546404411,nan,-9.768362330947898,
R2-3,quadrant,B1,27,B1_27,-31.35510497144697,nan,-9.34612134451607,
R2-3,quadrant,B1,28,B1_28,-30.103141529100633,nan,-8.30970988485334,
R2-3,quadrant,B1,29,B1_29,-32.48805807247678,nan,-10.524513933446975,
R2-3,quadrant,B1,30,B1_30,-31.702437445391446,nan,-9.841474446992997,
R2-3,quadrant,B1,31,B1_31,-32.490602025682485,nan,-9.733799117582292,
R2-3,quadrant,B1,32,B1_32,-31.852210930554513,nan,-9.726738041010915,
R2-3,quadrant,B1,33,B1_33,-31.46811044491068,nan,-9.776759255421418,
R2-3,quadrant,B1,34,B1_34,-30.77770974475379,nan,-8.80938344210079,
R2-3,quadrant,B1,35,B1_35,-31.7855455256455,nan,-9.819726271728696,
R2-3,quadrant,B1,36,B1_36,-32.18309935534555,nan,-10.413136188448625,
R2-3,quadrant,B1,37,B1_37,-33.28495581547592,nan,-11.32934716622685,
R2-3,quadrant,B1,38,B1_38,-31.752534470574396,nan,-9.769305536184552,
R2-3,quadrant,B1,39,B1_39,-30.645086500228878,nan,-8.738480067161097,
R2-3,quadrant,B1,40,B1_40,-31.685924076142058,nan,-8.773256880331491,
R2-3,quadrant,B1,41,B1_41,-31.506689660039253,nan,-9.615940989894295,
R2-3,quadrant,B1,42,B1_42,-31.919636259629023,nan,-9.968105261758923,
R2-3,quadrant,B1,43,B1_43,-32.02341841919553,nan,-10.091035025391271,
R2-3,quadrant,B1,44,B1_44,-32.44972643623874,nan,-10.506818634911019,
R2-3,quadrant,B1,45,B1_45,-32.355725835988906,nan,-10.498582425625145,
R2-3,quadrant,B1,46,B1_46,-32.08402220965498,nan,-10.524503304347833,
R2-3,quadrant,B1,47,B1_47,-32.38966989794502,nan,-10.780021560890965,
R2-3,quadrant,B1,48,B1_48,-31.962274677913218,nan,-10.065190385817463,
R2-3,quadrant,B1,49,B1_49,-31.32964766940737,nan,-9.280665094093921,
R2-3,quadrant,B1,50,B1_50,-31.15835060760153,nan,-9.38719162827485,
R2-3,quadrant,B1,51,B1_51,-31.153122774063142,nan,-9.267912230406735,
R2-3,quadrant,B1,52,B1_52,-32.243489142952484,nan,-10.283228775190933,
R2-3,quadrant,B1,53,B1_53,-31.2051352338913,nan,-9.312670154324246,
R2-3,quadrant,B1,54,B1_54,-31.4165875863492,nan,-9.613340268363206,
R2-3,quadrant,B1,55,B1_55,-31.8695333528607,nan,-9.889007893978613,
R2-3,quadrant,B1,56,B1_56,-33.6242815451301,nan,-11.853894002556494,
R2-3,quadrant,B1,57,B1_57,-32.085037576463506,nan,-10.147283706872129,
R2-3,quadrant,B1,58,B1_58,-30.91844441696304,nan,-8.195439754411705,
R2-3,quadrant,B1,59,B1_59,-32.08703442140657,nan,-10.370880600236536,
R2-3,quadrant,B1,60,B1_60,-30.91440203498491,nan,-9.519229408686165,
R2-3,quadrant,B1,61,B1_61,-33.541552570464525,nan,-11.737640704585019,
R2-3,quadrant,B1,62,B1_62,-30.85981537989648,nan,-9.16317079884352,
R2-3,quadrant,B2,0,B2_0,-31.787316371877946,nan,-11.331356946335138,
R2-3,quadrant,B2,1,B2_1,-31.228062397013016,nan,-7.303542021044749,
R2-3,quadrant,B2,2,B2_2,-31.523911598677493,nan,-7.751809147508313,
R2-3,quadrant,B2,3,B2_3,-32.44989976866986,6.563790625951421,-6.569144177827512,
R2-3,quadrant,B2,4,B2_4,-31.45683606773696,nan,-7.3454386854807145,
R2-3,quadrant,B2,5,B2_5,-31.654970276153524,nan,-7.7453670310588265,
R2-3,quadrant,B2,6,B2_6,-32.172082675892746,nan,-11.39003845309104,
R2-3,quadrant,B2,7,B2_7,-32.25836290750725,nan,-10.84416445421902,
R2-3,quadrant,B2,8,B2_8,-31.773739903441623,nan,-9.188220114613248,
R2-3,quadrant,B2,9,B2_9,-30.57319425539221,nan,-8.394754726571401,
R2-3,quadrant,B2,10,B2_10,-32.4062168324207,nan,-9.542886594896553,
R2-3,quadrant,B2,11,B2_11,-32.34077720633711,nan,-10.157218729374662,
R2-3,quadrant,B2,12,B2_12,-30.633433546119093,nan,-8.176456255528102,
R2-3,quadrant,B2,13,B2_13,-32.10985472408299,nan,-10.748350280465264,
R2-3,quadrant,B2,14,B2_14,-32.01355176552831,nan,-11.614583963173803,
R2-3,quadrant,B2,15,B2_15,-31.649590470001353,nan,-10.568175594876315,
R2-3,quadrant,B2,16,B2_16,-30.591347895947514,nan,-9.454885271532826,
R2-3,quadrant,B2,17,B2_17,-32.82849551166143,nan,-11.70254538952791,
R2-3,quadrant,B2,18,B2_18,-32.028488621815306,nan,-11.260400847938644,
R2-3,quadrant,B2,19,B2_19,-31.221251277237467,nan,-9.974096074639803,
R2-3,quadrant,B2,20,B2_20,-32.52352541549278,nan,-12.196317057851742,
R2-3,quadrant,B2,21,B2_21,-31.048687374653117,nan,-10.516808312503748,
R2-3,quadrant,B2,22,B2_22,-32.293351326656726,nan,-10.667525797002625,
R2-3,quadrant,B2,23,B2_23,-30.716604518436256,nan,-9.143074877579908,
R2-3,quadrant,B2,24,B2_24,-31.397765790460948,nan,-9.017734303528131,
R2-3,quadrant,B2,25,B2_25,-32.01929495397275,nan,-10.46112391016264,
R2-3,quadrant,B2,26,B2_26,-30.59855566976339,nan,-9.164733134282535,
R2-3,quadrant,B2,27,B2_27,-32.550687522213444,nan,-12.255555241796571,
R2-3,quadrant,B2,28,B2_28,-32.4766836915945,nan,-12.75849975343581,
R2-3,quadrant,B2,29,B2_29,-21.759016105435123,2.3259228574855406,-3.6768626215687035,
R2-3,quadrant,B2,30,B2_30,-32.206364822333846,5.3468305718848645,-12.551525155577863,
R2-3,quadrant,B2,31,B2_31,-32.70096602196502,6.438805696284756,-11.653198589848374,
R2-3,quadrant,B2,32,B2_32,-33.52815358926987,5.346830571884882,-13.611295940933218,
R2-3,quadrant,B2,33,B2_33,-21.599492465134656,2.3259228574855406,-3.2206544011364096,
R2-3,quadrant,B2,34,B2_34,-32.54386208891927,nan,-12.588111301123334,
R2-3,quadrant,B2,35,B2_35,-23.79255503571649,2.704353118510939,-2.363433874884028,
R2-3,quadrant,B2,36,B2_36,-23.088659942262115,1.5234505254876403,-2.2259476937718015,
R2-3,quadrant,B2,37,B2_37,-21.42630261528916,0.4170654845685934,3.508535081478288,
R2-3,quadrant,B2,38,B2_38,-29.525337441850205,6.552075905287782,-5.439634620056755,
R2-3,quadrant,B2,39,B2_39,-21.555780026064195,0.4170654845685934,3.3790576707032542,
R2-3,quadrant,B2,40,B2_40,-22.935859326579806,1.5234505254876403,-2.207926155280142,
R2-3,quadrant,B2,41,B2_41,-23.428938304255396,2.704353118510939,-2.2555406323476523,
R2-3,quadrant,B2,42,B2_42,-31.816195400338124,2.2930310438505797,-10.995265502873444,
R2-3,quadrant,B2,43,B2_43,-31.623525868144107,3.0959407199842155,-9.615719281350792,
R2-3,quadrant,B2,44,B2_44,-33.06142989215415,3.4794473828335852,-11.934468986841285,
R2-3,quadrant,B2,45,B2_45,-32.60999101404454,3.686486954876563,-10.212524312365332,
R2-3,quadrant,B2,46,B2_46,-31.616295613585585,3.479447382833628,-10.131782319314397,
R2-3,quadrant,B2,47,B2_47,-32.58725776705229,3.0959407199842954,-10.605698994429925,
R2-3,quadrant,B2,48,B2_48,-31.957352278490006,2.2930310438505797,-11.348427162493234,
R2-3,quadrant,B3,0,B3_0,-31.787316371877946,nan,-12.95195361691848,
R2-3,quadrant,B3,1,B3_1,-31.158968913671536,nan,-7.684032489535961,
R2-3,quadrant,B3,2,B3_2,-32.377439057040476,nan,-9.395461788072053,
R2-3,quadrant,B3,3,B3_3,-31.63035581871295,6.632472180176251,-5.5606588607875524,
R2-3,quadrant,B3,4,B3_4,-31.36231200502684,nan,-7.496241368843395,
R2-3,quadrant,B3,5,B3_5,-31.45139282072886,nan,-8.338333526473981,
R2-3,quadrant,B3,6,B3_6,-31.46492114002252,nan,-11.11520349844309,
R2-3,quadrant,B3,7,B3_7,-32.161648035057055,nan,-11.4729135493688,
R2-3,quadrant,B3,8,B3_8,-32.24176091167778,nan,-10.211354982416664,
R2-3,quadrant,B3,9,B3_9,-32.25610015710979,nan,-10.464412022613546,
R2-3,quadrant,B3,10,B3_10,-32.34099459586325,nan,-9.763565975143742,
R2-3,quadrant,B3,11,B3_11,-31.309082856910962,nan,-9.280218640043906,
R2-3,quadrant,B3,12,B3_12,-32.190605722632114,nan,-10.208437163320372,
R2-3,quadrant,B3,13,B3_13,-31.55750245935428,nan,-11.38381638651985,
R2-3,quadrant,B3,14,B3_14,-30.89946070658661,nan,-10.308841137698177,
R2-3,quadrant,B3,15,B3_15,-30.315266643897683,nan,-8.673429630860051,
R2-3,quadrant,B3,16,B3_16,-32.95053128071395,nan,-11.261224260415595,
R2-3,quadrant,B3,17,B3_17,-32.58740593921265,nan,-10.252955847661749,
R2-3,quadrant,B3,18,B3_18,-31.864769117483153,nan,-9.858048615140389,
R2-3,quadrant,B3,19,B3_19,-31.49120398818319,nan,-9.84850850906707,
R2-3,quadrant,B3,20,B3_20,-31.711434207517097,nan,-12.084842196261718,
R2-3,quadrant,B3,21,B3_21,-31.416447199530197,nan,-10.803566620676486,
R2-3,quadrant,B3,22,B3_22,-31.429713630335318,nan,-9.449544150214024,
R2-3,quadrant,B3,23,B3_23,-31.50983656955616,nan,-10.140365275893538,
R2-3,quadrant,B3,24,B3_24,-30.554801098131918,nan,-10.651500402727628,
R2-3,quadrant,B3,25,B3_25,-32.822244623351956,nan,-13.258856352726891,
R2-3,quadrant,B3,26,B3_26,-22.115170020194483,2.167181891000151,-3.5916861079774876,
R2-3,quadrant,B3,27,B3_27,-26.1390645276619,nan,-6.230051551375396,
R2-3,quadrant,B3,28,B3_28,-31.113525034584004,nan,-10.836115197879497,
R2-3,quadrant,B3,29,B3_29,-32.42707881084254,nan,-11.16868856915649,
R2-3,quadrant,B3,30,B3_30,-31.993491949825206,nan,-11.454641886290759,
R2-3,quadrant,B3,31,B3_31,-31.611206734408288,6.564777713041328,-10.994755448370416,
R2-3,quadrant,B3,32,B3_32,-25.657233666587697,5.822434218416771,-6.416832502798609,
R2-3,quadrant,B3,33,B3_33,-18.1243777226547,1.0840404381272248,6.81045997411275,
R2-3,quadrant,B3,34,B3_34,-23.32861210594539,3.0969294642481375,-6.167780850329022,
R2-3,quadrant,B3,35,B3_35,-31.657537591722107,nan,-11.359617417554597,
R2-3,quadrant,B3,36,B3_36,-32.20867530700124,nan,-10.544122895884765,
R2-3,quadrant,B3,37,B3_37,-32.46496208000568,nan,-10.901624998954683,
R2-3,quadrant,B3,38,B3_38,-33.57602380594976,6.576440930405772,-12.004667393941384,
R2-3,quadrant,B3,39,B3_39,-20.416511061970617,0.0,4.518326634796833,
R2-3,quadrant,B3,40,B3_40,-22.84570750940001,1.3485584782794167,-5.974622803244618,
R2-3,quadrant,B3,41,B3_41,-23.759862428648987,2.2723174791144096,-5.623275485969785,
R2-3,quadrant,B3,42,B3_42,nan,nan,nan,
R2-3,quadrant,B3,43,B3_43,-32.58725776705229,nan,-11.104159225705066,
R2-3,quadrant,B3,44,B3_44,-31.953855686371618,nan,-10.910251645023692,
R2-3,quadrant,B3,45,B3_45,-31.89520093285059,4.892715925480006,-9.675629315413172,
R2-3,quadrant,B3,46,B3_46,-22.066241589860475,0.0,2.8685961069069754,
R2-3,quadrant,B3,47,B3_47,-21.848758299809802,0.6450131345323816,3.086079396957646,
R2-3,quadrant,B3,48,B3_48,-20.524377030423878,0.0,4.410460666343571,
