plot_id,series,scenario_id,case_id,link_id,x,y,data,meta
L2-S3,delay_spread_rms_ns,A5,0,A5_0,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,1,A5_1,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,2,A5_2,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,3,A5_3,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,4,A5_4,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,5,A5_5,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,6,A5_6,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,7,A5_7,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,8,A5_8,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,9,A5_9,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,10,A5_10,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,11,A5_11,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,12,A5_12,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,13,A5_13,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,14,A5_14,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,15,A5_15,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,16,A5_16,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,17,A5_17,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,18,A5_18,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,19,A5_19,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,20,A5_20,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,21,A5_21,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,22,A5_22,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,23,A5_23,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,24,A5_24,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,25,A5_25,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,26,A5_26,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,27,A5_27,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,28,A5_28,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,29,A5_29,base,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,0,A5_0,stress,1.2159273771940962,1.2159273771940962,
L2-S3,delay_spread_rms_ns,A5,1,A5_1,stress,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,2,A5_2,stress,1.4880168779626388,1.4880168779626388,
L2-S3,delay_spread_rms_ns,A5,3,A5_3,stress,1.488024067537604,1.488024067537604,
L2-S3,delay_spread_rms_ns,A5,4,A5_4,stress,1.2174182275329477,1.2174182275329477,
L2-S3,delay_spread_rms_ns,A5,5,A5_5,stress,1.4880110932777908,1.4880110932777908,
L2-S3,delay_spread_rms_ns,A5,6,A5_6,stress,2.681555310683401,2.681555310683401,
L2-S3,delay_spread_rms_ns,A5,7,A5_7,stress,1.4880307585442318,1.4880307585442318,
L2-S3,delay_spread_rms_ns,A5,8,A5_8,stress,1.4879575216136074,1.4879575216136074,
L2-S3,delay_spread_rms_ns,A5,9,A5_9,stress,1.4878859157951672,1.4878859157951672,
L2-S3,delay_spread_rms_ns,A5,10,A5_10,stress,1.4880319829473416,1.4880319829473416,
L2-S3,delay_spread_rms_ns,A5,11,A5_11,stress,5.034833387195562,5.034833387195562,
L2-S3,delay_spread_rms_ns,A5,12,A5_12,stress,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,13,A5_13,stress,nan,nan,
L2-S3,delay_spread_rms_ns,A5,14,A5_14,stress,3.8034139487768592,3.8034139487768592,
L2-S3,delay_spread_rms_ns,A5,15,A5_15,stress,1.4881078122913958,1.4881078122913958,
L2-S3,delay_spread_rms_ns,A5,16,A5_16,stress,1.4879750181905984,1.4879750181905984,
L2-S3,delay_spread_rms_ns,A5,17,A5_17,stress,0.9966037776658894,0.9966037776658894,
L2-S3,delay_spread_rms_ns,A5,18,A5_18,stress,1.4881006698866392,1.4881006698866392,
L2-S3,delay_spread_rms_ns,A5,19,A5_19,stress,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,20,A5_20,stress,1.4881563523601293,1.4881563523601293,
L2-S3,delay_spread_rms_ns,A5,21,A5_21,stress,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,22,A5_22,stress,1.4878709396038154,1.4878709396038154,
L2-S3,delay_spread_rms_ns,A5,23,A5_23,stress,1.4880525524010457,1.4880525524010457,
L2-S3,delay_spread_rms_ns,A5,24,A5_24,stress,1.4880950734448664,1.4880950734448664,
L2-S3,delay_spread_rms_ns,A5,25,A5_25,stress,0.12499739358762556,0.12499739358762556,
L2-S3,delay_spread_rms_ns,A5,26,A5_26,stress,2.7612086926930166,2.7612086926930166,
L2-S3,delay_spread_rms_ns,A5,27,A5_27,stress,1.4881769241767662,1.4881769241767662,
L2-S3,delay_spread_rms_ns,A5,28,A5_28,stress,0.0,0.0,
L2-S3,delay_spread_rms_ns,A5,29,A5_29,stress,2.9795691231897794,2.9795691231897794,
