scenario_name,proxy,rx_x,rx_y,rx_z,path_count,n_eff,tau_rms_ns,mean_aoa_spread_deg,aoa_azimuth_spread_deg,aoa_elevation_spread_deg,aod_azimuth_spread_deg,aod_elevation_spread_deg,dpr_db,pmi_env,mrs_raw,mrs_score,mrs_label,selected_role,lp_rate_raw_snr_0,cp_rate_raw_snr_0,delta_rate_raw_snr_0,lp_rate_norm_snr_0,cp_rate_norm_snr_0,delta_rate_norm_snr_0,lp_rate_raw_snr_10,cp_rate_raw_snr_10,delta_rate_raw_snr_10,lp_rate_norm_snr_10,cp_rate_norm_snr_10,delta_rate_norm_snr_10,lp_rate_raw_snr_20,cp_rate_raw_snr_20,delta_rate_raw_snr_20,lp_rate_norm_snr_20,cp_rate_norm_snr_20,delta_rate_norm_snr_20
lecture_room,False,9.5,2.5,1.2,26,3.7544544888445754,6.9859634907356405,12.236992041207738,15.891510589075867,8.582473493339611,25.649528630347945,8.84460935947455,-0.6476041081668031,0.0003528738891857711,0.08752208579130513,43.461352788072226,moderate,,3.0088142999790124e-05,0.00012035005004904442,9.026190704925429e-05,3.947559928313782e-09,3.947559882550546e-09,-4.5763236339543e-17,0.00030086251669487807,0.0012031979958787523,0.0009023354791838742,3.947559921804667e-08,3.9475599172283434e-08,-4.576323799390422e-17,0.0030067358645033504,0.01200185870702298,0.00899512284251963,3.9475595903715365e-07,3.94755958976136e-07,-6.101765948179883e-17
lecture_room,False,10.0,2.5,1.2,24,3.736937911949581,6.493533147927835,11.691076916696208,15.801370995315741,7.580782838076672,26.082372722030826,7.8563320530166365,-0.7152224910800614,0.00035541794877161446,0.06793005372696534,43.27437436484922,moderate,,2.887017110782155e-05,0.00011547855518352607,8.660838407570452e-05,3.803688721193817e-09,3.8036887059394055e-09,-1.5254411561727257e-17,0.00028868574269671425,0.00115453013559914,0.0008658443929024257,3.803688703459085e-08,3.803688692780997e-08,-1.0678088424081325e-16,0.0028852620480346977,0.011519852781779322,0.008634590733744625,3.80368841841566e-07,3.803688417958028e-07,-4.576323137645932e-17
lecture_room,False,10.5,2.5,1.2,22,3.061465351876655,6.993186718067748,9.977902428728104,16.977590848430868,2.978214009025339,28.057417930116003,7.601212536757517,0.31992584019527803,0.00032663682918168967,0.006371108043316134,42.68688070613124,moderate,,2.4407553210734602e-05,9.762851494804184e-05,7.322096173730724e-05,3.2228170235452827e-09,3.2228170693085186e-09,4.576323592595269e-17,0.00024406279865077287,0.0009760814750487507,0.0007320186763979779,3.2228170459605256e-08,3.222817044435085e-08,-1.5254408253004807e-17,0.002439355781390808,0.009740520032686325,0.007301164251295516,3.2228168239214217e-07,3.2228168236163337e-07,-3.0508803271119813e-17
lecture_room,False,11.0,2.5,1.2,20,3.1415669408972504,6.920868961775925,9.454613695468877,16.49178125590588,2.4174461350318737,26.058360780239852,7.332756410011065,0.12418378573529637,0.0003125265371308303,0.0023638379525860037,42.648636942516895,moderate,,2.3644939748510172e-05,9.457809800174092e-05,7.093315825323074e-05,3.0672868992094663e-09,3.0672868992094655e-09,-8.271806125530277e-25,0.0002364369407954511,0.0009455817340912612,0.0007091447932958101,3.067286878238751e-08,3.067286878238751e-08,0.0,0.002363124883960229,0.00943596574184194,0.0070728408578817105,3.0672866703621487e-07,3.0672866702096044e-07,-1.5254428105339508e-17
lecture_room,False,11.5,2.5,1.2,21,3.584606823273788,6.713278177086412,10.691951660393666,16.456442497374645,4.9274608234126855,25.378108180819513,7.671487916522668,-0.5466933567843394,0.0003035721612310899,0.04707001257650482,43.07529457619477,moderate,,2.5952060069690665e-05,0.00010380625844986848,7.785419838017782e-05,3.4414054846765588e-09,3.4414053931500878e-09,-9.152647102472477e-17,0.0002595057378685705,0.0010378248536418043,0.0007783191157732339,3.441405396218475e-08,3.4414054007947985e-08,4.576323799390422e-17,0.0025935724898448792,0.010354564330726672,0.007760991840881793,3.441405129593892e-07,3.4414051297464366e-07,1.5254481044898712e-17
lecture_room,False,12.0,2.5,1.2,21,3.7537454711603044,6.6435570450452275,10.795754517679192,16.744223230309554,4.84728580504883,25.299290622711784,7.423554470521303,-0.8123872968871887,0.00029488311682314373,0.05764780740759634,43.176244768201336,moderate,,2.8686227576655823e-05,0.00011474235780649977,8.605613022984395e-05,3.7052256872592666e-09,3.70522579404015e-09,1.0678088341363264e-16,0.00028684313349667065,0.0011471174259647422,0.0008602742924680715,3.705225699089967e-08,3.705225692988203e-08,-6.101763962946413e-17,0.0028665194348685597,0.011440707184346553,0.008574187749477994,3.705225383103924e-07,3.7052253829513805e-07,-1.5254375165780305e-17
lecture_room,False,12.5,2.5,1.2,24,5.1683366851010675,5.986611516938145,11.612509887413765,15.969962617854726,7.255057156972804,23.197000822750915,7.359875918164842,-2.415572374123129,0.0003207959427455456,0.12209697545037682,43.79132153916104,moderate,,3.0721771562937814e-05,0.00012288365189354943,9.216188033061162e-05,4.192035079478365e-09,4.192035094732776e-09,1.5254410734546645e-17,0.0003071919605128787,0.0012284246574233314,0.0009212326969104527,4.1920350455432814e-08,4.1920350501196045e-08,4.576323137645932e-17,0.0030693482198248865,0.012243322680257018,0.009173974460432131,4.1920345367160546e-07,4.1920345356482473e-07,-1.0678073203958054e-16
lecture_room,False,13.0,2.5,1.2,24,5.456181203875047,5.782077160807015,11.208257400903792,15.33863632584183,7.077878475965754,25.004843306511713,7.131137573753254,-2.689227745592444,0.0003004714807971483,0.12028114265151299,43.77399196597266,moderate,,3.948547239710459e-05,0.00015793562602106704,0.00011845015362396246,5.127412260112379e-09,5.127412275366791e-09,1.525441238890787e-17,0.00039480775379716976,0.0015786053127481625,0.0011837975589509928,5.127412187348825e-08,5.127412194976032e-08,7.627206773480364e-17,0.003943391288297952,0.01571164068864635,0.011768249400348398,5.127411415475704e-07,5.127411415475703e-07,-1.0587911840678754e-22
lecture_room,False,13.5,2.5,1.2,23,5.2470461883397785,5.773808127783598,11.147829795746631,15.988943850768443,6.306715740724819,25.50224752719242,6.363160666272433,-2.6068234516001576,0.000294354638815954,0.11412214436260729,43.7152129794484,moderate,,2.9411037597663766e-05,0.00011764091525175892,8.822987765409515e-05,3.780264441448245e-09,3.7802644261938335e-09,-1.5254411561727257e-17,0.0002940861149402261,0.0011760211883833876,0.0008819350734431615,3.780264400332527e-08,3.780264411010616e-08,1.0678089085825815e-16,0.0029384390236961615,0.011721668176432179,0.008783229152736018,3.780264022735131e-07,3.7802640219724097e-07,-7.627214052669754e-17
lecture_room,False,14.0,2.5,1.2,20,4.039161549015266,6.204419492434051,10.068890370715456,17.61140892826014,2.526371813170772,28.005869371457923,6.065657310608921,-1.3502078265373303,0.0002456294625106202,0.05312407667843426,43.1330721133156,moderate,,2.5824927753493457e-05,0.00010329716255605836,7.74722348025649e-05,3.5165816816145783e-09,3.516581727377814e-09,4.5763235512362385e-17,0.00025823016572787654,0.0010326659758919197,0.0007744358101640431,3.516581701809052e-08,3.516581706385376e-08,4.576323799390422e-17,0.0025803930845603165,0.010296260735268866,0.00771586765070855,3.516581329120177e-07,3.5165813298828973e-07,7.627203464757914e-17
lecture_room,False,14.5,2.5,1.2,18,3.9680683726146704,6.0753207588263995,9.670397295949943,18.28854892867306,1.0522456632268264,25.899415649451868,5.39578165220663,-1.3473092384820293,0.00023564987654111892,0.04135261784082507,43.02073007522264,moderate,,3.310406779808381e-05,0.00013241277197566023,9.930870417757642e-05,4.360551758515589e-09,4.360551697497942e-09,-6.101764707408964e-17,0.00033101443616323706,0.0013237080454569414,0.0009926936092937043,4.3605517047725676e-08,4.360551698670802e-08,-6.101765286435393e-17,0.003307523828212576,0.013195345173323894,0.009887821345111318,4.3605512428517693e-07,4.360551242546682e-07,-3.050875033156061e-17
lecture_room,False,15.0,2.5,1.2,19,4.576093432428982,5.67910362595291,11.013721338197525,18.144054048677894,3.8833886277171574,24.96130471110598,5.748906063064087,-2.0006948281238173,0.0002211864228148061,0.08220533672088277,43.41061188714906,moderate,,3.862659535727145e-05,0.00015450089156930855,0.0001158742962120371,5.045497077042688e-09,5.045497046533864e-09,-3.050882395063513e-17,0.0003862247843584081,0.0015443506225790269,0.0011581258382206186,5.0454970191900186e-08,5.045497016139135e-08,-3.0508836358344315e-17,0.003858138679371557,0.015378169516429716,0.01152003083705816,5.045496321831631e-07,5.045496321831631e-07,0.0
lecture_room,False,15.5,2.5,1.2,19,4.724995171627257,5.438907907715274,11.200761149911877,18.602052865607696,3.7994694342160553,24.86250615194708,5.574756928997643,-2.1830820159220465,0.00021079812982729767,0.0858328842724557,43.445231732560316,moderate,,2.725976842468186e-05,0.00010903611697992749,8.177634855524563e-05,3.5521393502899466e-09,3.552139319781123e-09,-3.050882353704482e-17,0.0002725755109779192,0.001090006576313905,0.0008174310653359857,3.5521392979871023e-08,3.552139297987102e-08,-6.617444900424222e-24,0.002723541131813232,0.010864819356850311,0.00814127822503708,3.5521389271977477e-07,3.55213892658757e-07,-6.101776536091724e-17
lecture_room,False,16.0,2.5,1.2,22,6.538350796629653,4.668558577644349,11.587558885532209,17.48761291669498,5.687504854369437,22.44093880467718,5.711237549592623,-3.7616775433369725,0.0002385805361485784,0.13454021515761538,43.91007478193876,moderate,,2.452964415987408e-05,9.811609023281405e-05,7.358644607293998e-05,3.3716050933174045e-09,3.371605108571817e-09,1.525441238890787e-17,0.00024527779521433727,0.0009808627025776544,0.0007355849073633171,3.3716050576158956e-08,3.3716050545650126e-08,-3.0508829740899415e-17,0.002450915980784981,0.009778976705123265,0.007328060724338285,3.3716046736005685e-07,3.371604672075128e-07,-1.5254406929515827e-16
lecture_room,False,16.5,2.5,1.2,23,6.828962425459028,4.410159534018259,11.697568800252624,17.835874163081478,5.559263437423771,24.34028718707597,5.551503177469354,-3.971745991576152,0.00022796482094920343,0.1361205564389128,43.925156919409794,moderate,,3.203317179294967e-05,0.0001281293235365272,9.609615174357754e-05,4.201593922050102e-09,4.2015939678133376e-09,4.5763235512362385e-17,0.0003203064928662247,0.001280889818393164,0.0009605833255269393,4.201593925534073e-08,4.20159392095775e-08,-4.576323137645932e-17,0.0032005458697232946,0.012768775897514795,0.0095682300277915,4.2015934909956003e-07,4.201593490537968e-07,-4.576323137645932e-17
lecture_room,False,17.0,2.5,1.2,22,6.4116819552618916,4.238014100850119,11.864944215061389,18.807222486255785,4.922665943866991,24.952186830516673,4.9043111082780815,-3.787935701671476,0.0002223874387508829,0.12363235255569209,43.80597455673787,moderate,,3.062647190601986e-05,0.0001225024704038675,9.187599849784763e-05,3.934307398489039e-09,3.9343074137434514e-09,1.525441238890787e-17,0.000306239092263333,0.0012246148781988127,0.0009183757859354796,3.9343073739248094e-08,3.934307369348486e-08,-4.576323137645932e-17,0.003059832043319417,0.01220540794490865,0.009145575901589233,3.934306960026427e-07,3.9343069588060746e-07,-1.2203526602403846e-16
lecture_room,False,17.5,2.5,1.2,19,4.791153006043606,4.387353581845266,11.362889306668887,21.39040646795554,1.3353721453822351,27.829174270201687,4.518852795609764,-2.4108980697068616,0.00017650422968757833,0.06187658232433844,43.216602484210625,moderate,,3.206419922214348e-05,0.00012825239798776262,9.618819876561915e-05,4.216772869918168e-09,4.216772885172579e-09,1.5254411561727257e-17,0.00032060900450705756,0.0012819965274727893,0.0009613875229657317,4.216772837056157e-08,4.21677282790351e-08,-9.152646937036354e-17,0.0032027978446324775,0.012767636812648671,0.009564838968016194,4.2167722747385967e-07,4.216772275653861e-07,9.152640981335944e-17
lecture_room,False,18.0,2.5,1.2,18,4.824636281231651,4.011610714938327,11.477240260033456,22.12762538074642,0.8268551393204937,25.334811060576843,4.386653800092192,-2.492770035658131,0.00016775769724980738,0.052508038776525524,43.12719289695017,moderate,,2.392118144471974e-05,9.56822068173761e-05,7.176102537265636e-05,3.0905821402792586e-09,3.0905820640071987e-09,-7.627205987658782e-17,0.00023919292385408798,0.0009565199574601974,0.0007173270336061093,3.090582070274859e-08,3.0905820718003003e-08,1.5254414870449708e-17,0.002390042778516141,0.009535153911735669,0.007145111133219528,3.090581759065878e-07,3.0905817593709673e-07,3.050890915023822e-17
lecture_room,False,18.5,2.5,1.2,19,5.58080070076899,3.505083442354059,12.6283002889719,21.91576326557002,3.3408373123737807,24.26834815833766,4.712734600675292,-3.131295187516937,0.00015453353356026934,0.07905896526220206,43.380584191589676,moderate,,3.144670860035602e-05,0.00012578316884490388,9.433646024454786e-05,4.280966409404907e-09,4.2809663331328464e-09,-7.627206029017812e-17,0.00031443959679490084,0.0012573920779985464,0.0009429524812036456,4.280966362932832e-08,4.280966362932832e-08,0.0,0.00314165110923706,0.012530218141385864,0.009388567032148805,4.280965826058842e-07,4.2809658257537536e-07,-3.0508856210679017e-17
